com.samsung.shealth.activity.day_summary,6211031,2
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
4341,2867232,,0,2020-12-23 03:06:07.861,2020-12-22 05:00:00.607,60,120000,78,3517.0251,222.48395,a1d3b31a-b35f-4a4d-94e8-d9a6a5b39fb2.extra_data.json,Idp7XEd6un,15200,com.sec.android.app.shealth,2852032,29280000,a1d3b31a-b35f-4a4d-94e8-d9a6a5b39fb2,1608595200000,
6575,4263794,,0,2020-10-30 13:14:01.961,2020-10-30 13:13:26.793,-1,662160,0,5168.0537,244.56155,984b0aab-5bc4-4e60-a15f-a8b97d063596.extra_data.json,Idp7XEd6un,90078,com.sec.android.app.shealth,4173716,32460000,984b0aab-5bc4-4e60-a15f-a8b97d063596,1603497600000,
5248,3460078,,0,2021-05-09 04:00:01.081,2021-05-09 04:00:01.081,60,240000,95,4207.24,270.1765,ffad8eec-3ad4-4d62-ab32-6665776aa691.extra_data.json,Idp7XEd6un,9200,com.sec.android.app.shealth,3450878,32280000,ffad8eec-3ad4-4d62-ab32-6665776aa691,1620432000000,
7274,4825298,90,0,2021-12-28 14:19:55.464,2021-12-27 05:00:02.712,-1,60000,87,5727.4385,368.19153,203731fe-c7df-429d-9f66-2d6b2bc5522b.extra_data.json,Idp7XEd6un,33600,com.sec.android.app.shealth,4791698,28800000,203731fe-c7df-429d-9f66-2d6b2bc5522b,1640563200000,
4346,4317877,,1926460,2021-07-10 13:35:12.083,2021-07-09 04:00:00.504,60,1926460,118,2942.8596,450.02618,a52f7347-3e05-4d03-8bff-82efe161b4ef.extra_data.json,Idp7XEd6un,24680,com.sec.android.app.shealth,2366737,28860000,a52f7347-3e05-4d03-8bff-82efe161b4ef,1625788800000,
0,0,,0,2020-10-30 13:13:26.295,2020-10-30 13:13:26.295,-1,0,0,0.0,0.0,9b3350b6-dd9f-4e54-852c-241ee12aafa0.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,0,-1,9b3350b6-dd9f-4e54-852c-241ee12aafa0,1602806400000,
6222,4794115,,684580,2021-08-21 04:00:01.097,2021-08-20 04:00:00.500,60,1725180,131,4782.438,366.36432,67827931-27b9-4234-8343-7d80820b086f.extra_data.json,Idp7XEd6un,12000,com.sec.android.app.shealth,4097535,28080000,67827931-27b9-4234-8343-7d80820b086f,1629417600000,
7606,5155108,,0,2021-08-24 12:34:44.767,2021-08-23 04:00:01.061,60,851560,141,5875.2734,388.88132,8e5e0774-2d55-47e9-8fd7-e44c2d38f72b.extra_data.json,Idp7XEd6un,1200,com.sec.android.app.shealth,5153908,30360000,8e5e0774-2d55-47e9-8fd7-e44c2d38f72b,1629676800000,
3553,2319830,,0,2021-04-07 12:47:50.186,2021-04-06 04:00:00.422,60,180000,63,2873.4705,183.41324,c43beae6-72b9-4e24-8064-b7fb13b2f1a4.extra_data.json,Idp7XEd6un,18800,com.sec.android.app.shealth,2301030,30000000,c43beae6-72b9-4e24-8064-b7fb13b2f1a4,1617667200000,
2639,1656438,,0,2021-08-05 01:50:40.360,2021-08-04 04:44:17.215,60,420000,45,2062.6562,130.8186,92248a22-2dd9-48d2-9c39-9f809e9a63b8.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,1656438,29580000,92248a22-2dd9-48d2-9c39-9f809e9a63b8,1628035200000,
6127,5860528,,1876800,2021-06-24 13:07:37.786,2021-06-23 04:00:00.874,60,1135520,161,4798.0664,795.1278,b173be18-81f7-4a47-bb0c-c732a0548178.extra_data.json,Idp7XEd6un,9867,com.sec.android.app.shealth,3973861,28800000,b173be18-81f7-4a47-bb0c-c732a0548178,1624406400000,
4410,2939868,90,0,2021-11-03 15:24:46.431,2021-11-02 04:00:01.041,-1,60000,53,3455.4565,227.53183,373f0c66-9d94-4ebd-9aeb-adabca1d74cd.extra_data.json,Idp7XEd6un,2400,com.sec.android.app.shealth,2937468,26880000,373f0c66-9d94-4ebd-9aeb-adabca1d74cd,1635811200000,
7453,4952568,90,0,2021-11-21 02:29:21.722,2021-11-20 05:00:16.996,-1,60000,91,5774.9214,378.71393,030ccc65-098c-442f-a83c-5c5033d1029d.extra_data.json,Idp7XEd6un,20800,com.sec.android.app.shealth,4931768,34920000,030ccc65-098c-442f-a83c-5c5033d1029d,1637366400000,
2439,1555084,,0,2021-08-18 02:22:08.850,2021-08-17 04:00:00.843,60,420000,41,1889.2422,121.38672,2cfadd73-8e9a-4664-9c73-f0520c11c268.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,1555084,28800000,2cfadd73-8e9a-4664-9c73-f0520c11c268,1629158400000,
11731,7404599,90,0,2021-09-27 12:45:51.641,2021-09-04 04:00:00.902,60,480000,135,9416.958,602.5922,9f6a0ed3-8ae2-4561-b29d-f9ffa8d55e07.extra_data.json,Idp7XEd6un,53585,com.sec.android.app.shealth,7351014,32400000,9f6a0ed3-8ae2-4561-b29d-f9ffa8d55e07,1630713600000,
6854,4487535,,0,2021-05-18 12:29:48.410,2021-05-17 04:00:00.654,60,1154940,123,5453.9976,349.60428,7c408326-3b9e-4ce6-979b-bb1df8baacda.extra_data.json,Idp7XEd6un,8902,com.sec.android.app.shealth,4478633,30720000,7c408326-3b9e-4ce6-979b-bb1df8baacda,1621209600000,
0,960860,90,0,2021-10-14 08:01:59.158,2021-09-17 04:00:01.312,60,960860,17,1223.26,79.0,eb815ca0-1bf3-496b-b5f2-f96201376709.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,960860,81892880,eb815ca0-1bf3-496b-b5f2-f96201376709,1631836800000,
5172,3511358,,0,2021-06-11 12:07:20.771,2021-06-10 04:00:01.145,60,1437380,96,4282.0728,283.29636,5e58fbd6-719d-435b-b194-6094bb52b399.extra_data.json,Idp7XEd6un,26458,com.sec.android.app.shealth,3484900,30900000,5e58fbd6-719d-435b-b194-6094bb52b399,1623283200000,
5807,4625356,,860040,2021-05-30 03:55:00.389,2021-05-29 04:06:05.558,60,860040,126,4612.87,367.32114,78241396-eadf-4d4f-b554-2c9d02b72a45.extra_data.json,Idp7XEd6un,36593,com.sec.android.app.shealth,3728723,27720000,78241396-eadf-4d4f-b554-2c9d02b72a45,1622246400000,
5224,3424833,,0,2021-02-14 13:56:46.861,2021-02-13 05:00:00.512,60,180000,95,4206.6665,263.79544,ca4190a5-5a9d-4398-945a-17e3451f887c.extra_data.json,Idp7XEd6un,4000,com.sec.android.app.shealth,3420833,33120000,ca4190a5-5a9d-4398-945a-17e3451f887c,1613174400000,
4836,3215800,,0,2020-10-30 13:13:59.445,2020-10-30 13:13:23.679,-1,1563760,0,3726.604,171.00366,eb7c8211-98f0-4e52-9293-426de68385d7.extra_data.json,Idp7XEd6un,10400,com.sec.android.app.shealth,3205400,29700000,eb7c8211-98f0-4e52-9293-426de68385d7,1601942400000,
7551,5491559,,633620,2020-12-29 13:19:50.401,2020-12-28 05:00:00.418,60,846040,150,5845.102,407.9563,28159d81-9479-485e-8408-f8ef5d411f61.extra_data.json,Idp7XEd6un,14000,com.sec.android.app.shealth,4843939,33180000,28159d81-9479-485e-8408-f8ef5d411f61,1609113600000,
7020,4449525,,0,2020-10-30 13:13:59.131,2020-10-30 13:13:23.457,-1,300000,0,5269.1895,259.61,43af6ce1-60f4-4d81-97ce-5b64ded05178.extra_data.json,Idp7XEd6un,21260,com.sec.android.app.shealth,4428265,31800000,43af6ce1-60f4-4d81-97ce-5b64ded05178,1601769600000,
9035,5864992,,0,2020-11-04 02:20:22.910,2020-11-03 05:00:00.816,60,480000,161,7269.4453,457.2899,a9fa04d6-e4a9-4bc3-b6bf-ce403c9cd036.extra_data.json,Idp7XEd6un,12000,com.sec.android.app.shealth,5852992,30840000,a9fa04d6-e4a9-4bc3-b6bf-ce403c9cd036,1604361600000,
3064,2012720,,0,2021-05-25 12:36:36.814,2021-05-24 04:00:00.560,60,180000,55,2461.6548,156.63818,fb750ae8-9937-42bf-870d-0695618c4220.extra_data.json,Idp7XEd6un,5200,com.sec.android.app.shealth,2007520,30840000,fb750ae8-9937-42bf-870d-0695618c4220,1621814400000,
8371,5541367,,0,2020-11-13 13:16:37.135,2020-11-12 05:00:00.675,60,816280,153,6712.8677,427.90475,4639595b-2fc9-4215-b979-90f4e320c6fb.extra_data.json,Idp7XEd6un,13436,com.sec.android.app.shealth,5527931,27000000,4639595b-2fc9-4215-b979-90f4e320c6fb,1605139200000,
4157,2770583,90,0,2021-12-30 13:44:42.237,2021-12-29 05:00:01.284,-1,60000,51,3215.8423,207.85759,137011c0-71b8-4bce-ae61-889bd633e41c.extra_data.json,Idp7XEd6un,3200,com.sec.android.app.shealth,2767383,28800000,137011c0-71b8-4bce-ae61-889bd633e41c,1640736000000,
4519,3298513,,747840,2021-04-22 01:43:02.260,2021-04-21 04:00:00.667,60,873780,90,3281.7156,297.59955,c4d74a58-7c94-4e73-bbbc-6e132e676782.extra_data.json,Idp7XEd6un,15323,com.sec.android.app.shealth,2535350,27780000,c4d74a58-7c94-4e73-bbbc-6e132e676782,1618963200000,
7986,5226507,,0,2020-12-19 16:34:02.142,2020-12-18 05:00:00.485,60,824840,143,6358.1978,382.1508,314fc5bd-9a50-43be-9602-50cb9be8af8b.extra_data.json,Idp7XEd6un,8800,com.sec.android.app.shealth,5217707,29640000,314fc5bd-9a50-43be-9602-50cb9be8af8b,1608249600000,
10350,7382961,,1523340,2021-05-02 13:59:38.330,2021-05-01 04:00:01.775,60,3243880,203,7497.631,735.48926,916df4f3-4adc-4fbb-a77f-bbcf167e99a6.extra_data.json,Idp7XEd6un,7600,com.sec.android.app.shealth,5852021,31680000,916df4f3-4adc-4fbb-a77f-bbcf167e99a6,1619827200000,
3059,2014007,,0,2021-01-28 03:09:16.988,2021-01-27 05:00:00.539,60,120000,55,2458.0288,157.44348,f9547c82-7b4d-4073-bf4b-7751a8608df7.extra_data.json,Idp7XEd6un,12400,com.sec.android.app.shealth,2001607,30660000,f9547c82-7b4d-4073-bf4b-7751a8608df7,1611705600000,
7649,5291798,90,0,2021-09-27 12:45:56.481,2021-09-24 04:00:00.839,60,1301980,96,6357.103,466.14032,d6e3fd8f-a054-4620-9aa0-b5a2859c67ac.extra_data.json,Idp7XEd6un,20400,com.sec.android.app.shealth,5271398,28800000,d6e3fd8f-a054-4620-9aa0-b5a2859c67ac,1632441600000,
1396,920932,,0,2021-06-01 12:40:40.885,2021-05-31 04:00:00.688,60,120000,25,1136.2367,72.40261,9519d624-a7b5-474a-81d0-22fe08ceb380.extra_data.json,Idp7XEd6un,3200,com.sec.android.app.shealth,917732,37560000,9519d624-a7b5-474a-81d0-22fe08ceb380,1622419200000,
4244,2816542,,0,2021-08-20 02:28:36.359,2021-08-19 04:00:00.931,60,60000,76,3398.0337,219.22057,8415e590-0097-475b-ac60-59bd52b574e8.extra_data.json,Idp7XEd6un,11200,com.sec.android.app.shealth,2805342,30780000,8415e590-0097-475b-ac60-59bd52b574e8,1629331200000,
4278,3063116,,0,2021-02-10 13:20:12.243,2021-02-09 05:00:00.639,60,1151600,83,3449.9785,220.50926,674303bb-999b-4bd7-a189-7cca26e257aa.extra_data.json,Idp7XEd6un,14400,com.sec.android.app.shealth,3048716,28800000,674303bb-999b-4bd7-a189-7cca26e257aa,1612828800000,
2573,2359222,,819580,2021-02-25 03:00:01.205,2021-02-24 05:00:00.618,60,819580,63,1859.494,195.31435,7d57bb71-1806-4973-a503-2df5d0b5d95b.extra_data.json,Idp7XEd6un,4000,com.sec.android.app.shealth,1535642,30660000,7d57bb71-1806-4973-a503-2df5d0b5d95b,1614124800000,
11869,17826157,,15365260,2020-11-08 04:56:35.504,2020-11-07 05:00:00.710,60,15365260,493,3297.6538,825.7657,cbda0277-87e7-4dbe-a03a-621bb3c55243.extra_data.json,Idp7XEd6un,20400,com.sec.android.app.shealth,2440497,32520000,cbda0277-87e7-4dbe-a03a-621bb3c55243,1604707200000,
6853,4624614,,0,2021-01-07 12:42:30.538,2021-01-06 05:00:00.506,60,1293843,126,5474.983,344.34744,96934d5e-2913-4b79-b162-9f6c85238e43.extra_data.json,Idp7XEd6un,19200,com.sec.android.app.shealth,4605414,27240000,96934d5e-2913-4b79-b162-9f6c85238e43,1609891200000,
4656,3056513,,0,2021-04-20 11:56:22.461,2021-04-19 04:00:00.690,60,120000,83,3742.2686,239.075,dd8d6e1e-f577-44d7-9943-d3b10507bc56.extra_data.json,Idp7XEd6un,9200,com.sec.android.app.shealth,3047313,30300000,dd8d6e1e-f577-44d7-9943-d3b10507bc56,1618790400000,
5079,3320599,,0,2021-03-06 14:01:19.024,2021-03-05 05:00:00.683,60,240000,91,4102.5713,255.8787,776e8261-9945-48fc-968e-7591d3bf9c73.extra_data.json,Idp7XEd6un,8000,com.sec.android.app.shealth,3312599,28800000,776e8261-9945-48fc-968e-7591d3bf9c73,1614902400000,
5089,3531125,,0,2020-11-07 14:05:47.284,2020-11-06 05:00:00.645,60,790920,96,4100.537,253.78134,a8a7d0e0-603e-4ea6-b5ac-9b807426e154.extra_data.json,Idp7XEd6un,2800,com.sec.android.app.shealth,3528325,31500000,a8a7d0e0-603e-4ea6-b5ac-9b807426e154,1604620800000,
10179,6971127,,0,2021-08-07 12:46:13.271,2021-08-06 04:45:20.864,60,2584920,191,8279.299,706.7632,68e4a9e5-9816-49e1-bbc7-c1f8dcf1c137.extra_data.json,Idp7XEd6un,318044,com.sec.android.app.shealth,6653083,30180000,68e4a9e5-9816-49e1-bbc7-c1f8dcf1c137,1628208000000,
3178,2113852,90,0,2021-11-02 12:00:29.563,2021-11-01 04:00:00.761,-1,60000,38,2530.0261,165.42857,e33f5c3c-5c54-4403-a219-6d2dd94758b7.extra_data.json,Idp7XEd6un,8800,com.sec.android.app.shealth,2105052,29040000,e33f5c3c-5c54-4403-a219-6d2dd94758b7,1635724800000,
1080,719633,,0,2021-03-23 02:26:58.794,2021-03-22 04:00:00.509,60,60000,18,836.4453,53.829834,18c18a24-5a75-4bc9-9c29-6113ed911030.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,719633,32340000,18c18a24-5a75-4bc9-9c29-6113ed911030,1616371200000,
9524,6201857,,0,2021-06-26 12:41:44.536,2021-06-25 04:00:00.766,60,180000,171,7672.236,484.86722,90b8ee4e-e2d9-4122-8049-efa959a58aa7.extra_data.json,Idp7XEd6un,12985,com.sec.android.app.shealth,6188872,28800000,90b8ee4e-e2d9-4122-8049-efa959a58aa7,1624579200000,
4747,3029140,,0,2021-01-10 13:58:53.216,2021-01-09 05:00:00.481,60,240000,83,3860.4216,258.18207,8111ebb9-1e69-4c9d-87fa-7d554f2c9453.extra_data.json,Idp7XEd6un,88000,com.sec.android.app.shealth,2941140,31920000,8111ebb9-1e69-4c9d-87fa-7d554f2c9453,1610150400000,
5188,3896431,90,625140,2021-11-22 13:23:36.926,2021-11-21 05:00:01.036,-1,625140,71,3856.3008,356.30188,79500a30-0702-4a9f-b480-7eb2eecac9b4.extra_data.json,Idp7XEd6un,1200,com.sec.android.app.shealth,3270091,30060000,79500a30-0702-4a9f-b480-7eb2eecac9b4,1637452800000,
6175,4916064,,1156040,2021-04-17 03:17:33.407,2021-04-16 04:00:00.790,60,1427260,135,4526.5024,415.7834,664444be-e3c3-40b7-b084-e9444f40ddf8.extra_data.json,Idp7XEd6un,7990,com.sec.android.app.shealth,3752034,29340000,664444be-e3c3-40b7-b084-e9444f40ddf8,1618531200000,
2987,1934946,90,0,2021-12-15 13:34:34.078,2021-12-14 05:00:01.272,-1,360000,35,2326.6865,151.154,5281f746-d83f-468a-aa56-07809ad50657.extra_data.json,Idp7XEd6un,8800,com.sec.android.app.shealth,1926146,28920000,5281f746-d83f-468a-aa56-07809ad50657,1639440000000,
4454,2927277,,0,2021-05-08 04:01:38.822,2021-05-07 04:00:00.513,60,120000,80,3559.7822,226.01262,16a9c592-f773-4f5e-82f3-59027e6d1193.extra_data.json,Idp7XEd6un,12000,com.sec.android.app.shealth,2915277,30780000,16a9c592-f773-4f5e-82f3-59027e6d1193,1620345600000,
3910,2526515,90,0,2021-10-27 11:35:40.154,2021-10-26 04:00:00.947,-1,1043780,45,3074.8962,200.85513,82dda81d-5b05-46be-b144-5507aee64903.extra_data.json,Idp7XEd6un,12000,com.sec.android.app.shealth,2514515,27780000,82dda81d-5b05-46be-b144-5507aee64903,1635206400000,
12513,8004887,90,0,2021-10-10 06:56:38.571,2021-10-09 06:22:48.009,-1,848976,147,9891.439,630.3144,797fb3ea-4826-48fa-8ead-b8cfb6f5dcab.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,8004887,32100000,797fb3ea-4826-48fa-8ead-b8cfb6f5dcab,1633737600000,
2630,1750178,90,0,2022-01-31 00:42:14.815,2022-01-05 05:00:01.263,-1,120000,32,2033.7649,132.89925,9ff0e9c3-ae0a-482c-afc3-0bbef67d8e3c.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,1750178,28800000,9ff0e9c3-ae0a-482c-afc3-0bbef67d8e3c,1641340800000,
9120,6028277,,0,2020-11-11 12:50:58.613,2020-11-10 05:00:00.920,60,1104360,166,7354.4272,448.82043,efeaa4ea-4faf-4e9a-a12f-7c2c93a0165b.extra_data.json,Idp7XEd6un,14033,com.sec.android.app.shealth,6014244,43800000,efeaa4ea-4faf-4e9a-a12f-7c2c93a0165b,1604966400000,
4426,3002324,,0,2020-10-30 13:14:02.024,2020-10-30 13:13:26.839,-1,1821760,0,3353.251,159.31316,f5fd2d79-dee3-45ff-8503-309620835c2c.extra_data.json,Idp7XEd6un,4400,com.sec.android.app.shealth,2997924,34860000,f5fd2d79-dee3-45ff-8503-309620835c2c,1603584000000,
2745,1828884,,0,2021-07-31 03:35:05.643,2021-07-30 04:00:02.335,60,60000,50,2108.289,137.49854,d8cdce5e-cb0e-4bce-832f-0b2fbac8f22e.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,1828884,28860000,d8cdce5e-cb0e-4bce-832f-0b2fbac8f22e,1627603200000,
521,347507,,0,2021-03-26 02:37:22.901,2021-03-25 04:00:00.465,60,49358,8,399.45312,26.155762,8265936c-30b4-45a1-a669-7c77bcb57bb6.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,347507,29880000,8265936c-30b4-45a1-a669-7c77bcb57bb6,1616630400000,
2348,1563446,,0,2021-02-20 14:41:41.810,2021-02-19 05:00:00.676,60,60000,41,1912.6364,119.75928,990d3c32-3b8c-462c-ad47-717e74f4bb04.extra_data.json,Idp7XEd6un,4000,com.sec.android.app.shealth,1559446,30000000,990d3c32-3b8c-462c-ad47-717e74f4bb04,1613692800000,
5499,3693823,,1212840,2021-01-09 03:09:13.489,2021-01-08 05:00:00.619,60,1212840,101,3078.952,286.537,d5333854-6e6f-4542-b2ee-f1b6cf32edcb.extra_data.json,Idp7XEd6un,14400,com.sec.android.app.shealth,2466583,28320000,d5333854-6e6f-4542-b2ee-f1b6cf32edcb,1610064000000,
3477,2305914,90,0,2022-01-19 03:32:03.758,2022-01-18 05:00:00.938,-1,60000,42,2718.0752,178.24904,0abb9d0e-c232-474a-8e3b-a7de4dd517e2.extra_data.json,Idp7XEd6un,16800,com.sec.android.app.shealth,2289114,27900000,0abb9d0e-c232-474a-8e3b-a7de4dd517e2,1642464000000,
4330,3148854,90,0,2021-11-19 13:25:31.040,2021-11-18 05:00:00.958,-1,1610380,57,3387.267,231.5511,8ecff1c2-e53f-4922-8a63-de548075326b.extra_data.json,Idp7XEd6un,5600,com.sec.android.app.shealth,3143254,30000000,8ecff1c2-e53f-4922-8a63-de548075326b,1637193600000,
6606,4380975,,0,2020-11-21 03:50:25.370,2020-11-20 05:00:00.403,60,701220,120,5293.4355,334.85718,f00cc798-7293-494e-849e-4e4f1cbbca9a.extra_data.json,Idp7XEd6un,64800,com.sec.android.app.shealth,4316175,27000000,f00cc798-7293-494e-849e-4e4f1cbbca9a,1605830400000,
2742,1812738,90,0,2022-01-12 03:27:56.708,2022-01-11 05:00:01.379,-1,60000,33,2149.8462,139.46716,1c4ff965-90d2-480f-9c02-b63c3d971040.extra_data.json,Idp7XEd6un,9200,com.sec.android.app.shealth,1803538,28980000,1c4ff965-90d2-480f-9c02-b63c3d971040,1641859200000,
6206,4109552,90,0,2021-11-12 03:09:56.490,2021-11-11 05:00:01.109,-1,1031080,74,4976.9595,329.81436,db8eea6f-8ab4-45d0-b358-28cb9a868d70.extra_data.json,Idp7XEd6un,31298,com.sec.android.app.shealth,4078254,26760000,db8eea6f-8ab4-45d0-b358-28cb9a868d70,1636588800000,
4261,2752010,,0,2021-05-06 02:21:45.885,2021-05-05 04:00:00.843,60,1167200,75,3450.3306,233.9689,55461bbb-3580-425c-8032-c2f7c29d3f96.extra_data.json,Idp7XEd6un,800,com.sec.android.app.shealth,2751210,30600000,55461bbb-3580-425c-8032-c2f7c29d3f96,1620172800000,
2881,1918546,90,0,2021-10-20 02:12:44.870,2021-10-19 04:00:00.881,-1,60000,34,2292.212,150.11325,08b0316c-86c7-41f2-add1-cadc3bc57d2d.extra_data.json,Idp7XEd6un,18930,com.sec.android.app.shealth,1899616,29100000,08b0316c-86c7-41f2-add1-cadc3bc57d2d,1634601600000,
2432,1614242,90,0,2022-02-04 03:41:34.050,2022-02-03 05:00:01.236,-1,60000,28,1892.7981,123.8768,d41484e0-3772-47ce-a7c5-e527b5192407.extra_data.json,Idp7XEd6un,2800,com.sec.android.app.shealth,1611442,28860000,d41484e0-3772-47ce-a7c5-e527b5192407,1643846400000,
9356,6846646,,1281840,2021-08-08 21:29:45.162,2021-08-07 04:44:39.630,60,1281840,188,6778.1304,560.91626,b5937b4e-cec0-43a1-9c08-a8c1127655ec.extra_data.json,Idp7XEd6un,17600,com.sec.android.app.shealth,5547206,31140000,b5937b4e-cec0-43a1-9c08-a8c1127655ec,1628294400000,
4191,2784093,,0,2021-01-05 13:36:56.867,2021-01-04 05:00:00.823,60,120000,76,3380.2505,214.26834,988b8269-26e9-462f-bbc8-620b6ef0e1a7.extra_data.json,Idp7XEd6un,16800,com.sec.android.app.shealth,2767293,27180000,988b8269-26e9-462f-bbc8-620b6ef0e1a7,1609718400000,
3998,2641759,90,0,2022-01-15 13:57:42.410,2022-01-14 05:00:00.930,-1,120000,47,3136.293,203.4669,0b6e640b-39f8-4e3a-848a-1b085d8db648.extra_data.json,Idp7XEd6un,9200,com.sec.android.app.shealth,2632559,30720000,0b6e640b-39f8-4e3a-848a-1b085d8db648,1642118400000,
2480,1640009,,0,2021-01-24 03:16:12.974,2021-01-23 05:00:00.536,60,48024,43,2020.7142,131.57292,c6d4d90e-1dd2-45be-bd9f-7822e215a6c4.extra_data.json,Idp7XEd6un,21200,com.sec.android.app.shealth,1618809,34740000,c6d4d90e-1dd2-45be-bd9f-7822e215a6c4,1611360000000,
3617,2406208,90,0,2021-12-27 14:06:18.151,2021-12-26 05:00:01.398,-1,60000,44,2828.7717,180.3441,d5e312c6-f19e-4c8a-85c5-6f469f6e002f.extra_data.json,Idp7XEd6un,2400,com.sec.android.app.shealth,2403808,32460000,d5e312c6-f19e-4c8a-85c5-6f469f6e002f,1640476800000,
4562,4067479,90,642600,2021-09-27 12:45:53.585,2021-09-11 04:00:00.637,60,1344260,73,3601.4485,353.22205,9bf26eb2-c310-49c4-aeb4-4e1067589f9b.extra_data.json,Idp7XEd6un,10400,com.sec.android.app.shealth,3414479,32400000,9bf26eb2-c310-49c4-aeb4-4e1067589f9b,1631318400000,
7891,5461134,,0,2021-06-18 12:34:57.413,2021-06-17 04:00:00.522,60,1599940,150,6378.594,423.2712,4b7400ae-15e5-4f4e-a1a2-471c18e43661.extra_data.json,Idp7XEd6un,24800,com.sec.android.app.shealth,5436334,30840000,4b7400ae-15e5-4f4e-a1a2-471c18e43661,1623888000000,
5508,3621863,,0,2020-12-10 13:21:37.424,2020-12-09 05:00:00.579,60,180000,100,4475.3677,278.82825,c4070ff9-671e-4dc1-8004-149347ee2482.extra_data.json,Idp7XEd6un,8364,com.sec.android.app.shealth,3613499,27600000,c4070ff9-671e-4dc1-8004-149347ee2482,1607472000000,
7503,5834334,,1582340,2021-07-11 03:12:15.262,2021-07-10 04:00:00.952,60,1582340,160,5176.3555,513.57294,7166fc39-d453-4417-b087-0a6eaaa8f492.extra_data.json,Idp7XEd6un,19014,com.sec.android.app.shealth,4232980,33480000,7166fc39-d453-4417-b087-0a6eaaa8f492,1625875200000,
6178,4103260,,0,2020-12-02 03:01:23.848,2020-12-01 05:00:00.779,60,664480,113,5002.158,310.31412,8eb010cd-5c3a-4ebc-ba2b-b21e71b60b33.extra_data.json,Idp7XEd6un,17600,com.sec.android.app.shealth,4085660,30180000,8eb010cd-5c3a-4ebc-ba2b-b21e71b60b33,1606780800000,
4221,2770240,,0,2020-10-30 13:14:01.415,2020-10-30 13:13:26.518,-1,240000,0,3235.3196,149.45007,e08a33a3-2b1f-4578-97ca-0f938c5f2d5c.extra_data.json,Idp7XEd6un,2400,com.sec.android.app.shealth,2767840,32280000,e08a33a3-2b1f-4578-97ca-0f938c5f2d5c,1603152000000,
8796,6404737,90,1258540,2021-11-27 17:55:07.521,2021-10-31 04:00:01.317,-1,811540,117,6393.119,559.9371,0e0ff358-0e54-42df-90e2-c92d1a4e615b.extra_data.json,Idp7XEd6un,81601,com.sec.android.app.shealth,5064596,29100000,0e0ff358-0e54-42df-90e2-c92d1a4e615b,1635638400000,
7464,4988563,90,0,2021-09-27 12:45:54.432,2021-09-14 04:00:00.694,60,1171360,91,6037.6235,390.9759,5d6e77bc-9a9b-4934-8096-aad83109caab.extra_data.json,Idp7XEd6un,10800,com.sec.android.app.shealth,4977763,28800000,5d6e77bc-9a9b-4934-8096-aad83109caab,1631577600000,
3492,2323260,,0,2021-02-08 13:35:09.499,2021-02-08 05:00:00.774,60,120000,63,2800.466,179.48837,f058327f-723d-4333-af84-5315ae50e30b.extra_data.json,Idp7XEd6un,8800,com.sec.android.app.shealth,2314460,28980000,f058327f-723d-4333-af84-5315ae50e30b,1612656000000,
3348,2217897,90,0,2021-11-16 13:13:36.046,2021-11-15 05:00:01.193,-1,52693,40,2688.5334,175.51799,c40caab8-dc30-4ccc-bd75-ebfce2f106c1.extra_data.json,Idp7XEd6un,22800,com.sec.android.app.shealth,2195097,27300000,c40caab8-dc30-4ccc-bd75-ebfce2f106c1,1636934400000,
4521,3211595,90,0,2022-01-29 14:48:30.503,2022-01-28 05:00:01.153,-1,813160,58,3446.247,272.04962,4b050c3c-0d9d-4c9f-88e1-7ebb5811f6de.extra_data.json,Idp7XEd6un,8800,com.sec.android.app.shealth,3202795,29760000,4b050c3c-0d9d-4c9f-88e1-7ebb5811f6de,1643328000000,
2705,1921585,90,0,2022-02-11 13:06:10.949,2022-02-10 05:00:01.121,-1,697480,34,2090.204,165.91428,007b3750-2e86-4895-8ccd-2cfed2580ddc.extra_data.json,Idp7XEd6un,4800,com.sec.android.app.shealth,1916785,30240000,007b3750-2e86-4895-8ccd-2cfed2580ddc,1644451200000,
4585,3027735,90,0,2021-10-05 12:16:53.469,2021-10-04 04:00:00.902,-1,60000,54,3628.5396,238.36046,155402eb-cf21-415b-9722-bfa5cadfd397.extra_data.json,Idp7XEd6un,29600,com.sec.android.app.shealth,2998135,29700000,155402eb-cf21-415b-9722-bfa5cadfd397,1633305600000,
3626,2378874,,0,2021-02-05 13:16:48.869,2021-02-04 05:00:00.619,60,240000,65,2898.8984,184.30751,f8ac882d-198f-4dc4-8bd8-26f76aaebd39.extra_data.json,Idp7XEd6un,8390,com.sec.android.app.shealth,2370484,30900000,f8ac882d-198f-4dc4-8bd8-26f76aaebd39,1612396800000,
