com.samsung.shealth.rewards,6211031,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2021-04-24 17:00:24.557,,,,2021-04-25 23:15:07.496,2021-04-24 17:00:24.587,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":182,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-04-24 17:00:24.557,3e3de593-40b7-4482-b578-64efece6fac5,0,
,2020-12-06 19:21:46.491,,,,2020-12-10 13:21:37.459,2020-12-06 19:21:46.515,,,goal_activity_reward_goal_achieved,UTC-0500,"{""mIsCompleted"":true,""mValue"":95,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2020-12-06 19:21:46.491,099ff7fd-4e8d-4977-b9aa-d94000f44558,0,
,2020-12-24 05:00:00.000,,100003,,2022-03-26 15:59:56.711,2022-03-26 15:59:56.711,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":8000,""mValue"":9158}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-12-24 05:00:00.000,fbbe3579-04d0-4f06-bf07-08c2073e079c,1,
,2021-10-31 04:00:00.000,,100003,,2022-03-26 15:59:56.718,2022-03-26 15:59:56.718,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":8796}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-10-31 04:00:00.000,9023f905-3eb6-41aa-b5f2-c3f070ed030b,1,
,2021-05-21 01:15:07.994,,,,2021-05-21 22:04:08.222,2021-05-21 01:15:08.023,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":61,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-05-21 01:15:07.994,6f502847-b43b-4804-8789-b2bc38544a4d,0,
1203,,1002,,933ae246-0f0a-cb6d-a577-fad212e96ab2,2022-03-26 15:59:38.748,2022-03-26 15:59:38.748,,,1203,UTC-0400,294509,Idp7XEd6un,com.sec.android.app.shealth,sport.tracker.best.record.duration.lifetime,2021-08-06 20:16:20.630,b91b7c28-66ec-4e9d-9fda-e950a774841b,1,
,2021-03-19 04:00:00.000,,100003,,2022-03-26 15:59:56.712,2022-03-26 15:59:56.712,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":17907}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-03-19 04:00:00.000,c0f8ddc3-de54-403c-965f-490413934224,1,
,2021-07-29 00:53:40.657,,,,2021-07-31 23:38:15.183,2021-07-29 00:53:40.698,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":74,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-07-29 00:53:40.657,866f7c24-bee0-4775-8d44-ee5986ab485d,0,
,2022-03-04 05:00:00.000,,100003,,2022-03-26 16:00:02.261,2022-03-26 15:59:56.718,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":8000,""mValue"":15468}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2022-03-04 05:00:00.000,b0a566b4-e28e-4093-8810-0a62878e253b,1,
,2020-12-19 05:00:00.000,,10009,,2022-03-26 15:59:48.829,2022-03-26 15:59:48.829,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":8000,""mValue"":8952}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-12-19 05:00:00.000,b52a1efc-70a1-48f7-8bcf-590f8f9f6be9,1,
,2021-04-24 04:00:00.000,,10009,,2022-03-26 15:59:48.829,2022-03-26 15:59:48.829,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":10036}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-04-24 04:00:00.000,6a23f9df-f4c5-4596-ba4f-48e7369ad2e8,1,
,2021-05-01 18:33:38.426,,,,2021-05-02 20:54:54.099,2021-05-01 18:33:38.456,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":122,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-05-01 18:33:38.426,c5687630-45fe-477f-b225-d309115b36a8,0,
,2021-05-01 04:00:00.000,,100003,,2022-03-26 15:59:56.714,2022-03-26 15:59:56.714,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":10350}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-05-01 04:00:00.000,37f2d986-0cf8-4149-9eaa-16455d608b4a,1,
,2022-03-11 05:00:00.000,,100003,,2022-03-26 16:00:03.106,2022-03-26 15:59:56.719,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":8000,""mValue"":11698}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2022-03-11 05:00:00.000,a38d9221-5e9d-43c5-b480-2e09cf2ca294,1,
,2021-08-28 04:00:00.000,,10009,,2022-03-26 15:59:48.830,2022-03-26 15:59:48.830,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":8458}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-08-28 04:00:00.000,8ddc7296-456b-48d0-b6ea-75b9cd4ec1b8,1,
,2021-10-15 04:00:00.000,,10009,,2022-03-26 15:59:48.830,2022-03-26 15:59:48.830,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":12307}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-10-15 04:00:00.000,7ed7d2bb-6eff-4f33-83c1-48202c6f3095,1,
,2021-06-04 04:00:00.000,,100003,,2022-03-26 15:59:56.714,2022-03-26 15:59:56.714,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":9279}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-06-04 04:00:00.000,dcd02428-1901-42e5-ac3a-a318a604df3f,1,
,2020-11-21 01:02:54.004,,,,2020-11-22 22:02:57.779,2020-11-21 01:02:54.047,,,goal_activity_reward_goal_achieved,UTC-0500,"{""mIsCompleted"":false,""mValue"":72,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2020-11-21 01:02:54.004,5292d408-3422-498b-a2e6-57043d99a198,0,
,2022-03-17 04:00:00.000,,100003,,2022-03-26 16:00:03.706,2022-03-26 15:59:56.721,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":8816}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2022-03-17 04:00:00.000,bc18ce61-7558-4add-b6b5-61bc7dfb5402,1,
,2022-03-14 04:00:00.000,,10009,,2022-03-26 15:59:58.442,2022-03-26 15:59:48.831,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":13689}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2022-03-14 04:00:00.000,406a2cf4-eb96-436f-8655-7748bb63cee0,1,
,2021-10-12 04:00:00.000,,10009,,2022-03-26 15:59:48.831,2022-03-26 15:59:48.831,,,tracker_pedometer_reward_most_walking_day,UTC-0400,"{""mTarget"":-1,""mValue"":18312}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-10-12 04:00:00.000,f16b335f-4b41-45ab-adae-2c1d20d4f06d,1,
,2021-07-13 22:20:32.339,,,,2021-07-14 22:40:34.015,2021-07-13 22:20:32.393,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":83,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-07-13 22:20:32.339,698ac400-277e-4643-9388-9cd8dfbbc72e,0,
,2021-06-20 04:00:00.000,,100003,,2022-03-26 15:59:56.715,2022-03-26 15:59:56.715,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":9547}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-06-20 04:00:00.000,e4ab6a50-847d-4660-85de-1999bb83917b,1,
,2021-05-16 23:17:10.726,,,,2021-05-17 23:45:23.323,2021-05-16 23:17:10.784,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":81,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-05-16 23:17:10.726,d99016f9-2cd4-4498-b247-df25a84c2833,0,
,2020-11-07 05:00:00.000,,1999999,,2022-03-26 15:59:48.840,2022-03-26 15:59:48.840,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":10976}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-11-07 05:00:00.000,d542d2db-7874-4d9a-b253-d1b869eea3f3,1,
,2020-11-15 05:00:00.000,,1999999,,2022-03-26 15:59:48.841,2022-03-26 15:59:48.841,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6994}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-11-15 05:00:00.000,1cbcb74d-4048-4479-83ee-ad5de97b6b04,1,
,2021-09-12 00:11:15.304,,,,2021-09-14 22:45:34.192,2021-09-12 00:11:15.427,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":66,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-09-12 00:11:15.304,bdd6eaf3-5483-47cc-8be9-b0260550e855,0,
,2021-07-02 04:00:00.000,,100003,,2022-03-26 15:59:56.715,2022-03-26 15:59:56.715,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":9648}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-07-02 04:00:00.000,7a80252b-3cee-4d64-b7c4-890fe4628a8d,1,
,2021-05-25 22:55:06.330,,,,2021-05-27 00:26:36.879,2021-05-25 22:55:06.363,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":72,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-05-25 22:55:06.330,b0bd5634-c47e-4386-8e7a-de600ee00dcf,0,
,2020-12-04 05:00:00.000,,1999999,,2022-03-26 15:59:48.841,2022-03-26 15:59:48.841,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6638}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-12-04 05:00:00.000,f88f5b85-ebe7-44c2-9ce0-d95d019adb44,1,
,2021-01-02 05:00:00.000,,1999999,,2022-03-26 15:59:48.842,2022-03-26 15:59:48.842,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":8000,""mValue"":13941}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-01-02 05:00:00.000,698bc41f-1f47-4d72-97d1-ee446b136dcf,1,
,2021-07-20 22:32:37.180,,,,2021-07-24 20:14:54.744,2021-07-20 22:32:37.262,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":68,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-07-20 22:32:37.180,4bd8294f-5044-4c01-8fd6-7e54a20ab221,0,
,2021-07-25 04:00:00.000,,100003,,2022-03-26 15:59:56.716,2022-03-26 15:59:56.716,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":11168}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-07-25 04:00:00.000,aca1b902-c87d-43ce-a8c7-d9dc4300bc45,1,
,2021-09-20 22:20:34.089,,,,2021-09-21 23:05:23.721,2021-09-20 22:20:34.128,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":71,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-09-20 22:20:34.089,62ae44e9-45d2-4120-b042-932195963434,0,
,2021-05-01 04:00:00.000,,1999999,,2022-03-26 15:59:48.842,2022-03-26 15:59:48.842,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":9993}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-05-01 04:00:00.000,a9489fb7-296c-43eb-b3b0-08f88614a868,1,
,2021-05-19 22:23:52.350,,,,2021-05-21 01:15:08.013,2021-05-19 22:23:52.374,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":90,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-05-19 22:23:52.350,ae1be090-9344-4b2d-9974-48fb1d6dffec,0,
,2021-06-05 04:00:00.000,,1999999,,2022-03-26 15:59:48.843,2022-03-26 15:59:48.843,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":21320}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-06-05 04:00:00.000,e0a54516-fadf-454c-bfb1-61d210807452,1,
,2021-09-04 04:00:00.000,,100003,,2022-03-26 15:59:56.716,2022-03-26 15:59:56.716,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":11731}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-09-04 04:00:00.000,e868ec51-5dae-4355-bba9-c381171e267f,1,
,2020-11-03 22:59:42.377,,,,2020-11-05 01:40:41.756,2020-11-03 22:59:42.420,,,goal_activity_reward_goal_achieved,UTC-0500,"{""mIsCompleted"":false,""mValue"":97,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2020-11-03 22:59:42.377,71b454e7-2825-4de4-ac7a-c47ea9f49b4c,0,
,2021-06-28 04:00:00.000,,1999999,,2022-03-26 15:59:48.843,2022-03-26 15:59:48.843,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":14447}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-06-28 04:00:00.000,9d81925a-b6d5-4d94-8073-dc7b37f46ac1,1,
,2020-12-13 17:07:32.887,,,,2020-12-19 00:34:20.029,2020-12-13 17:07:32.917,,,goal_activity_reward_goal_achieved,UTC-0500,"{""mIsCompleted"":true,""mValue"":97,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2020-12-13 17:07:32.887,04737495-a4c0-4692-b82a-ed6e9ba8ad48,0,
,2021-07-25 04:00:00.000,,1999999,,2022-03-26 15:59:48.844,2022-03-26 15:59:48.844,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":9941}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-07-25 04:00:00.000,37ac39fb-4d55-4b52-90a3-2522a63b2a1f,1,
,2021-10-01 04:00:00.000,,100003,,2022-03-26 15:59:56.717,2022-03-26 15:59:56.717,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":8077}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-10-01 04:00:00.000,468b7e91-7ba4-4de0-a110-33cd08dc19a3,1,
,2021-05-02 20:54:54.016,,,,2021-05-04 22:04:00.215,2021-05-02 20:54:54.100,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":115,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-05-02 20:54:54.016,56a8b3a9-3aef-491e-8853-1d80cbae3647,0,
,2021-09-06 04:00:00.000,,1999999,,2022-03-26 15:59:48.844,2022-03-26 15:59:48.844,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":10269}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-09-06 04:00:00.000,e94ca148-bbb0-4bf9-bda9-a7d55027e01c,1,
,2021-09-06 21:03:02.269,,,,2021-09-10 22:47:43.411,2021-09-06 21:03:02.327,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":113,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-09-06 21:03:02.269,8956561a-16de-4762-94f3-35980a3200f8,0,
,2021-03-08 04:59:59.999,,,,2021-03-29 12:38:56.168,2021-03-29 12:38:56.168,,,goal_activity_reward_goal_achieved,UTC-0500,"{""mIsCompleted"":true,""mValue"":62,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-03-08 04:59:59.999,d4dc1615-328b-4f0e-81ee-f0cc6b60d036,0,
,2021-10-14 04:00:00.000,,100003,,2022-03-26 15:59:56.717,2022-03-26 15:59:56.717,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":9488}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-10-14 04:00:00.000,4ff5c371-fae5-43eb-ae69-68bf26517ddc,1,
,2021-10-16 04:00:00.000,,1999999,,2022-03-26 15:59:48.845,2022-03-26 15:59:48.845,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":12717}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-10-16 04:00:00.000,e6f47f7a-efb6-41a3-825c-d110eecd5fc3,1,
,2022-01-30 05:00:00.000,,1999999,,2022-03-26 15:59:48.845,2022-03-26 15:59:48.845,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":8000,""mValue"":11787}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2022-01-30 05:00:00.000,45f2db8f-9034-4cab-9927-657f0274fc03,1,
,2021-11-14 05:00:00.000,,100003,,2022-03-26 15:59:56.718,2022-03-26 15:59:56.718,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":8000,""mValue"":10404}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-11-14 05:00:00.000,f7bda8f4-45b9-4f06-969f-538f142a2455,1,
,2021-07-17 01:03:29.494,,,,2021-07-17 19:37:34.484,2021-07-17 01:03:29.537,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":84,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-07-17 01:03:29.494,a1faed1f-bb56-41f4-b8de-7e1b94b2d3b9,0,
,2022-03-11 05:00:00.000,,1999999,,2022-03-26 16:00:07.828,2022-03-26 15:59:48.846,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":8000,""mValue"":10278}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2022-03-11 05:00:00.000,b8ac78a1-286a-40d6-aef7-57a5096d9957,1,
,2021-06-01 22:23:00.354,,,,2021-06-04 00:52:12.517,2021-06-01 22:23:00.406,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":76,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-06-01 22:23:00.354,d909ff82-7ec4-4d1e-a186-4c76e3b45e0d,0,
,2020-11-05 05:00:00.000,,1999999,,2022-03-26 15:59:48.846,2022-03-26 15:59:48.846,,,tracker_pedometer_reward_most_walking_day,UTC-0500,"{""mTarget"":-1,""mValue"":11403}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-11-05 05:00:00.000,df5d0d1c-514a-419a-9940-79753ffa4460,1,
,2022-03-05 05:00:00.000,,100003,,2022-03-26 16:00:02.377,2022-03-26 15:59:56.718,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":8000,""mValue"":9925}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2022-03-05 05:00:00.000,157d0c7f-68aa-4341-a1fe-a2692139eab9,1,
,2020-12-28 20:33:06.392,,,,2021-01-02 16:54:31.862,2020-12-28 20:33:06.437,,,goal_activity_reward_goal_achieved,UTC-0500,"{""mIsCompleted"":false,""mValue"":90,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2020-12-28 20:33:06.392,fe47ff7b-bb85-45dd-8e6c-85939765579e,0,
,2020-11-08 19:22:50.691,,,,2020-11-10 01:23:50.944,2020-11-08 19:22:50.733,,,goal_activity_reward_goal_achieved,UTC-0500,"{""mIsCompleted"":false,""mValue"":116,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2020-11-08 19:22:50.691,6052c22b-2dea-41ff-af1a-7eba78599353,0,
,2021-10-12 04:00:00.000,,1999999,,2022-03-26 15:59:48.846,2022-03-26 15:59:48.846,,,tracker_pedometer_reward_most_walking_day,UTC-0400,"{""mTarget"":-1,""mValue"":21747}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-10-12 04:00:00.000,8f7e7cd6-6241-4fbb-ae22-5cd9e9f7beea,1,
,2021-08-06 22:40:00.463,,,,2021-08-07 23:35:00.495,2021-08-06 22:40:00.507,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":115,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-08-06 22:40:00.463,2ef49ade-3ed2-4489-b22a-9029df085e98,0,
,2020-10-19 04:00:00.000,,100003,,2022-03-26 15:59:56.704,2022-03-26 15:59:56.704,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6349}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-10-19 04:00:00.000,da262833-b90c-408b-a4ff-23ba87644a6b,1,
,2021-05-23 18:53:00.629,,,,2021-05-25 22:55:06.357,2021-05-23 18:53:00.665,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":118,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-05-23 18:53:00.629,bd5d30f7-ffcb-4acc-aeee-1c5275b72907,0,
,2022-03-12 05:00:00.000,,100003,,2022-03-26 16:00:03.308,2022-03-26 15:59:56.719,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":8000,""mValue"":13205}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2022-03-12 05:00:00.000,01f33e8c-65d6-488b-8fc5-2762af1f095f,1,
,2021-05-22 18:45:01.654,,,,2021-05-23 18:53:00.661,2021-05-22 18:45:01.691,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":91,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-05-22 18:45:01.654,103b9976-fe71-42ef-8883-3b91de64620d,0,
,2020-11-01 04:00:00.000,,100003,,2022-03-26 15:59:56.705,2022-03-26 15:59:56.705,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8683}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-11-01 04:00:00.000,11d1f8d1-9b12-45e1-85e0-eae5a0f25ac5,1,
,2021-08-27 23:07:44.393,,,,2021-08-28 21:27:51.970,2021-08-27 23:07:44.507,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":84,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-08-27 23:07:44.393,e2372ec8-62c9-478e-a26e-8d6cb7fdc01c,0,
,2020-11-10 05:00:00.000,,100003,,2022-03-26 15:59:56.706,2022-03-26 15:59:56.706,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9120}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-11-10 05:00:00.000,e0b9cba2-0e22-4e9f-9abd-591d63fde59a,1,
,2021-09-14 22:45:34.157,,,,2021-09-18 02:53:26.013,2021-09-14 22:45:34.195,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":82,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-09-14 22:45:34.157,96f018cd-9d6f-4fbe-a72d-e4951b57633d,0,
,2022-03-20 04:00:00.000,,100003,,2022-03-26 16:00:04.139,2022-03-26 15:59:56.721,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":8963}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2022-03-20 04:00:00.000,79541d87-45d7-48d8-8fcc-60ee07372791,1,
,2021-06-27 17:35:05.246,,,,2021-06-28 22:16:04.562,2021-06-27 17:35:05.268,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":149,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-06-27 17:35:05.246,b3e1e899-626a-43cc-ac32-2deee3a70c1c,0,
,2020-11-22 05:00:00.000,,100003,,2022-03-26 15:59:56.707,2022-03-26 15:59:56.707,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":10044}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-11-22 05:00:00.000,bc6348c6-fd27-4358-bfe3-4d719c329dc7,1,
,2020-11-19 02:01:16.702,,,,2020-11-21 01:02:54.039,2020-11-19 02:01:16.737,,,goal_activity_reward_goal_achieved,UTC-0500,"{""mIsCompleted"":false,""mValue"":61,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2020-11-19 02:01:16.702,61f4dbb1-2df4-4fe8-b16e-3aa444c36b6f,0,
,2020-12-04 05:00:00.000,,100003,,2022-03-26 15:59:56.709,2022-03-26 15:59:56.709,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7148}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-12-04 05:00:00.000,a93d7e10-2d7b-437b-832c-7f2f871edae0,1,
,2020-11-06 03:12:02.278,,,,2020-11-08 00:49:35.625,2020-11-06 01:14:21.194,,,goal_activity_reward_most_active_day,UTC-0500,"{""mIsCompleted"":false,""mValue"":133,""mValue2"":0}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2020-11-06 01:14:20.631,130defae-391e-4408-9677-884d215a7fe8,0,
,2021-09-18 15:47:43.360,,,,2021-09-19 20:05:04.866,2021-09-18 15:47:43.392,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":172,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-09-18 15:47:43.360,d9efb34d-f5f7-49e2-b227-e6f68bd07be3,0,
,2021-08-20 22:41:20.584,,,,2021-08-21 21:38:00.482,2021-08-20 22:41:20.619,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":79,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-08-20 22:41:20.584,20bacfb8-ee3f-4608-8412-0564cbcaaa5c,0,
,2021-01-02 05:00:00.000,,100003,,2022-03-26 15:59:56.711,2022-03-26 15:59:56.711,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":8000,""mValue"":14955}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-01-02 05:00:00.000,54d058fc-542c-4fc3-a1df-1929dae33915,1,
