com.samsung.shealth.tracker.pedometer_step_count,6211031,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
38470,4,0,69,2022-03-12 11:49:00.000,230002,,2022-03-12 11:55:07.136,2022-03-12 11:55:07.136,69,1.4166666,54.5,3.33,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 11:49:59.999,ff0d849d-fab2-0512-da7d-1d8e4bfa9a35,
9113,4,0,17,2022-03-12 06:28:00.000,230002,,2022-03-12 06:35:12.211,2022-03-12 06:35:12.211,17,1.5,13.67,0.93,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 06:28:59.999,d9388664-289b-5812-72b0-eafd3d814b87,
56462,4,0,100,2022-03-11 07:09:00.000,230002,,2022-03-11 07:14:22.464,2022-03-11 07:14:22.463,100,1.3888888,78.42,4.93,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 07:09:59.999,b1779050-a264-9742-4392-e2d7484ff93f,
12910,4,0,23,2022-03-11 01:46:00.000,230002,,2022-03-11 01:48:39.079,2022-03-11 01:46:00.060,23,1.4081906,18.18,1.2,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 01:46:59.999,1310bb0b-8fc6-fda8-8b81-1bbb5177ee30,
46080,4,0,91,2022-03-12 11:50:00.000,230002,,2022-03-12 11:55:07.143,2022-03-12 11:55:07.143,91,1.5833334,72.96,4.55,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 11:50:59.999,8c4822cf-afbe-549e-ebcf-9ff5316fb3aa,
37333,4,0,59,2022-03-11 10:49:00.000,230002,,2022-03-11 10:50:10.344,2022-03-11 10:50:10.343,59,1.2222222,45.63,3.28,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 10:49:59.999,0740fc64-8cdd-258b-c918-11c22f24da3b,
29062,4,0,50,2022-03-12 02:19:00.000,230002,,2022-03-12 02:20:59.851,2022-03-12 02:20:59.851,50,1.3333334,38.75,2.57,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 02:19:59.999,65c1f73c-ec16-0a61-d23f-b943130123bb,
48892,4,0,91,2022-03-11 07:10:00.000,230002,,2022-03-11 07:14:22.470,2022-03-11 07:14:22.469,91,1.3333334,65.19,5.54,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 07:10:59.999,f0019985-ffb3-15ec-066d-fa1c32235977,
37366,4,0,75,2022-03-12 11:51:00.000,230002,,2022-03-12 11:55:07.150,2022-03-12 11:55:07.150,75,1.6388888,61.24,3.82,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 11:51:59.999,83ad56df-20e8-9a16-6ffd-a47df9db7590,
50024,4,0,85,2022-03-11 07:11:00.000,230002,,2022-03-11 07:14:22.479,2022-03-11 07:14:22.478,85,1.25,62.53,4.84,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 07:11:59.999,6058b4cc-68f3-3fd2-b023-5d5a3877859c,
34405,4,0,54,2022-03-12 11:52:00.000,230002,,2022-03-12 11:55:07.157,2022-03-12 11:55:07.157,54,1.1666666,40.14,2.73,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 11:52:59.999,98ab1132-3dd2-36a2-8a12-630c5bed8608,
17765,4,0,28,2022-03-12 06:37:00.000,230002,,2022-03-12 06:50:56.506,2022-03-12 06:50:56.505,28,1.1944444,21.22,1.6,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 06:37:59.999,1e98ea4c-fd38-5426-c275-6b349d5cc70c,
8015,4,0,15,2022-03-11 10:50:00.000,230002,,2022-03-11 10:50:10.642,2022-03-11 10:50:10.351,15,1.4683836,11.77,0.73,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 10:50:59.999,09663d93-f4d3-b84f-faa5-d8904b453b1c,
5555,4,0,11,2022-03-12 02:21:00.000,230002,,2022-03-12 02:22:39.349,2022-03-12 02:22:39.349,11,1.6111112,8.95,0.53,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 02:21:59.999,4b1ef282-d243-af4a-5411-461ed13d4dc7,
40234,4,0,81,2022-03-11 07:12:00.000,230002,,2022-03-11 07:14:22.493,2022-03-11 07:14:22.493,81,1.1666666,46.94,7.05,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 07:12:59.999,0332cb10-53af-710c-bf97-2838141249e0,
17100,4,0,31,2022-03-12 11:54:00.000,230002,,2022-03-12 11:55:07.163,2022-03-12 11:55:07.163,31,1.3888888,23.75,1.62,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 11:54:59.999,69907758-a553-98c8-5f95-0541413f97a2,
35544,4,0,92,2022-03-11 07:13:00.000,230002,,2022-03-11 07:14:22.504,2022-03-11 07:14:22.504,92,1.3611112,48.38,10.71,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 07:13:59.999,33f8a77f-3601-99a9-6553-cd6b2a51fa80,
44002,4,0,78,2022-03-12 11:55:00.000,230002,,2022-03-12 11:56:40.320,2022-03-12 11:55:09.276,78,1.4126928,62.161564,3.8713183,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 11:55:59.999,a5a1c7e5-d4a3-5214-03bf-4fb53dd4b672,
14117,4,0,28,2022-03-11 11:56:00.000,230002,,2022-03-11 12:15:12.104,2022-03-11 11:56:35.060,28,1.5810131,22.32,1.38,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 11:56:59.999,151bae3b-0b51-c5b2-93f3-332741656750,
6092,4,0,15,2022-03-12 02:25:00.000,230002,,2022-03-12 02:26:03.325,2022-03-12 02:25:43.134,15,2.1237893,12.94,0.59,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 02:25:59.999,cc803edf-6193-a254-c8d6-188352e775bb,
11600,4,0,24,2022-03-11 07:14:00.000,230002,,2022-03-11 07:14:25.922,2022-03-11 07:14:22.521,24,1.5833334,18.367188,1.2019043,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 07:14:59.999,f599a803-3810-b6da-b111-2787c63a6bc9,
6288,4,0,11,2022-03-12 06:38:00.000,230002,,2022-03-12 06:50:56.513,2022-03-12 06:50:56.513,11,1.3611112,8.56,0.55,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 06:38:59.999,6fd73136-4992-484f-8a7e-75333d7434fd,
23994,4,0,40,2022-03-12 12:10:00.000,230002,,2022-03-12 12:11:33.261,2022-03-12 12:11:33.261,40,1.2777778,30.66,1.97,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 12:10:59.999,2b1cf657-5bff-4c02-0033-b666840476c2,
14905,4,0,40,2022-03-11 07:16:00.000,230002,,2022-03-11 07:20:11.341,2022-03-11 07:20:11.341,40,1.8611112,27.74,2.42,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 07:16:59.999,e6dfb716-64d6-7048-56b4-e14ed92979b7,
5657,4,0,11,2022-03-11 11:57:00.000,230002,,2022-03-11 12:15:12.122,2022-03-11 12:15:12.121,11,1.5555556,8.8,0.55,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 11:57:59.999,82292cd4-3b7e-baf6-640d-4a0ff4592e03,
31579,4,0,60,2022-03-12 12:11:00.000,230002,,2022-03-12 12:13:13.343,2022-03-12 12:11:33.270,60,1.5218518,48.06,3.0,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 12:11:59.999,0f762ef4-30a1-bbd8-a0b9-b64b195bae85,
12825,4,0,22,2022-03-12 02:29:00.000,230002,,2022-03-12 02:35:08.118,2022-03-12 02:35:08.118,22,1.3333334,17.1,1.09,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 02:29:59.999,42910ae2-9baa-9599-174b-09bd4fe7a5a2,
6356,4,0,13,2022-03-12 06:39:00.000,230002,,2022-03-12 06:50:56.534,2022-03-12 06:50:56.534,13,1.6944444,10.77,0.6,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 06:39:59.999,7a6e09bb-74f5-c0f8-189f-d7473923c4e8,
52376,4,0,96,2022-03-11 07:17:00.000,230002,,2022-03-11 07:20:11.370,2022-03-11 07:20:11.370,96,1.3611112,71.29,5.23,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 07:17:59.999,5f9d9352-a839-4045-962c-5dcdceb28e1b,
50026,4,0,94,2022-03-12 12:12:00.000,230002,,2022-03-12 12:13:13.349,2022-03-12 12:13:13.349,94,1.5,75.04,4.64,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 12:12:59.999,b1ac6ae2-3ab9-154a-fa1f-32c2d2316556,
1066,4,0,1,2022-03-11 01:47:00.000,230002,,2022-03-11 01:48:39.099,2022-03-11 01:48:39.099,2,1.5,1.6,0.1,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 01:47:59.999,203dd38f-e616-8865-313f-3160eae0d04b,
48739,4,0,85,2022-03-11 07:18:00.000,230002,,2022-03-11 07:20:11.375,2022-03-11 07:20:11.374,85,1.3611112,66.34,4.22,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 07:18:59.999,f65af12e-2895-8742-d7d0-8a988b09962f,
5730,4,0,10,2022-03-11 11:59:00.000,230002,,2022-03-11 12:15:12.130,2022-03-11 12:15:12.130,10,1.3611112,7.8,0.56,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 11:59:59.999,f3ecaf19-12a8-e72f-f010-41e9611ab86b,
55173,4,0,109,2022-03-12 12:13:00.000,230002,,2022-03-12 12:15:03.121,2022-03-12 12:13:13.354,109,1.6076703,88.7,5.39,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 12:13:59.999,595fb5b9-4184-3367-0472-4fa21891ea1f,
20852,4,0,38,2022-03-12 02:30:00.000,230002,,2022-03-12 02:35:08.129,2022-03-12 02:35:08.128,38,1.4444444,30.12,1.89,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 02:30:59.999,b21e0ed8-a0f2-0ee6-1db1-17134b78c3d1,
7453,4,0,14,2022-03-12 06:40:00.000,230002,,2022-03-12 06:50:56.550,2022-03-12 06:50:56.550,14,1.5,11.18,0.7,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 06:40:59.999,68b95233-aa18-5fe2-0804-8b98a233f252,
52276,4,0,89,2022-03-11 07:19:00.000,230002,,2022-03-11 07:20:11.392,2022-03-11 07:20:11.391,89,1.3055556,68.25,4.58,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 07:19:59.999,49e11396-3ca4-3783-15df-25d49f835d7c,
45223,4,0,80,2022-03-12 12:14:00.000,230002,,2022-03-12 12:15:03.130,2022-03-12 12:15:03.129,80,1.3888888,62.81,4.05,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 12:14:59.999,d407b8d8-250b-c4e9-5cde-e09db4d9b56a,
6703,4,0,12,2022-03-11 01:53:00.000,230002,,2022-03-11 01:55:07.210,2022-03-11 01:55:07.209,12,1.3888888,9.31,0.56,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 01:53:59.999,f68dbcc5-4dc5-ba6b-5cbd-d373a7b3f05b,
11538,4,0,17,2022-03-11 12:14:00.000,230002,,2022-03-11 12:15:12.139,2022-03-11 12:15:12.139,17,1.0833334,12.5,1.03,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 12:14:59.999,2e3c37ed-9ee4-7cc4-9b94-422a2c7c2089,
30919,4,0,52,2022-03-11 07:20:00.000,230002,,2022-03-11 07:20:45.467,2022-03-11 07:20:11.409,52,1.2939873,40.01,2.66,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 07:20:59.999,47757944-801b-9089-193c-a7a051965d5c,
6700,4,0,19,2022-03-12 02:31:00.000,230002,,2022-03-12 02:35:08.135,2022-03-12 02:35:08.135,19,2.4444444,16.38,0.84,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 02:31:59.999,bbd8802d-8817-66aa-bc5b-063b93365836,
48226,4,0,88,2022-03-12 12:15:00.000,230002,,2022-03-12 12:18:50.263,2022-03-12 12:18:50.263,88,1.4444444,69.66,4.43,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 12:15:59.999,b4535046-e29e-e337-9764-f5e3e5fe9df3,
15461,4,0,22,2022-03-12 06:43:00.000,230002,,2022-03-12 06:50:56.566,2022-03-12 06:50:56.555,22,1.0555556,16.32,1.16,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 06:43:59.999,d9563420-1e50-08be-0465-7d27354829df,
6296,4,0,11,2022-03-11 07:22:00.000,230002,,2022-03-11 07:23:27.317,2022-03-11 07:23:27.317,11,1.3611112,8.57,0.52,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 07:22:59.999,4a30ccb3-e81c-7ced-ebb9-60b7bab1db35,
51053,4,0,89,2022-03-12 12:16:00.000,230002,,2022-03-12 12:18:50.268,2022-03-12 12:18:50.268,89,1.3611112,69.49,4.39,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 12:16:59.999,231f430f-4e52-b78c-e9a0-a1afc3c91e5c,
27079,4,0,48,2022-03-11 01:54:00.000,230002,,2022-03-11 01:55:07.221,2022-03-11 01:55:07.220,48,1.3888888,37.61,2.31,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 01:54:59.999,4bb5779e-6634-0ace-23b2-c76426b1bb01,
14483,4,0,9,2022-03-11 12:15:00.000,230002,,2022-03-11 12:15:14.487,2022-03-11 12:15:14.486,9,0.45932084,6.6523438,0.46435547,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 12:15:59.999,832c187a-9548-1fee-6bf9-adc4ee73adf4,
18808,4,0,43,2022-03-12 02:32:00.000,230002,,2022-03-12 02:35:08.142,2022-03-12 02:35:08.142,43,1.9166666,36.05,2.19,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 02:32:59.999,5793163a-af97-9f35-3310-df40d326dbd5,
6912,4,0,14,2022-03-11 07:23:00.000,230002,,2022-03-11 07:23:27.323,2022-03-11 07:23:27.323,14,1.6666666,11.52,0.66,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 07:23:59.999,4d10c3c5-c511-3879-4ea9-11be75a7892b,
34104,4,0,65,2022-03-12 12:17:00.000,230002,,2022-03-12 12:18:50.289,2022-03-12 12:18:50.289,65,1.4722222,50.21,3.41,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 12:17:59.999,7e8d1eee-bacf-e407-74ef-211f95bf8ccf,
30219,4,0,57,2022-03-12 06:44:00.000,230002,,2022-03-12 06:50:56.573,2022-03-12 06:50:56.573,57,1.4722222,44.49,3.15,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 06:44:59.999,27fcdf16-b89a-bf24-c6d6-c28770bc6637,
25222,4,0,42,2022-03-11 07:25:00.000,230002,,2022-03-11 07:27:26.291,2022-03-11 07:27:26.291,42,1.3055556,32.93,2.1,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 07:25:59.999,3752e6e6-1d67-2d44-ca59-87643a7fce89,
26667,4,0,45,2022-03-12 12:18:00.000,230002,,2022-03-12 12:20:49.170,2022-03-12 12:18:50.306,45,1.3094769,34.92,2.2,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 12:18:59.999,db364896-a844-0fb4-1888-50c7a58d9095,
7734,4,0,10,2022-03-11 02:27:00.000,230002,,2022-03-11 02:35:19.160,2022-03-11 02:35:19.159,10,0.9166667,7.09,0.53,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 02:27:59.999,4e8bffa9-16f1-a46b-dd02-a4a3e170c9b0,
6230,4,0,11,2022-03-11 12:16:00.000,230002,,2022-03-11 12:22:57.727,2022-03-11 12:22:57.726,11,1.3611112,8.48,0.55,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 12:16:59.999,dba0d172-ca88-1e2a-02a6-b98ece49556b,
33752,4,0,74,2022-03-12 02:33:00.000,230002,,2022-03-12 02:35:08.149,2022-03-12 02:35:08.148,74,1.8333334,61.88,3.6,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 02:33:59.999,3854992e-1fcc-bb84-124e-c7c84517cfd7,
41933,4,0,82,2022-03-12 12:19:00.000,230002,,2022-03-12 12:20:49.181,2022-03-12 12:20:49.181,82,1.5555556,65.23,4.14,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 12:19:59.999,7c90392f-4609-9155-d632-ce30109b3016,
53266,4,0,103,2022-03-11 07:26:00.000,230002,,2022-03-11 07:27:26.299,2022-03-11 07:27:26.299,103,1.4722222,78.42,5.08,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 07:26:59.999,ad3d1b4d-5702-3be9-ddaf-8e42c5e2c745,
34759,4,0,75,2022-03-12 06:45:00.000,230002,,2022-03-12 06:50:56.590,2022-03-12 06:50:56.586,75,1.8055556,62.76,3.63,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 06:45:59.999,330b4e1b-5473-24c7-fffb-8cb59a31f6ad,
11773,4,0,19,2022-03-12 23:50:00.000,230002,,2022-03-12 23:50:41.192,2022-03-12 23:50:20.373,19,1.2324145,14.51,0.96,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 23:50:59.999,3968b1e6-188f-c947-0fea-1747a26be1e2,
5120,4,0,10,2022-03-11 02:47:00.000,230002,,2022-03-11 02:55:30.099,2022-03-11 02:55:30.099,10,1.6111112,8.25,0.42,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 02:47:59.999,989e0bc7-7ade-5c92-fd7b-6a8b17b1f4ae,
40870,4,0,66,2022-03-12 12:20:00.000,230002,,2022-03-12 12:23:29.405,2022-03-12 12:20:49.187,66,1.2500443,51.09,3.34,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 12:20:59.999,0ce09000-f23d-e50b-0087-40c41c7b5851,
6295,4,0,10,2022-03-12 23:51:00.000,230002,,2022-03-12 23:52:11.326,2022-03-12 23:52:11.326,10,1.1944444,7.52,0.49,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 23:51:59.999,205aec07-e383-4240-8a09-a159f02fb210,
9271,4,0,19,2022-03-11 13:29:00.000,230002,,2022-03-11 13:34:41.375,2022-03-11 13:34:41.375,19,1.6944444,15.71,0.93,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 13:29:59.999,9456e2f0-6555-7e64-2297-1ecaaddd6ca5,
18788,4,0,37,2022-03-12 02:35:00.000,230002,,2022-03-12 02:39:10.592,2022-03-12 02:39:10.592,37,1.6111112,30.27,1.78,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 02:35:59.999,942537ab-d956-6099-c35a-137b7e7e9969,
7554,4,0,16,2022-03-12 12:21:00.000,230002,,2022-03-12 12:23:29.413,2022-03-12 12:23:29.412,16,1.6944444,12.8,0.94,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 12:21:59.999,d82745a3-f01c-89e5-f89b-6b49b3feee6b,
17546,4,0,29,2022-03-12 06:46:00.000,230002,,2022-03-12 06:50:56.596,2022-03-12 06:50:56.596,29,1.2777778,22.42,1.37,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 06:46:59.999,6f265b18-5791-d2f1-4a74-5337c48135d5,
12642,4,0,28,2022-03-13 00:12:00.000,230002,,2022-03-13 00:15:03.109,2022-03-13 00:15:03.108,28,1.8611112,23.53,1.31,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-13 00:12:59.999,c44c88ce-3554-3b7e-48e8-631e558c8081,
6573,4,0,11,2022-03-11 03:52:00.000,230002,,2022-03-11 03:53:26.355,2022-03-11 03:53:26.355,11,1.2777778,8.4,0.49,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 03:52:59.999,7c311e65-bdcd-a5ef-219b-8ba06b889be5,
7044,4,0,20,2022-03-12 12:22:00.000,230002,,2022-03-12 12:23:29.465,2022-03-12 12:23:29.465,20,2.4444444,17.22,0.84,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 12:22:59.999,45cde556-1c16-d127-49c6-f870570fff67,
20895,4,0,36,2022-03-13 00:13:00.000,230002,,2022-03-13 00:15:03.118,2022-03-13 00:15:03.117,36,1.3333334,27.86,1.79,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-13 00:13:59.999,4301ff2b-bfa9-a12f-8521-11c34d2f2391,
20473,4,0,51,2022-03-12 02:36:00.000,230002,,2022-03-12 02:39:10.598,2022-03-12 02:39:10.598,51,2.1388888,43.79,2.51,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 02:36:59.999,048afb8c-af4a-3ce7-2bbf-7e4cff425bfc,
29402,4,0,58,2022-03-12 12:23:00.000,230002,,2022-03-12 12:27:57.295,2022-03-12 12:23:29.472,58,1.6066934,47.24,2.75,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 12:23:59.999,b3286688-1b8f-a49e-529d-47527d68c7e1,
42922,4,0,74,2022-03-12 06:47:00.000,230002,,2022-03-12 06:50:56.606,2022-03-12 06:50:56.606,74,1.3333334,57.23,3.79,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 06:47:59.999,f8311720-0b5b-15c3-ebdc-2153e8a1a394,
10273,4,0,19,2022-03-11 13:30:00.000,230002,,2022-03-11 13:34:41.386,2022-03-11 13:34:41.385,19,1.4444444,14.84,1.0,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 13:30:59.999,4c5bae87-32b2-b863-da5a-f003c62baab1,
51984,4,1,91,2022-03-13 00:14:00.000,230002,,2022-03-13 00:15:03.125,2022-03-13 00:15:03.124,92,1.3888888,72.2,4.82,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-13 00:14:59.999,754e2f6e-5ada-4266-755c-8c9fab7faabe,
13341,4,0,24,2022-03-11 03:53:00.000,230002,,2022-03-11 03:53:26.361,2022-03-11 03:53:26.360,24,1.4166666,18.9,1.18,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 03:53:59.999,abf93d8a-87f8-a0ec-c566-eb76480c4f7a,
33397,4,0,59,2022-03-12 12:24:00.000,230002,,2022-03-12 12:27:57.312,2022-03-12 12:27:57.310,59,1.3333334,44.53,3.3,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 12:24:59.999,6e951e84-e7b0-5a86-87fb-34b615529c73,
30748,4,0,55,2022-03-13 00:15:00.000,230002,,2022-03-13 00:30:34.731,2022-03-13 00:30:34.731,55,1.4166666,43.56,2.73,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-13 00:15:59.999,2cf3d0fc-5a95-35a6-8ee4-e4c2196d5d7b,
13875,4,0,23,2022-03-12 02:37:00.000,230002,,2022-03-12 02:39:10.603,2022-03-12 02:39:10.603,23,1.2777778,17.73,1.25,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 02:37:59.999,9b81c11d-6184-3250-f6e5-940f78c3b2aa,
50277,4,0,97,2022-03-12 12:25:00.000,230002,,2022-03-12 12:27:57.331,2022-03-12 12:27:57.329,97,1.5555556,78.21,4.65,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 12:25:59.999,b6810fde-0987-1196-4c57-4314f46c1e0c,
14204,4,0,23,2022-03-12 06:48:00.000,230002,,2022-03-12 06:50:56.611,2022-03-12 06:50:56.611,23,1.2777778,18.15,1.07,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 06:48:59.999,d6e918e2-6970-fb90-2811-3b5557136de7,
24126,4,0,46,2022-03-11 13:31:00.000,230002,,2022-03-11 13:34:41.391,2022-03-11 13:34:41.391,46,1.5277778,36.86,2.27,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 13:31:59.999,b8665e4a-03fd-40e1-a521-cb6f4e74c38d,
10130,4,0,18,2022-03-13 00:17:00.000,230002,,2022-03-13 00:30:34.737,2022-03-13 00:30:34.736,18,1.3888888,14.07,0.9,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-13 00:17:59.999,2f3570e6-9b9b-b4df-4f80-01cf99a3b5dd,
13763,4,0,27,2022-03-11 03:54:00.000,230002,,2022-03-11 03:55:03.092,2022-03-11 03:55:03.092,27,1.5555556,21.41,1.35,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 03:54:59.999,f6bcd7a4-a390-f23b-9ed1-f869262b61d4,
38893,4,0,71,2022-03-12 12:26:00.000,230002,,2022-03-12 12:27:57.336,2022-03-12 12:27:57.336,71,1.4444444,56.18,3.62,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 12:26:59.999,e336a47c-c481-bc46-dac5-00548789fcec,
6213,4,0,11,2022-03-12 02:38:00.000,230002,,2022-03-12 02:39:10.614,2022-03-12 02:39:10.613,11,1.3888888,8.63,0.55,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 02:38:59.999,c3cf7a34-0d92-a5be-52d1-fe595fd6a2b9,
31457,4,0,53,2022-03-13 00:19:00.000,230002,,2022-03-13 00:30:34.743,2022-03-13 00:30:34.742,53,1.3055556,41.07,2.64,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-13 00:19:59.999,b958e8f6-136d-5fd0-b173-aacb316e7409,
50122,4,0,86,2022-03-12 12:47:00.000,230002,,2022-03-12 12:54:25.462,2022-03-12 12:54:25.456,86,1.3333334,66.83,4.23,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 12:47:59.999,6e249364-faf3-4c78-35f2-8cc1c2d655ea,
14400,4,0,24,2022-03-12 06:49:00.000,230002,,2022-03-12 06:50:56.618,2022-03-12 06:50:56.618,24,1.2777778,18.4,1.21,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-12 06:49:59.999,16ee1e73-135b-a31e-8adc-af5fbf2c4b42,
7088,4,0,14,2022-03-11 13:32:00.000,230002,,2022-03-11 13:34:41.396,2022-03-11 13:34:41.396,14,1.6111112,11.42,0.61,UTC+0700,j9zBUHWfhn,com.sec.android.app.shealth,2022-03-11 13:32:59.999,64946fcb-011a-fef9-8eda-ecc3687b1351,
