com.samsung.shealth.tracker.pedometer_day_summary,6211031,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
3054,6fe65b11-f2ee-45c6-856b-f70354b34c1f.binning_data.json,1688335,8000,26,2021-02-09 05:00:04.401,com.sec.android.app.shealth,2021-02-07 06:20:18.813,,1.4651363,2473.6416,159.40018,3028,j9zBUHWfhn,com.sec.android.app.shealth,0,6fe65b11-f2ee-45c6-856b-f70354b34c1f.achievement.json,6fe65b11-f2ee-45c6-856b-f70354b34c1f,1612656000000,
6231,490ccf15-183c-45eb-8e63-7910582b8ae1.binning_data.json,3437745,8000,88,2020-12-14 05:00:03.313,com.sec.android.app.shealth,2020-12-11 12:36:21.038,490ccf15-183c-45eb-8e63-7910582b8ae1.source_info.json,1.4515864,4990.1846,319.05414,6143,VfS0qUERdZ,com.sec.android.app.shealth,0,490ccf15-183c-45eb-8e63-7910582b8ae1.achievement.json,490ccf15-183c-45eb-8e63-7910582b8ae1,1607644800000,
3760,717aa71c-9fc2-4e65-8918-c88918840192.binning_data.json,2044411,8000,36,2021-04-06 04:00:03.794,com.sec.android.app.shealth,2021-04-05 04:00:04.712,,1.4769381,3019.4697,198.10522,3724,j9zBUHWfhn,com.sec.android.app.shealth,0,717aa71c-9fc2-4e65-8918-c88918840192.achievement.json,717aa71c-9fc2-4e65-8918-c88918840192,1617494400000,
3194,82209b1a-1c1e-4d6c-95cc-8e87c0a5b119.binning_data.json,1847066,8000,3,2021-04-26 04:00:01.420,com.sec.android.app.shealth,2021-04-26 04:00:01.420,,1.361521,2514.8203,157.9784,3191,Idp7XEd6un,com.sec.android.app.shealth,0,82209b1a-1c1e-4d6c-95cc-8e87c0a5b119.achievement.json,82209b1a-1c1e-4d6c-95cc-8e87c0a5b119,1619308800000,
6778,ca51dd40-edc7-43ab-b35b-49ce7b08540c.binning_data.json,3652509,8000,35,2021-06-30 12:26:28.748,com.sec.android.app.shealth,2021-06-29 12:07:51.676,ca51dd40-edc7-43ab-b35b-49ce7b08540c.source_info.json,1.4880118,5434.9785,347.5307,6743,VfS0qUERdZ,com.sec.android.app.shealth,0,ca51dd40-edc7-43ab-b35b-49ce7b08540c.achievement.json,ca51dd40-edc7-43ab-b35b-49ce7b08540c,1624924800000,
8415,d42de624-c479-4480-a095-fe2813a01e75.binning_data.json,4364178,8000,50,2020-12-25 05:00:04.667,com.sec.android.app.shealth,2020-12-25 05:00:04.667,,1.5365872,6705.941,432.72864,8365,j9zBUHWfhn,com.sec.android.app.shealth,0,d42de624-c479-4480-a095-fe2813a01e75.achievement.json,d42de624-c479-4480-a095-fe2813a01e75,1608768000000,
784,a000c3b9-1299-4a2b-a15d-633f101e9fa7.binning_data.json,507648,8000,0,2021-01-06 05:00:02.024,com.sec.android.app.shealth,2021-01-06 05:00:02.024,,1.1919938,605.1133,39.480835,784,Idp7XEd6un,com.sec.android.app.shealth,0,a000c3b9-1299-4a2b-a15d-633f101e9fa7.achievement.json,a000c3b9-1299-4a2b-a15d-633f101e9fa7,1609804800000,
7752,74b3d150-32af-4cb7-aed0-93a0d8e343b5.binning_data.json,4106130,8000,78,2021-06-19 04:00:04.628,com.sec.android.app.shealth,2021-06-18 04:00:04.825,,1.5301147,6282.8496,400.12177,7674,j9zBUHWfhn,com.sec.android.app.shealth,0,74b3d150-32af-4cb7-aed0-93a0d8e343b5.achievement.json,74b3d150-32af-4cb7-aed0-93a0d8e343b5,1623888000000,
4740,3322831c-0482-496c-9fd7-1ce7bcde11cf.binning_data.json,2594294,8000,55,2021-04-02 04:00:04.113,com.sec.android.app.shealth,2021-04-01 04:00:03.320,,1.4628017,3794.9387,242.96161,4685,j9zBUHWfhn,com.sec.android.app.shealth,0,3322831c-0482-496c-9fd7-1ce7bcde11cf.achievement.json,3322831c-0482-496c-9fd7-1ce7bcde11cf,1617148800000,
3603,78f0f7d2-3bb1-4010-a255-b56a5f03075f.binning_data.json,1858124,8000,38,2021-04-19 04:00:02.969,com.sec.android.app.shealth,2021-04-18 04:00:02.834,,1.5851855,2945.4712,190.44376,3565,j9zBUHWfhn,com.sec.android.app.shealth,0,78f0f7d2-3bb1-4010-a255-b56a5f03075f.achievement.json,78f0f7d2-3bb1-4010-a255-b56a5f03075f,1618617600000,
5174,8e2ca815-d73c-4dc6-babe-a42e0d3e7ea8.binning_data.json,2852173,8000,158,2021-04-02 12:12:39.566,com.sec.android.app.shealth,2021-04-01 12:47:57.801,8e2ca815-d73c-4dc6-babe-a42e0d3e7ea8.source_info.json,1.4710155,4195.592,273.84058,5016,VfS0qUERdZ,com.sec.android.app.shealth,0,8e2ca815-d73c-4dc6-babe-a42e0d3e7ea8.achievement.json,8e2ca815-d73c-4dc6-babe-a42e0d3e7ea8,1617235200000,
5131,f7b0ed95-e01d-474e-af6a-ac5a44b48c10.binning_data.json,2829218,6000,12,2020-10-30 13:13:59.874,com.sec.android.app.shealth,2020-10-30 13:13:59.874,f7b0ed95-e01d-474e-af6a-ac5a44b48c10.source_info.json,1.3740373,3887.451,179.17,5119,VfS0qUERdZ,com.sec.android.app.shealth,0,f7b0ed95-e01d-474e-af6a-ac5a44b48c10.achievement.json,f7b0ed95-e01d-474e-af6a-ac5a44b48c10,1603238400000,
3553,6a4b58a8-7237-48a9-b22d-6b341a78216c.binning_data.json,1919525,8000,47,2021-04-07 12:47:51.057,com.sec.android.app.shealth,2021-04-06 12:20:38.338,6a4b58a8-7237-48a9-b22d-6b341a78216c.source_info.json,1.496969,2873.4695,183.41327,3506,VfS0qUERdZ,com.sec.android.app.shealth,0,6a4b58a8-7237-48a9-b22d-6b341a78216c.achievement.json,6a4b58a8-7237-48a9-b22d-6b341a78216c,1617667200000,
1526,1b9729d9-c40c-4feb-b6d8-170c263462a2.binning_data.json,922928,6000,0,2020-12-08 05:00:01.736,com.sec.android.app.shealth,2020-12-08 05:00:01.736,,1.2964944,1196.5723,75.46631,1526,Idp7XEd6un,com.sec.android.app.shealth,0,1b9729d9-c40c-4feb-b6d8-170c263462a2.achievement.json,1b9729d9-c40c-4feb-b6d8-170c263462a2,1607299200000,
2490,30f9f1b8-82f9-4ee3-b1c1-7a751f02d29b.binning_data.json,1588067,8000,0,2021-01-16 05:00:02.035,com.sec.android.app.shealth,2021-01-16 05:00:02.035,,1.2041094,1912.207,124.7572,2490,Idp7XEd6un,com.sec.android.app.shealth,0,30f9f1b8-82f9-4ee3-b1c1-7a751f02d29b.achievement.json,30f9f1b8-82f9-4ee3-b1c1-7a751f02d29b,1610668800000,
3790,6b3e2efc-1294-4783-87ca-09be662855bf.binning_data.json,2131437,8000,26,2021-06-12 02:43:13.682,com.sec.android.app.shealth,2021-06-11 12:04:02.153,6b3e2efc-1294-4783-87ca-09be662855bf.source_info.json,1.4229528,3032.9343,194.37349,3764,VfS0qUERdZ,com.sec.android.app.shealth,0,6b3e2efc-1294-4783-87ca-09be662855bf.achievement.json,6b3e2efc-1294-4783-87ca-09be662855bf,1623369600000,
2979,70450d4e-45a0-4ec2-bcd6-673390cdbd6e.binning_data.json,1580929,8000,10,2021-03-01 05:00:04.638,com.sec.android.app.shealth,2021-03-01 05:00:04.638,,1.5225172,2406.9922,153.2575,2969,j9zBUHWfhn,com.sec.android.app.shealth,0,70450d4e-45a0-4ec2-bcd6-673390cdbd6e.achievement.json,70450d4e-45a0-4ec2-bcd6-673390cdbd6e,1614470400000,
2907,a366cb9b-2999-4f61-a2c5-364757d77a9f.binning_data.json,1676772,8000,0,2021-04-09 04:00:01.620,com.sec.android.app.shealth,2021-04-09 04:00:01.620,,1.3663061,2290.9844,143.479,2907,Idp7XEd6un,com.sec.android.app.shealth,0,a366cb9b-2999-4f61-a2c5-364757d77a9f.achievement.json,a366cb9b-2999-4f61-a2c5-364757d77a9f,1617840000000,
208,08d4d555-4f9e-41d0-8d7c-1804fe8e469f.binning_data.json,133754,8000,0,2021-01-23 05:00:02.009,com.sec.android.app.shealth,2021-01-23 05:00:02.009,,1.1941558,159.72333,10.618259,208,Idp7XEd6un,com.sec.android.app.shealth,0,08d4d555-4f9e-41d0-8d7c-1804fe8e469f.achievement.json,08d4d555-4f9e-41d0-8d7c-1804fe8e469f,1611273600000,
4774,23183aa4-7b57-49c5-815d-b0460474ded3.binning_data.json,2580374,6000,236,2020-11-17 13:54:51.958,com.sec.android.app.shealth,2020-11-16 12:31:14.639,23183aa4-7b57-49c5-815d-b0460474ded3.source_info.json,1.5104704,3897.5793,253.92924,4538,VfS0qUERdZ,com.sec.android.app.shealth,0,23183aa4-7b57-49c5-815d-b0460474ded3.achievement.json,23183aa4-7b57-49c5-815d-b0460474ded3,1605484800000,
11403,77dcd9d7-1206-4956-9ec0-6dbcbe8f73fb.binning_data.json,5887464,6000,92,2020-11-07 05:00:04.279,com.sec.android.app.shealth,2020-11-06 05:00:04.295,,1.568587,9235.0,575.6907,11311,j9zBUHWfhn,com.sec.android.app.shealth,0,77dcd9d7-1206-4956-9ec0-6dbcbe8f73fb.achievement.json,77dcd9d7-1206-4956-9ec0-6dbcbe8f73fb,1604534400000,
8855,692ed39d-ab78-40ec-a2c4-0e6d3ed6037a.binning_data.json,4876091,6000,27,2020-11-05 05:00:07.755,com.sec.android.app.shealth,2020-10-30 13:13:58.960,692ed39d-ab78-40ec-a2c4-0e6d3ed6037a.source_info.json,1.4467947,7054.703,442.2969,8828,VfS0qUERdZ,com.sec.android.app.shealth,0,692ed39d-ab78-40ec-a2c4-0e6d3ed6037a.achievement.json,692ed39d-ab78-40ec-a2c4-0e6d3ed6037a,1604016000000,
2766,d80fc7a5-b1b6-4579-9baf-9a720baa14d9.binning_data.json,1572527,8000,0,2021-04-27 04:00:01.476,com.sec.android.app.shealth,2021-04-27 04:00:01.476,,1.3902367,2186.1855,136.26855,2766,Idp7XEd6un,com.sec.android.app.shealth,0,d80fc7a5-b1b6-4579-9baf-9a720baa14d9.achievement.json,d80fc7a5-b1b6-4579-9baf-9a720baa14d9,1619395200000,
3040,892b8ff7-25f3-435e-85dd-2e07db2681bd.binning_data.json,1654845,8000,19,2021-04-11 04:00:05.337,com.sec.android.app.shealth,2021-04-10 04:00:04.918,,1.4733721,2438.2034,155.39946,3021,j9zBUHWfhn,com.sec.android.app.shealth,0,892b8ff7-25f3-435e-85dd-2e07db2681bd.achievement.json,892b8ff7-25f3-435e-85dd-2e07db2681bd,1617926400000,
1895,3e669e3e-b6df-40e2-8970-794b9656f559.binning_data.json,1183386,6000,0,2020-12-04 05:00:01.629,com.sec.android.app.shealth,2020-12-04 05:00:01.629,,1.2480407,1476.9141,93.94702,1895,Idp7XEd6un,com.sec.android.app.shealth,0,3e669e3e-b6df-40e2-8970-794b9656f559.achievement.json,3e669e3e-b6df-40e2-8970-794b9656f559,1606953600000,
3026,ce4a69f1-5fca-43ed-8730-e90b4d1c6a35.binning_data.json,1939873,8000,0,2021-06-22 04:00:02.301,com.sec.android.app.shealth,2021-06-22 04:00:02.301,,1.2028474,2333.371,151.38477,3026,Idp7XEd6un,com.sec.android.app.shealth,0,ce4a69f1-5fca-43ed-8730-e90b4d1c6a35.achievement.json,ce4a69f1-5fca-43ed-8730-e90b4d1c6a35,1624233600000,
9487,a0df58c9-926d-4a49-83ba-a9106819ffef.binning_data.json,5130592,8000,22,2021-06-08 12:35:39.246,com.sec.android.app.shealth,2021-06-07 12:00:16.236,a0df58c9-926d-4a49-83ba-a9106819ffef.source_info.json,1.4847685,7617.7417,476.16077,9465,VfS0qUERdZ,com.sec.android.app.shealth,0,a0df58c9-926d-4a49-83ba-a9106819ffef.achievement.json,a0df58c9-926d-4a49-83ba-a9106819ffef,1623024000000,
1535,228cd39a-50fc-43f4-928f-ee3fd834c9b0.binning_data.json,991744,8000,0,2021-03-27 02:43:31.322,com.sec.android.app.shealth,2021-03-26 12:32:16.417,228cd39a-50fc-43f4-928f-ee3fd834c9b0.source_info.json,1.1926503,1182.8047,76.796875,1535,VfS0qUERdZ,com.sec.android.app.shealth,0,228cd39a-50fc-43f4-928f-ee3fd834c9b0.achievement.json,228cd39a-50fc-43f4-928f-ee3fd834c9b0,1616716800000,
12407,7da7af32-1a53-45c4-8f34-a5854da6838b.binning_data.json,6583874,6000,79,2020-11-06 13:52:47.175,com.sec.android.app.shealth,2020-11-05 13:44:44.968,7da7af32-1a53-45c4-8f34-a5854da6838b.source_info.json,1.52004,10007.753,623.02423,12328,VfS0qUERdZ,com.sec.android.app.shealth,0,7da7af32-1a53-45c4-8f34-a5854da6838b.achievement.json,7da7af32-1a53-45c4-8f34-a5854da6838b,1604534400000,
3059,8e40c2b8-c0da-4834-9483-325cd2d7d0b2.binning_data.json,1807885,6000,3,2020-11-26 05:00:01.738,com.sec.android.app.shealth,2020-11-26 05:00:01.738,,1.3337305,2411.2314,151.48596,3056,Idp7XEd6un,com.sec.android.app.shealth,0,8e40c2b8-c0da-4834-9483-325cd2d7d0b2.achievement.json,8e40c2b8-c0da-4834-9483-325cd2d7d0b2,1606262400000,
122,21c3632f-9ec0-4f55-a948-868ba6f7d1eb.binning_data.json,84084,8000,0,2021-01-09 05:00:01.753,com.sec.android.app.shealth,2021-01-09 05:00:01.753,,1.1190633,94.0957,6.116089,122,Idp7XEd6un,com.sec.android.app.shealth,0,21c3632f-9ec0-4f55-a948-868ba6f7d1eb.achievement.json,21c3632f-9ec0-4f55-a948-868ba6f7d1eb,1610064000000,
819,bc3f3953-1122-424e-9f6a-1a16216e52aa.binning_data.json,498707,8000,0,2021-01-22 05:00:02.065,com.sec.android.app.shealth,2021-01-22 05:00:02.065,,1.2776127,637.1546,40.771942,819,Idp7XEd6un,com.sec.android.app.shealth,0,bc3f3953-1122-424e-9f6a-1a16216e52aa.achievement.json,bc3f3953-1122-424e-9f6a-1a16216e52aa,1611187200000,
5791,594415cf-721e-4837-8015-85fcb7d71024.binning_data.json,3574290,8000,35,2021-06-27 04:00:01.791,com.sec.android.app.shealth,2021-06-27 04:00:01.791,,1.2753873,4558.604,292.34158,5756,Idp7XEd6un,com.sec.android.app.shealth,0,594415cf-721e-4837-8015-85fcb7d71024.achievement.json,594415cf-721e-4837-8015-85fcb7d71024,1624665600000,
2543,56eb3bf9-1ab1-42f8-bc46-d20315cae7fc.binning_data.json,1449610,8000,0,2021-04-06 04:00:01.637,com.sec.android.app.shealth,2021-04-06 04:00:01.637,,1.3856306,2008.625,125.35376,2543,Idp7XEd6un,com.sec.android.app.shealth,0,56eb3bf9-1ab1-42f8-bc46-d20315cae7fc.achievement.json,56eb3bf9-1ab1-42f8-bc46-d20315cae7fc,1617580800000,
6649,c5902245-6f42-40be-8912-e3f87f1bd7e1.binning_data.json,3552443,8000,47,2021-06-24 04:00:04.993,com.sec.android.app.shealth,2021-06-22 04:00:05.201,,1.5076686,5355.908,345.1695,6602,j9zBUHWfhn,com.sec.android.app.shealth,0,c5902245-6f42-40be-8912-e3f87f1bd7e1.achievement.json,c5902245-6f42-40be-8912-e3f87f1bd7e1,1624233600000,
3308,74e502cb-0d21-40f6-a78f-edb03f0e9f29.binning_data.json,2055392,8000,0,2021-02-06 05:00:02.094,com.sec.android.app.shealth,2021-02-06 05:00:02.094,,1.2472684,2563.626,164.65955,3308,Idp7XEd6un,com.sec.android.app.shealth,0,74e502cb-0d21-40f6-a78f-edb03f0e9f29.achievement.json,74e502cb-0d21-40f6-a78f-edb03f0e9f29,1612483200000,
3170,90298400-dcec-4512-a7fa-8a8e35965b5e.binning_data.json,1688952,8000,12,2020-12-26 01:58:04.407,com.sec.android.app.shealth,2020-12-25 13:07:23.783,90298400-dcec-4512-a7fa-8a8e35965b5e.source_info.json,1.5181104,2564.0156,163.1371,3158,VfS0qUERdZ,com.sec.android.app.shealth,0,90298400-dcec-4512-a7fa-8a8e35965b5e.achievement.json,90298400-dcec-4512-a7fa-8a8e35965b5e,1608854400000,
13548,ba2fc46c-d137-4332-b6d1-daddbfc79a7a.binning_data.json,7403826,8000,37,2021-06-20 12:16:46.189,com.sec.android.app.shealth,2021-06-19 12:05:04.920,ba2fc46c-d137-4332-b6d1-daddbfc79a7a.source_info.json,1.4606103,10814.105,688.69244,13511,VfS0qUERdZ,com.sec.android.app.shealth,0,ba2fc46c-d137-4332-b6d1-daddbfc79a7a.achievement.json,ba2fc46c-d137-4332-b6d1-daddbfc79a7a,1624060800000,
4379,fc089b92-bf22-436d-a0fc-d998b22be460.binning_data.json,2349082,8000,16,2021-01-19 13:04:07.077,com.sec.android.app.shealth,2021-01-18 13:08:23.631,fc089b92-bf22-436d-a0fc-d998b22be460.source_info.json,1.4975501,3517.8687,223.7157,4363,VfS0qUERdZ,com.sec.android.app.shealth,0,fc089b92-bf22-436d-a0fc-d998b22be460.achievement.json,fc089b92-bf22-436d-a0fc-d998b22be460,1610928000000,
2633,d6b6c668-6744-45cf-a61d-27c974d8aaad.binning_data.json,1686261,8000,0,2021-07-04 04:00:01.815,com.sec.android.app.shealth,2021-07-04 04:00:01.815,,1.2007458,2024.7715,131.82141,2633,Idp7XEd6un,com.sec.android.app.shealth,0,d6b6c668-6744-45cf-a61d-27c974d8aaad.achievement.json,d6b6c668-6744-45cf-a61d-27c974d8aaad,1625270400000,
3406,4dd7d084-365d-434b-9739-c0c7c866ba67.binning_data.json,1974611,8000,19,2021-04-10 03:01:28.234,com.sec.android.app.shealth,2021-04-09 11:54:39.012,4dd7d084-365d-434b-9739-c0c7c866ba67.source_info.json,1.3699278,2705.0747,173.49706,3387,VfS0qUERdZ,com.sec.android.app.shealth,0,4dd7d084-365d-434b-9739-c0c7c866ba67.achievement.json,4dd7d084-365d-434b-9739-c0c7c866ba67,1617926400000,
2721,5eeb3ca8-1eac-4d93-a2e3-ddafa4a8f92d.binning_data.json,1460073,8000,45,2021-06-03 12:00:50.860,com.sec.android.app.shealth,2021-06-02 12:00:23.355,5eeb3ca8-1eac-4d93-a2e3-ddafa4a8f92d.source_info.json,1.5108092,2205.8923,142.01613,2676,VfS0qUERdZ,com.sec.android.app.shealth,0,5eeb3ca8-1eac-4d93-a2e3-ddafa4a8f92d.achievement.json,5eeb3ca8-1eac-4d93-a2e3-ddafa4a8f92d,1622592000000,
2814,7f686562-6cf6-4dc7-953e-06692b7921ef.binning_data.json,1541548,8000,2,2020-12-14 05:00:03.152,com.sec.android.app.shealth,2020-12-12 13:30:24.869,7f686562-6cf6-4dc7-953e-06692b7921ef.source_info.json,1.4512771,2237.2136,140.91641,2812,VfS0qUERdZ,com.sec.android.app.shealth,0,7f686562-6cf6-4dc7-953e-06692b7921ef.achievement.json,7f686562-6cf6-4dc7-953e-06692b7921ef,1607731200000,
3999,896d72bf-d524-4e8e-8781-38f24f831e1b.binning_data.json,2174007,8000,41,2021-04-18 11:32:51.505,com.sec.android.app.shealth,2021-04-17 12:01:13.803,896d72bf-d524-4e8e-8781-38f24f831e1b.source_info.json,1.4990747,3259.0002,208.17413,3958,VfS0qUERdZ,com.sec.android.app.shealth,0,896d72bf-d524-4e8e-8781-38f24f831e1b.achievement.json,896d72bf-d524-4e8e-8781-38f24f831e1b,1618617600000,
2838,b0f90b0e-8f3e-4a4c-8799-8d634977ae96.binning_data.json,1594566,6000,406,2020-11-29 05:00:01.589,com.sec.android.app.shealth,2020-11-29 05:00:01.589,,1.5252367,2432.0908,170.09137,2432,Idp7XEd6un,com.sec.android.app.shealth,0,b0f90b0e-8f3e-4a4c-8799-8d634977ae96.achievement.json,b0f90b0e-8f3e-4a4c-8799-8d634977ae96,1606521600000,
13941,239db2d6-d9ee-4c09-84c5-2a58898ab4c5.binning_data.json,7428917,8000,109,2021-01-04 05:00:05.473,com.sec.android.app.shealth,2021-01-03 05:00:04.888,,1.4845072,11028.28,719.27405,13832,j9zBUHWfhn,com.sec.android.app.shealth,0,239db2d6-d9ee-4c09-84c5-2a58898ab4c5.achievement.json,239db2d6-d9ee-4c09-84c5-2a58898ab4c5,1609545600000,
8944,f35eea57-2bdc-402d-90f8-1c8846775169.binning_data.json,4710548,8000,33,2021-06-27 04:00:04.668,com.sec.android.app.shealth,2021-06-26 04:00:04.371,,1.5361923,7236.3086,456.3236,8911,j9zBUHWfhn,com.sec.android.app.shealth,0,f35eea57-2bdc-402d-90f8-1c8846775169.achievement.json,f35eea57-2bdc-402d-90f8-1c8846775169,1624579200000,
925,d3fc582d-39da-448f-bf6c-ea7e2ec63042.binning_data.json,645801,8000,0,2021-01-19 05:00:02.050,com.sec.android.app.shealth,2021-01-19 05:00:02.050,,1.0967783,708.3008,46.583984,925,Idp7XEd6un,com.sec.android.app.shealth,0,d3fc582d-39da-448f-bf6c-ea7e2ec63042.achievement.json,d3fc582d-39da-448f-bf6c-ea7e2ec63042,1610928000000,
4601,bd774d92-37fc-4644-b54e-aff73a04a7cb.binning_data.json,2515697,8000,6,2021-04-21 01:30:25.787,com.sec.android.app.shealth,2021-04-20 12:03:11.852,bd774d92-37fc-4644-b54e-aff73a04a7cb.source_info.json,1.4631226,3680.7732,232.18718,4595,VfS0qUERdZ,com.sec.android.app.shealth,0,bd774d92-37fc-4644-b54e-aff73a04a7cb.achievement.json,bd774d92-37fc-4644-b54e-aff73a04a7cb,1618876800000,
4832,969d4646-45a9-4256-a402-770f21098f19.binning_data.json,2597480,6000,7,2020-11-08 05:00:06.343,com.sec.android.app.shealth,2020-11-07 05:00:04.185,,1.494273,3881.344,245.38055,4825,j9zBUHWfhn,com.sec.android.app.shealth,0,969d4646-45a9-4256-a402-770f21098f19.achievement.json,969d4646-45a9-4256-a402-770f21098f19,1604620800000,
1014,63329708-b727-40dd-90c3-01b3f3a7f7ba.binning_data.json,716172,8000,0,2021-03-12 05:00:01.745,com.sec.android.app.shealth,2021-03-12 05:00:01.745,,1.0840466,776.36426,51.295074,1014,Idp7XEd6un,com.sec.android.app.shealth,0,63329708-b727-40dd-90c3-01b3f3a7f7ba.achievement.json,63329708-b727-40dd-90c3-01b3f3a7f7ba,1615420800000,
5054,2fef06fa-df7d-4464-9415-f017ee9c1ef9.binning_data.json,2645771,8000,29,2021-02-07 06:20:18.870,com.sec.android.app.shealth,2021-02-07 06:20:18.870,,1.5399029,4074.2312,256.89594,5025,j9zBUHWfhn,com.sec.android.app.shealth,0,2fef06fa-df7d-4464-9415-f017ee9c1ef9.achievement.json,2fef06fa-df7d-4464-9415-f017ee9c1ef9,1612569600000,
1436,49580973-3d08-4444-8bc2-de3d55eeadaa.binning_data.json,780836,8000,3,2021-01-22 05:00:04.837,com.sec.android.app.shealth,2021-01-21 05:00:04.312,,1.4764814,1152.89,72.75,1433,j9zBUHWfhn,com.sec.android.app.shealth,0,49580973-3d08-4444-8bc2-de3d55eeadaa.achievement.json,49580973-3d08-4444-8bc2-de3d55eeadaa,1611100800000,
2780,3da69ec4-157c-44c5-a199-f88922064f49.binning_data.json,1502374,8000,33,2021-02-13 05:00:04.157,com.sec.android.app.shealth,2021-02-13 05:00:04.157,,1.5049314,2260.97,144.52,2747,j9zBUHWfhn,com.sec.android.app.shealth,0,3da69ec4-157c-44c5-a199-f88922064f49.achievement.json,3da69ec4-157c-44c5-a199-f88922064f49,1613088000000,
3849,7fda4dd2-8429-4f0c-add4-5ff92878f552.binning_data.json,2088099,8000,67,2021-04-01 04:00:03.298,com.sec.android.app.shealth,2021-03-31 04:00:03.807,,1.4892737,3109.7512,201.32825,3782,j9zBUHWfhn,com.sec.android.app.shealth,0,7fda4dd2-8429-4f0c-add4-5ff92878f552.achievement.json,7fda4dd2-8429-4f0c-add4-5ff92878f552,1617062400000,
7772,c160216f-a3eb-4358-b8fa-563d1ce974fc.binning_data.json,4735567,8000,2,2021-05-24 04:00:01.910,com.sec.android.app.shealth,2021-05-24 04:00:01.910,,1.2852205,6086.248,387.09473,7770,Idp7XEd6un,com.sec.android.app.shealth,0,c160216f-a3eb-4358-b8fa-563d1ce974fc.achievement.json,c160216f-a3eb-4358-b8fa-563d1ce974fc,1621728000000,
3457,38317932-5647-4e34-83ee-df2d743a781f.binning_data.json,2013085,8000,0,2021-03-21 02:56:10.252,com.sec.android.app.shealth,2021-03-20 15:14:43.482,38317932-5647-4e34-83ee-df2d743a781f.source_info.json,1.349558,2716.7754,170.94214,3457,VfS0qUERdZ,com.sec.android.app.shealth,0,38317932-5647-4e34-83ee-df2d743a781f.achievement.json,38317932-5647-4e34-83ee-df2d743a781f,1616198400000,
9547,0dddf32c-8253-46e4-90e7-8fdce70f2d57.binning_data.json,5532824,8000,12,2021-06-21 12:08:09.930,com.sec.android.app.shealth,2021-06-20 12:16:09.902,0dddf32c-8253-46e4-90e7-8fdce70f2d57.source_info.json,1.3658853,7557.204,481.41977,9535,VfS0qUERdZ,com.sec.android.app.shealth,0,0dddf32c-8253-46e4-90e7-8fdce70f2d57.achievement.json,0dddf32c-8253-46e4-90e7-8fdce70f2d57,1624147200000,
3457,9f86363e-6752-4dc7-b7b6-76b387bde412.binning_data.json,2013085,8000,0,2021-03-21 04:00:04.044,com.sec.android.app.shealth,2021-03-21 04:00:04.044,,1.349558,2716.7754,170.94214,3457,Idp7XEd6un,com.sec.android.app.shealth,0,9f86363e-6752-4dc7-b7b6-76b387bde412.achievement.json,9f86363e-6752-4dc7-b7b6-76b387bde412,1616198400000,
9616,4c54ca7e-7892-4218-b7bf-84b7da53a810.binning_data.json,5139757,6000,35,2020-11-28 05:00:04.934,com.sec.android.app.shealth,2020-11-27 05:00:04.125,,1.4938817,7678.1895,485.81097,9581,j9zBUHWfhn,com.sec.android.app.shealth,0,4c54ca7e-7892-4218-b7bf-84b7da53a810.achievement.json,4c54ca7e-7892-4218-b7bf-84b7da53a810,1606348800000,
2004,e5a4c2a7-8b52-453a-9df6-ec08f8712349.binning_data.json,1171297,8000,0,2021-04-16 04:00:01.504,com.sec.android.app.shealth,2021-04-16 04:00:01.504,,1.3457623,1576.2883,99.20845,2004,Idp7XEd6un,com.sec.android.app.shealth,0,e5a4c2a7-8b52-453a-9df6-ec08f8712349.achievement.json,e5a4c2a7-8b52-453a-9df6-ec08f8712349,1618444800000,
9831,ab466bb2-abc8-4b77-82e1-4be651f46a18.binning_data.json,5312720,8000,35,2021-05-25 04:00:03.051,com.sec.android.app.shealth,2021-05-24 04:00:04.479,,1.4818459,7872.633,496.4343,9796,j9zBUHWfhn,com.sec.android.app.shealth,0,ab466bb2-abc8-4b77-82e1-4be651f46a18.achievement.json,ab466bb2-abc8-4b77-82e1-4be651f46a18,1621728000000,
4752,a9ac2d52-ba2c-44ec-9b35-b58ebdbb32b1.binning_data.json,2582896,8000,19,2021-05-07 02:02:05.139,com.sec.android.app.shealth,2021-05-06 12:38:11.592,a9ac2d52-ba2c-44ec-9b35-b58ebdbb32b1.source_info.json,1.4729611,3804.505,238.36545,4733,VfS0qUERdZ,com.sec.android.app.shealth,0,a9ac2d52-ba2c-44ec-9b35-b58ebdbb32b1.achievement.json,a9ac2d52-ba2c-44ec-9b35-b58ebdbb32b1,1620259200000,
4567,004b3c75-c85b-463b-bcdb-227573552147.binning_data.json,2745851,6000,0,2020-10-31 04:00:00.990,com.sec.android.app.shealth,2020-10-31 04:00:00.990,,1.2996576,3568.666,226.40303,4567,Idp7XEd6un,com.sec.android.app.shealth,0,004b3c75-c85b-463b-bcdb-227573552147.achievement.json,004b3c75-c85b-463b-bcdb-227573552147,1604016000000,
