com.samsung.shealth.step_daily_trend,6211031,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
42a3ae89-a082-43af-956b-c9e3502c949e.binning_data.json,2022-03-26 15:59:48.103,2022-03-26 15:59:48.103,com.sec.android.app.shealth,0,5096,1.2227113,3922.745,254.77917,Idp7XEd6un,com.sec.android.app.shealth,42a3ae89-a082-43af-956b-c9e3502c949e,1633392000000,
13e9f6aa-8f1c-44e3-a5d6-967eab92614b.binning_data.json,2022-03-26 15:59:48.104,2022-03-26 15:59:48.104,com.sec.android.app.shealth,0,3085,1.3093678,2413.5586,152.79727,Idp7XEd6un,com.sec.android.app.shealth,13e9f6aa-8f1c-44e3-a5d6-967eab92614b,1633651200000,
a1f03958-6e59-4645-95b8-6f16791b289a.binning_data.json,2022-03-26 15:59:48.106,2022-03-26 15:59:48.106,com.sec.android.app.shealth,0,9449,1.2674853,7343.334,469.2401,Idp7XEd6un,com.sec.android.app.shealth,a1f03958-6e59-4645-95b8-6f16791b289a,1634342400000,
05f53a5a-b6f7-464c-a757-d0547b94d05e.binning_data.json,2022-03-26 15:59:48.092,2022-03-26 15:59:48.092,com.sec.android.app.shealth,0,2888,1.2338002,2243.412,143.47021,Idp7XEd6un,com.sec.android.app.shealth,05f53a5a-b6f7-464c-a757-d0547b94d05e,1630972800000,
3d76c225-1dd1-435b-b45e-5c55704b0894.binning_data.json,2022-03-26 15:59:48.103,2022-03-26 15:59:48.103,com.sec.android.app.shealth,0,1964,1.2472848,1530.3418,97.63806,Idp7XEd6un,com.sec.android.app.shealth,3d76c225-1dd1-435b-b45e-5c55704b0894,1633478400000,
410aba00-f12e-4c75-bdb8-ef62ae928f72.binning_data.json,2022-03-26 15:59:48.097,2022-03-26 15:59:48.097,com.sec.android.app.shealth,0,2867,1.3402648,2246.6367,142.79736,Idp7XEd6un,com.sec.android.app.shealth,410aba00-f12e-4c75-bdb8-ef62ae928f72,1632182400000,
b3a54c4a-c2e2-4ac6-b17a-0161063e1df0.binning_data.json,2022-03-26 15:59:48.108,2022-03-26 15:59:48.108,com.sec.android.app.shealth,0,2058,1.2356708,1597.7383,102.95215,Idp7XEd6un,com.sec.android.app.shealth,b3a54c4a-c2e2-4ac6-b17a-0161063e1df0,1634860800000,
05ddff90-8aba-4bcb-8d8c-68b273f396a6.binning_data.json,2022-03-26 15:59:48.104,2022-03-26 15:59:48.104,com.sec.android.app.shealth,0,11461,1.2868574,8933.893,569.9265,Idp7XEd6un,com.sec.android.app.shealth,05ddff90-8aba-4bcb-8d8c-68b273f396a6,1633910400000,
34b264e6-2932-4742-b217-99f828ff5148.binning_data.json,2022-03-26 15:59:48.105,2022-03-26 15:59:48.105,com.sec.android.app.shealth,0,9488,1.1951667,7332.071,476.94778,Idp7XEd6un,com.sec.android.app.shealth,34b264e6-2932-4742-b217-99f828ff5148,1634169600000,
5417a494-2c6a-4f63-b107-b721df5f773c.binning_data.json,2022-03-26 15:59:48.093,2022-03-26 15:59:48.093,com.sec.android.app.shealth,0,1405,1.2457806,1096.2266,69.65918,Idp7XEd6un,com.sec.android.app.shealth,5417a494-2c6a-4f63-b107-b721df5f773c,1631491200000,
6ca479a7-ea71-44c5-bdf0-27334c40916f.binning_data.json,2022-03-26 15:59:48.105,2022-03-26 15:59:48.105,com.sec.android.app.shealth,0,18312,1.2560216,14188.27,911.7766,Idp7XEd6un,com.sec.android.app.shealth,6ca479a7-ea71-44c5-bdf0-27334c40916f,1633996800000,
c5993d66-fd29-4ee4-b180-54d523f41601.binning_data.json,2022-03-26 15:59:48.100,2022-03-26 15:59:48.100,com.sec.android.app.shealth,0,2716,1.2469414,2102.284,135.76326,Idp7XEd6un,com.sec.android.app.shealth,c5993d66-fd29-4ee4-b180-54d523f41601,1632700800000,
1cc18b11-7028-46d4-bb5d-c72f6336827e.binning_data.json,2022-03-26 15:59:48.109,2022-03-26 15:59:48.109,com.sec.android.app.shealth,0,1136,1.1540086,885.9585,56.583435,Idp7XEd6un,com.sec.android.app.shealth,1cc18b11-7028-46d4-bb5d-c72f6336827e,1635379200000,
58bb668b-b029-40c0-874a-4a6647ced798.binning_data.json,2022-03-26 15:59:48.106,2022-03-26 15:59:48.106,com.sec.android.app.shealth,0,11066,1.3257455,8690.822,553.3611,Idp7XEd6un,com.sec.android.app.shealth,58bb668b-b029-40c0-874a-4a6647ced798,1634428800000,
fbf36fb8-4230-4b87-b787-e2decc1f6fa6.binning_data.json,2022-03-26 15:59:48.095,2022-03-26 15:59:48.095,com.sec.android.app.shealth,0,2500,1.2172912,1931.1836,124.55444,Idp7XEd6un,com.sec.android.app.shealth,fbf36fb8-4230-4b87-b787-e2decc1f6fa6,1632009600000,
32fe5d4b-34e9-4471-9303-64d813e5a95c.binning_data.json,2022-03-26 15:59:48.107,2022-03-26 15:59:48.107,com.sec.android.app.shealth,0,1915,1.2747487,1494.3672,95.03369,Idp7XEd6un,com.sec.android.app.shealth,32fe5d4b-34e9-4471-9303-64d813e5a95c,1634688000000,
83bca4e8-7d57-47fc-8cc3-aec6b30f5f9c.binning_data.json,2022-03-26 15:59:48.106,2022-03-26 15:59:48.106,com.sec.android.app.shealth,0,1747,1.2119911,1349.1523,87.33545,Idp7XEd6un,com.sec.android.app.shealth,83bca4e8-7d57-47fc-8cc3-aec6b30f5f9c,1634515200000,
1441da41-60b9-45d3-8ab4-4f527cfcf11d.binning_data.json,2022-03-26 15:59:48.102,2022-03-26 15:59:48.102,com.sec.android.app.shealth,0,690,1.1892525,539.39746,34.53589,Idp7XEd6un,com.sec.android.app.shealth,1441da41-60b9-45d3-8ab4-4f527cfcf11d,1633219200000,
add7d09d-4bc8-486e-baee-a7a7ea06a45a.binning_data.json,2022-03-26 15:59:48.108,2022-03-26 15:59:48.108,com.sec.android.app.shealth,0,3779,1.2993575,2951.7344,187.94849,Idp7XEd6un,com.sec.android.app.shealth,add7d09d-4bc8-486e-baee-a7a7ea06a45a,1634947200000,
c87d7ea5-e02d-4ca2-8e3c-f2500d25e85a.binning_data.json,2022-03-26 15:59:48.111,2022-03-26 15:59:48.111,com.sec.android.app.shealth,0,1589,1.2036287,1228.7444,79.48341,Idp7XEd6un,com.sec.android.app.shealth,c87d7ea5-e02d-4ca2-8e3c-f2500d25e85a,1635897600000,
dc8bfb32-0fa8-4ec9-9088-a73c60977b57.binning_data.json,2022-03-26 15:59:48.099,2022-03-26 15:59:48.099,com.sec.android.app.shealth,0,2532,1.2767764,2005.6704,129.08112,Idp7XEd6un,com.sec.android.app.shealth,dc8bfb32-0fa8-4ec9-9088-a73c60977b57,1632528000000,
2f5928d5-2ed6-47aa-a73f-588c6f33170e.binning_data.json,2022-03-26 15:59:48.108,2022-03-26 15:59:48.108,com.sec.android.app.shealth,0,4842,1.2192366,3748.8906,242.1394,Idp7XEd6un,com.sec.android.app.shealth,2f5928d5-2ed6-47aa-a73f-588c6f33170e,1635033600000,
e00d3d1d-1a2e-4fa6-8752-d4d8195518da.binning_data.json,2022-03-26 15:59:48.104,2022-03-26 15:59:48.104,com.sec.android.app.shealth,0,10631,1.300096,8332.055,530.7769,Idp7XEd6un,com.sec.android.app.shealth,e00d3d1d-1a2e-4fa6-8752-d4d8195518da,1633737600000,
6fceea6a-959e-4e53-ab29-fedc6808f39d.binning_data.json,2022-03-26 15:59:48.109,2022-03-26 15:59:48.109,com.sec.android.app.shealth,0,2530,1.2768621,1969.3867,125.583496,Idp7XEd6un,com.sec.android.app.shealth,6fceea6a-959e-4e53-ab29-fedc6808f39d,1635206400000,
7a12d545-d1bf-4d6b-bc6e-cc655d04d955.binning_data.json,2022-03-26 15:59:48.110,2022-03-26 15:59:48.110,com.sec.android.app.shealth,0,795,1.1732578,619.90674,39.65953,Idp7XEd6un,com.sec.android.app.shealth,7a12d545-d1bf-4d6b-bc6e-cc655d04d955,1635465600000,
6eb14f26-58cf-4af8-a3e2-165196cb8152.binning_data.json,2022-03-26 15:59:48.112,2022-03-26 15:59:48.112,com.sec.android.app.shealth,0,1007,1.1974342,778.4657,50.594997,Idp7XEd6un,com.sec.android.app.shealth,6eb14f26-58cf-4af8-a3e2-165196cb8152,1636416000000,
8eccf315-caf3-4525-9fb4-674cf040984f.binning_data.json,2022-03-26 15:59:48.110,2022-03-26 15:59:48.110,com.sec.android.app.shealth,0,1868,1.1536294,1444.9124,93.37332,Idp7XEd6un,com.sec.android.app.shealth,8eccf315-caf3-4525-9fb4-674cf040984f,1635552000000,
0c8e94f5-626c-4d09-b124-e2af00ad5ae3.binning_data.json,2022-03-26 15:59:48.110,2022-03-26 15:59:48.110,com.sec.android.app.shealth,0,903,1.1342009,700.0283,45.06259,Idp7XEd6un,com.sec.android.app.shealth,0c8e94f5-626c-4d09-b124-e2af00ad5ae3,1635724800000,
7638221f-fb85-4a4d-8622-86869b9a1b99.binning_data.json,2022-03-26 15:59:48.102,2022-03-26 15:59:48.102,com.sec.android.app.shealth,0,4647,1.2445266,3595.4521,231.30191,Idp7XEd6un,com.sec.android.app.shealth,7638221f-fb85-4a4d-8622-86869b9a1b99,1633046400000,
85382cbe-06f2-4103-bda3-2d1f432a4ae4.binning_data.json,2022-03-26 15:59:48.106,2022-03-26 15:59:48.106,com.sec.android.app.shealth,0,12307,1.314345,9635.289,612.19006,Idp7XEd6un,com.sec.android.app.shealth,85382cbe-06f2-4103-bda3-2d1f432a4ae4,1634256000000,
affe87ec-ef66-4b2b-bf9b-2aea4dac64bf.binning_data.json,2022-03-26 15:59:48.111,2022-03-26 15:59:48.111,com.sec.android.app.shealth,0,2154,1.3462671,1701.6809,107.13199,Idp7XEd6un,com.sec.android.app.shealth,affe87ec-ef66-4b2b-bf9b-2aea4dac64bf,1635984000000,
97e9db91-7024-4e6a-b7a6-b1634426a889.binning_data.json,2022-03-26 15:59:48.111,2022-03-26 15:59:48.111,com.sec.android.app.shealth,0,2058,1.3021713,1608.5125,101.99271,Idp7XEd6un,com.sec.android.app.shealth,97e9db91-7024-4e6a-b7a6-b1634426a889,1636070400000,
6d804ff9-ad9a-409d-81d3-4585aa82c7dd.binning_data.json,2022-03-26 15:59:48.114,2022-03-26 15:59:48.114,com.sec.android.app.shealth,0,1116,1.1904043,860.7754,55.788086,Idp7XEd6un,com.sec.android.app.shealth,6d804ff9-ad9a-409d-81d3-4585aa82c7dd,1636934400000,
c992015e-afde-46cb-b9cf-a14c95e84dff.binning_data.json,2022-03-26 15:59:48.103,2022-03-26 15:59:48.103,com.sec.android.app.shealth,0,2914,1.2693013,2271.1855,145.05704,Idp7XEd6un,com.sec.android.app.shealth,c992015e-afde-46cb-b9cf-a14c95e84dff,1633564800000,
fa9d35ea-63c7-4d07-a62a-22c19837c157.binning_data.json,2022-03-26 15:59:48.113,2022-03-26 15:59:48.113,com.sec.android.app.shealth,0,1601,1.2337952,1247.0409,79.56465,Idp7XEd6un,com.sec.android.app.shealth,fa9d35ea-63c7-4d07-a62a-22c19837c157,1636502400000,
03c575c2-2ffd-4e7e-b576-50a03607d127.binning_data.json,2022-03-26 15:59:48.107,2022-03-26 15:59:48.107,com.sec.android.app.shealth,0,2704,1.265184,2102.0508,134.34058,Idp7XEd6un,com.sec.android.app.shealth,03c575c2-2ffd-4e7e-b576-50a03607d127,1634774400000,
673f2bb8-c098-4653-a255-9b21df5e46ec.binning_data.json,2022-03-26 15:59:48.112,2022-03-26 15:59:48.112,com.sec.android.app.shealth,0,2389,1.1706399,1840.2344,119.80197,Idp7XEd6un,com.sec.android.app.shealth,673f2bb8-c098-4653-a255-9b21df5e46ec,1636243200000,
e96236e8-4aff-4184-9427-63fc8c6e25bc.binning_data.json,2022-03-26 15:59:48.113,2022-03-26 15:59:48.113,com.sec.android.app.shealth,0,3609,1.3338734,2851.4436,179.51376,Idp7XEd6un,com.sec.android.app.shealth,e96236e8-4aff-4184-9427-63fc8c6e25bc,1636588800000,
55d7fb56-5ba9-4e7b-9a61-7b2feeb76130.binning_data.json,2022-03-26 15:59:48.116,2022-03-26 15:59:48.116,com.sec.android.app.shealth,0,2280,1.1841973,1766.824,113.76236,Idp7XEd6un,com.sec.android.app.shealth,55d7fb56-5ba9-4e7b-9a61-7b2feeb76130,1637452800000,
f32632a5-ab48-4cd6-8440-d7dc4e2f1b12.binning_data.json,2022-03-26 15:59:48.114,2022-03-26 15:59:48.114,com.sec.android.app.shealth,0,2174,1.3155745,1705.0068,107.53839,Idp7XEd6un,com.sec.android.app.shealth,f32632a5-ab48-4cd6-8440-d7dc4e2f1b12,1637020800000,
078569ea-5f2a-408b-9457-bc4432daaa0b.binning_data.json,2022-03-26 15:59:48.105,2022-03-26 15:59:48.105,com.sec.android.app.shealth,0,5596,1.2649648,4358.3867,277.59985,Idp7XEd6un,com.sec.android.app.shealth,078569ea-5f2a-408b-9457-bc4432daaa0b,1634083200000,
1450e2db-d230-4ea1-9ebc-798c3ceeb832.binning_data.json,2022-03-26 15:59:48.109,2022-03-26 15:59:48.109,com.sec.android.app.shealth,0,1128,1.1824774,873.4922,56.719727,Idp7XEd6un,com.sec.android.app.shealth,1450e2db-d230-4ea1-9ebc-798c3ceeb832,1635292800000,
d7057e32-e0f9-4892-8eb2-dca540e0dac7.binning_data.json,2022-03-26 15:59:48.113,2022-03-26 15:59:48.113,com.sec.android.app.shealth,0,937,1.1982464,729.16187,46.835445,Idp7XEd6un,com.sec.android.app.shealth,d7057e32-e0f9-4892-8eb2-dca540e0dac7,1636761600000,
8d23b47c-0e63-4353-84e5-7296f494c9f6.binning_data.json,2022-03-26 15:59:48.114,2022-03-26 15:59:48.114,com.sec.android.app.shealth,0,895,1.1937779,693.708,44.84735,Idp7XEd6un,com.sec.android.app.shealth,8d23b47c-0e63-4353-84e5-7296f494c9f6,1637107200000,
f54d2ab1-fb3b-4ee1-8dbe-d5c028a2e2dc.binning_data.json,2022-03-26 15:59:48.117,2022-03-26 15:59:48.117,com.sec.android.app.shealth,0,1814,1.168269,1420.6387,91.26504,Idp7XEd6un,com.sec.android.app.shealth,f54d2ab1-fb3b-4ee1-8dbe-d5c028a2e2dc,1637971200000,
504d6806-1003-4a12-8b57-1b51bc9e7ef8.binning_data.json,2022-03-26 15:59:48.116,2022-03-26 15:59:48.116,com.sec.android.app.shealth,0,1471,1.2317061,1149.4624,73.3689,Idp7XEd6un,com.sec.android.app.shealth,504d6806-1003-4a12-8b57-1b51bc9e7ef8,1637539200000,
2f85f235-9157-4b74-8cb0-33ea831fd3c2.binning_data.json,2022-03-26 15:59:48.107,2022-03-26 15:59:48.107,com.sec.android.app.shealth,0,1180,1.1888254,908.1367,59.039062,Idp7XEd6un,com.sec.android.app.shealth,2f85f235-9157-4b74-8cb0-33ea831fd3c2,1634601600000,
b8a32e15-bd0c-4c41-9943-6424edc75064.binning_data.json,2022-03-26 15:59:48.115,2022-03-26 15:59:48.115,com.sec.android.app.shealth,0,797,1.1767614,613.45935,39.911453,Idp7XEd6un,com.sec.android.app.shealth,b8a32e15-bd0c-4c41-9943-6424edc75064,1637280000000,
4c09a0df-c53c-40c5-aecd-4ee8840ab276.binning_data.json,2022-03-26 15:59:48.111,2022-03-26 15:59:48.111,com.sec.android.app.shealth,0,1129,1.1922233,874.4802,56.302357,Idp7XEd6un,com.sec.android.app.shealth,4c09a0df-c53c-40c5-aecd-4ee8840ab276,1635811200000,
aa6a7247-eac0-412d-a04b-50c5e072ba24.binning_data.json,2022-03-26 15:59:48.118,2022-03-26 15:59:48.118,com.sec.android.app.shealth,0,963,1.0931157,739.6123,48.343872,Idp7XEd6un,com.sec.android.app.shealth,aa6a7247-eac0-412d-a04b-50c5e072ba24,1638489600000,
d67034c4-84a0-463a-9230-106360d3414f.binning_data.json,2022-03-26 15:59:48.117,2022-03-26 15:59:48.117,com.sec.android.app.shealth,0,1085,1.1622292,837.3462,54.245323,Idp7XEd6un,com.sec.android.app.shealth,d67034c4-84a0-463a-9230-106360d3414f,1638057600000,
1e1d6d08-d29c-4b5f-b72a-ed23b5bea8da.binning_data.json,2022-03-26 15:59:48.116,2022-03-26 15:59:48.116,com.sec.android.app.shealth,0,1367,1.2055653,1057.4434,68.1597,Idp7XEd6un,com.sec.android.app.shealth,1e1d6d08-d29c-4b5f-b72a-ed23b5bea8da,1637625600000,
44e82ce1-9f8c-4cd3-abde-73cc540a287b.binning_data.json,2022-03-26 15:59:48.108,2022-03-26 15:59:48.108,com.sec.android.app.shealth,0,1811,1.2401664,1407.6172,91.546875,Idp7XEd6un,com.sec.android.app.shealth,44e82ce1-9f8c-4cd3-abde-73cc540a287b,1635120000000,
d67227a8-4f1e-4302-a26f-035eaf90dc91.binning_data.json,2022-03-26 15:59:48.116,2022-03-26 15:59:48.116,com.sec.android.app.shealth,0,1493,1.1488768,1163.2637,76.12848,Idp7XEd6un,com.sec.android.app.shealth,d67227a8-4f1e-4302-a26f-035eaf90dc91,1637798400000,
7cc8fbbe-9518-4bdb-8111-da80462f3ae0.binning_data.json,2022-03-26 15:59:48.119,2022-03-26 15:59:48.119,com.sec.android.app.shealth,0,1888,1.1757649,1455.1909,95.07837,Idp7XEd6un,com.sec.android.app.shealth,7cc8fbbe-9518-4bdb-8111-da80462f3ae0,1638576000000,
1b4c1d73-b099-4266-9d9d-1adc34a20bfc.binning_data.json,2022-03-26 15:59:48.117,2022-03-26 15:59:48.117,com.sec.android.app.shealth,0,1852,1.269862,1450.1123,92.99751,Idp7XEd6un,com.sec.android.app.shealth,1b4c1d73-b099-4266-9d9d-1adc34a20bfc,1638144000000,
4cba0aaa-d155-4ebb-8ee3-5d23d38185d2.binning_data.json,2022-03-26 15:59:48.112,2022-03-26 15:59:48.112,com.sec.android.app.shealth,0,657,1.2346122,506.88184,32.81543,Idp7XEd6un,com.sec.android.app.shealth,4cba0aaa-d155-4ebb-8ee3-5d23d38185d2,1636329600000,
d3284965-dc68-4bb6-bcea-5446b9dd1ec0.binning_data.json,2022-03-26 15:59:48.120,2022-03-26 15:59:48.120,com.sec.android.app.shealth,0,1067,1.2164333,827.97656,53.30481,Idp7XEd6un,com.sec.android.app.shealth,d3284965-dc68-4bb6-bcea-5446b9dd1ec0,1639008000000,
0b812736-8560-4b8e-b5dd-c060c615fa7d.binning_data.json,2022-03-26 15:59:48.118,2022-03-26 15:59:48.118,com.sec.android.app.shealth,0,395,1.2464533,306.71484,19.677795,Idp7XEd6un,com.sec.android.app.shealth,0b812736-8560-4b8e-b5dd-c060c615fa7d,1638316800000,
479ffddd-e451-46bf-a43f-4a58940f71d4.binning_data.json,2022-03-26 15:59:48.110,2022-03-26 15:59:48.110,com.sec.android.app.shealth,0,5319,1.2631936,4191.698,273.12122,Idp7XEd6un,com.sec.android.app.shealth,479ffddd-e451-46bf-a43f-4a58940f71d4,1635638400000,
17c5d8dd-1c80-4859-a96e-f2a7bdfa9419.binning_data.json,2022-03-26 15:59:48.119,2022-03-26 15:59:48.119,com.sec.android.app.shealth,0,1135,1.1612144,880.5044,56.59424,Idp7XEd6un,com.sec.android.app.shealth,17c5d8dd-1c80-4859-a96e-f2a7bdfa9419,1638662400000,
f785f682-499f-40f9-9aaa-1cc177428323.binning_data.json,2022-03-26 15:59:48.114,2022-03-26 15:59:48.114,com.sec.android.app.shealth,0,4205,1.2649214,3278.8232,208.5571,Idp7XEd6un,com.sec.android.app.shealth,f785f682-499f-40f9-9aaa-1cc177428323,1636848000000,
726ccb14-ac8b-4af7-a072-2f80abfd66fd.binning_data.json,2022-03-26 15:59:48.121,2022-03-26 15:59:48.121,com.sec.android.app.shealth,0,382,1.223299,297.1875,19.07959,Idp7XEd6un,com.sec.android.app.shealth,726ccb14-ac8b-4af7-a072-2f80abfd66fd,1639526400000,
912f6d2b-82c9-40be-a194-5e1b28f6424c.binning_data.json,2022-03-26 15:59:48.119,2022-03-26 15:59:48.119,com.sec.android.app.shealth,0,1439,1.2287545,1111.4678,71.88672,Idp7XEd6un,com.sec.android.app.shealth,912f6d2b-82c9-40be-a194-5e1b28f6424c,1638835200000,
4eb480cb-2642-4f21-8c97-deb3995f8ac2.binning_data.json,2022-03-26 15:59:48.120,2022-03-26 15:59:48.120,com.sec.android.app.shealth,0,1583,1.1836133,1226.4521,79.52313,Idp7XEd6un,com.sec.android.app.shealth,4eb480cb-2642-4f21-8c97-deb3995f8ac2,1639094400000,
267b389c-2428-4465-b7f0-3d05ca98b829.binning_data.json,2022-03-26 15:59:48.112,2022-03-26 15:59:48.112,com.sec.android.app.shealth,0,2950,1.1446604,2269.7969,148.06183,Idp7XEd6un,com.sec.android.app.shealth,267b389c-2428-4465-b7f0-3d05ca98b829,1636156800000,
bd6901b1-7d5b-4959-bc73-d22c80ba3c97.binning_data.json,2022-03-26 15:59:48.115,2022-03-26 15:59:48.115,com.sec.android.app.shealth,0,1513,1.2242194,1176.0957,75.615005,Idp7XEd6un,com.sec.android.app.shealth,bd6901b1-7d5b-4959-bc73-d22c80ba3c97,1637366400000,
0ee02599-93f6-4fde-b213-a7f021f076d3.binning_data.json,2022-03-26 15:59:48.121,2022-03-26 15:59:48.121,com.sec.android.app.shealth,0,1073,1.2423191,847.4375,54.453003,Idp7XEd6un,com.sec.android.app.shealth,0ee02599-93f6-4fde-b213-a7f021f076d3,1639180800000,
fc1f5929-f5f0-41aa-834e-b1302080c8cc.binning_data.json,2022-03-26 15:59:48.121,2022-03-26 15:59:48.121,com.sec.android.app.shealth,0,2868,1.3270193,2261.8936,143.06927,Idp7XEd6un,com.sec.android.app.shealth,fc1f5929-f5f0-41aa-834e-b1302080c8cc,1639353600000,
2969abc4-6e59-40e1-bf77-4caf91e6b488.binning_data.json,2022-03-26 15:59:48.124,2022-03-26 15:59:48.124,com.sec.android.app.shealth,0,1550,1.9780612,1514.728,118.13254,Idp7XEd6un,com.sec.android.app.shealth,2969abc4-6e59-40e1-bf77-4caf91e6b488,1640044800000,
bed4c808-83b6-4c9f-92c3-16ad0599b363.binning_data.json,2022-03-26 15:59:48.122,2022-03-26 15:59:48.122,com.sec.android.app.shealth,0,2330,1.3422912,1873.8711,123.420044,Idp7XEd6un,com.sec.android.app.shealth,bed4c808-83b6-4c9f-92c3-16ad0599b363,1639612800000,
3dcd3b9a-8025-4481-8238-7dc70e216137.binning_data.json,2022-03-26 15:59:48.113,2022-03-26 15:59:48.113,com.sec.android.app.shealth,0,820,1.2021766,634.4988,40.952694,Idp7XEd6un,com.sec.android.app.shealth,3dcd3b9a-8025-4481-8238-7dc70e216137,1636675200000,
1aa21de1-ec74-46fa-aa35-1185820488c6.binning_data.json,2022-03-26 15:59:48.117,2022-03-26 15:59:48.117,com.sec.android.app.shealth,0,1565,1.1320244,1207.9824,78.37781,Idp7XEd6un,com.sec.android.app.shealth,1aa21de1-ec74-46fa-aa35-1185820488c6,1637884800000,
95ba55f9-faf4-4cdc-8341-fde5c1b012a3.binning_data.json,2022-03-26 15:59:48.123,2022-03-26 15:59:48.123,com.sec.android.app.shealth,0,3063,1.2670997,2397.8845,152.2365,Idp7XEd6un,com.sec.android.app.shealth,95ba55f9-faf4-4cdc-8341-fde5c1b012a3,1639872000000,
bb8b4a69-7a41-4fc7-ad1b-543fc635fb2f.binning_data.json,2022-03-26 15:59:48.126,2022-03-26 15:59:48.126,com.sec.android.app.shealth,0,926,1.2133337,720.9243,46.066498,Idp7XEd6un,com.sec.android.app.shealth,bb8b4a69-7a41-4fc7-ad1b-543fc635fb2f,1640563200000,
3936a71d-86f3-4ffe-a3f4-b0d803740817.binning_data.json,2022-03-26 15:59:48.124,2022-03-26 15:59:48.124,com.sec.android.app.shealth,0,1171,1.1082703,896.0889,59.233894,Idp7XEd6un,com.sec.android.app.shealth,3936a71d-86f3-4ffe-a3f4-b0d803740817,1640131200000,
13686911-0ae6-40b7-9fd4-86773bcdabb8.binning_data.json,2022-03-26 15:59:48.123,2022-03-26 15:59:48.123,com.sec.android.app.shealth,0,1407,1.1922537,1090.6719,70.29199,Idp7XEd6un,com.sec.android.app.shealth,13686911-0ae6-40b7-9fd4-86773bcdabb8,1639699200000,
674696eb-9360-4440-b351-2d7a86ff3fae.binning_data.json,2022-03-26 15:59:48.115,2022-03-26 15:59:48.115,com.sec.android.app.shealth,0,2225,1.3357624,1750.6244,110.10239,Idp7XEd6un,com.sec.android.app.shealth,674696eb-9360-4440-b351-2d7a86ff3fae,1637193600000,
9b27cc7b-0d08-4afc-96d0-b0514c28010d.binning_data.json,2022-03-26 15:59:48.125,2022-03-26 15:59:48.125,com.sec.android.app.shealth,0,1162,1.1569728,900.7849,58.42917,Idp7XEd6un,com.sec.android.app.shealth,9b27cc7b-0d08-4afc-96d0-b0514c28010d,1640390400000,
a208f6f7-a693-463c-905e-40556036274a.binning_data.json,2022-03-26 15:59:48.118,2022-03-26 15:59:48.118,com.sec.android.app.shealth,0,1290,1.214466,1002.8003,64.59439,Idp7XEd6un,com.sec.android.app.shealth,a208f6f7-a693-463c-905e-40556036274a,1638403200000,
b001d34c-a1e9-45e5-8942-dc5521607194.binning_data.json,2022-03-26 15:59:48.127,2022-03-26 15:59:48.127,com.sec.android.app.shealth,0,1137,1.1999342,882.3467,56.71338,Idp7XEd6un,com.sec.android.app.shealth,b001d34c-a1e9-45e5-8942-dc5521607194,1641081600000,
400b514e-c910-46bc-afb9-87f5ef3544c0.binning_data.json,2022-03-26 15:59:48.126,2022-03-26 15:59:48.126,com.sec.android.app.shealth,0,1052,1.2068952,812.2317,52.55365,Idp7XEd6un,com.sec.android.app.shealth,400b514e-c910-46bc-afb9-87f5ef3544c0,1640649600000,
ec0d5b0d-e77a-4842-b1bf-ee89bbe9bc75.binning_data.json,2022-03-26 15:59:48.125,2022-03-26 15:59:48.125,com.sec.android.app.shealth,0,2691,1.3125275,2132.519,137.84402,Idp7XEd6un,com.sec.android.app.shealth,ec0d5b0d-e77a-4842-b1bf-ee89bbe9bc75,1640217600000,
56974bb0-4124-40e4-ad81-ffeefd47af9f.binning_data.json,2022-03-26 15:59:48.127,2022-03-26 15:59:48.127,com.sec.android.app.shealth,0,404,1.1538079,310.4043,20.423935,Idp7XEd6un,com.sec.android.app.shealth,56974bb0-4124-40e4-ad81-ffeefd47af9f,1640908800000,
915f8b8a-1775-4b64-8af2-c4f0fb36bdcd.binning_data.json,2022-03-26 15:59:48.116,2022-03-26 15:59:48.116,com.sec.android.app.shealth,0,2651,1.2125541,2062.543,133.61694,Idp7XEd6un,com.sec.android.app.shealth,915f8b8a-1775-4b64-8af2-c4f0fb36bdcd,1637712000000,
a3e8f670-8d2c-497b-b6b0-2dec53d43019.binning_data.json,2022-03-26 15:59:48.129,2022-03-26 15:59:48.129,com.sec.android.app.shealth,0,1202,1.1580256,931.9844,59.956726,Idp7XEd6un,com.sec.android.app.shealth,a3e8f670-8d2c-497b-b6b0-2dec53d43019,1641600000000,
05380e5b-303a-4f44-9a6d-ae24471d2462.binning_data.json,2022-03-26 15:59:48.120,2022-03-26 15:59:48.120,com.sec.android.app.shealth,0,698,1.117227,534.7676,35.079834,Idp7XEd6un,com.sec.android.app.shealth,05380e5b-303a-4f44-9a6d-ae24471d2462,1638921600000,
3dba5233-7715-4f01-a4a2-f3fb264df06b.binning_data.json,2022-03-26 15:59:48.126,2022-03-26 15:59:48.126,com.sec.android.app.shealth,0,405,1.2117251,313.70825,20.242928,Idp7XEd6un,com.sec.android.app.shealth,3dba5233-7715-4f01-a4a2-f3fb264df06b,1640736000000,
60bb0600-cd59-40ab-b245-b30be94e5ac8.binning_data.json,2022-03-26 15:59:48.129,2022-03-26 15:59:48.129,com.sec.android.app.shealth,0,850,1.1587071,651.33203,42.688477,Idp7XEd6un,com.sec.android.app.shealth,60bb0600-cd59-40ab-b245-b30be94e5ac8,1641427200000,
