com.samsung.shealth.stand_day_summary,6211031,1
stand_time,update_time,create_time,deviceuuid,pkg_name,datauuid,day_time
4456448,2021-10-31 02:25:38.260,2021-10-30 13:05:53.421,j9zBUHWfhn,com.sec.android.app.shealth,746b47c2-3c4c-f0da-b226-eafc4056225e,1635552000000,
755712,2021-12-10 00:20:38.217,2021-12-09 13:08:07.770,j9zBUHWfhn,com.sec.android.app.shealth,65c820fd-21b5-15c1-fab3-1b5699396ede,1639008000000,
1216512,2021-10-06 00:31:23.311,2021-10-05 12:16:51.563,j9zBUHWfhn,com.sec.android.app.shealth,c8648406-c5e2-e06e-206a-3721d71c7b04,1633392000000,
102400,2020-10-30 20:46:01.650,2020-10-30 12:00:21.774,j9zBUHWfhn,com.sec.android.app.shealth,3f6e40bd-58b7-82cd-cf0f-09409fbe7b0f,1604016000000,
16384,2021-01-05 19:58:54.564,2021-01-05 13:32:14.088,j9zBUHWfhn,com.sec.android.app.shealth,062e7f26-48b3-2147-8032-37ecc9396b04,1609804800000,
147456,2020-10-31 21:34:04.260,2020-10-31 12:57:18.631,j9zBUHWfhn,com.sec.android.app.shealth,1692f82c-d48e-9af3-3ec3-b64e77c18425,1604102400000,
1392640,2020-10-25 00:39:12.321,2020-10-24 13:01:26.940,j9zBUHWfhn,com.sec.android.app.shealth,cc67c721-48f0-d177-8850-cf0a0f88ddc8,1603497600000,
2740224,2021-05-06 01:38:14.253,2021-05-05 12:32:23.571,j9zBUHWfhn,com.sec.android.app.shealth,c09cce4e-9c97-2619-e2de-5676cfb9c209,1620172800000,
2183168,2021-08-23 01:12:06.271,2021-08-22 04:00:04.577,j9zBUHWfhn,com.sec.android.app.shealth,3038fed4-1256-55e2-17dc-e725a13602dc,1629590400000,
2048,2021-07-24 15:37:37.292,2021-07-24 12:37:54.998,j9zBUHWfhn,com.sec.android.app.shealth,ad8d2bf4-0f2e-0d61-d5dd-28c284066962,1627084800000,
11177984,2022-01-29 04:49:48.268,2022-01-28 13:11:15.434,j9zBUHWfhn,com.sec.android.app.shealth,9e3262c0-b7dd-9def-2763-8ca7284a7db4,1643328000000,
2263040,2020-11-28 02:42:24.274,2020-11-27 15:06:56.437,j9zBUHWfhn,com.sec.android.app.shealth,15b57c31-1141-f285-e009-f6ce21cdecf9,1606435200000,
17408,2021-07-26 18:11:47.609,2021-07-26 12:40:19.583,j9zBUHWfhn,com.sec.android.app.shealth,7851f45a-9bfa-6b26-5320-d66a5bf6be4b,1627257600000,
5505024,2020-12-25 03:30:49.243,2020-12-24 14:46:34.807,j9zBUHWfhn,com.sec.android.app.shealth,ebb94553-8b36-2315-de54-7a56d2788ade,1608768000000,
2297856,2021-02-01 02:50:31.325,2021-01-31 15:17:57.622,j9zBUHWfhn,com.sec.android.app.shealth,607711fe-dbd6-04d5-c310-8f7933b5d60b,1612051200000,
16384,2021-07-25 18:58:59.242,2021-07-25 13:13:18.672,j9zBUHWfhn,com.sec.android.app.shealth,9f21d571-e3aa-f322-33a1-74d52dd43262,1627171200000,
4802560,2021-04-03 02:08:36.254,2021-04-02 12:12:15.198,j9zBUHWfhn,com.sec.android.app.shealth,6c13ebe0-b494-b414-36b9-5a87b4bfdad2,1617321600000,
7168,2021-01-12 17:42:01.358,2021-01-12 13:16:59.437,j9zBUHWfhn,com.sec.android.app.shealth,967d8073-97f2-33b6-8557-b781400d9529,1610409600000,
7115264,2022-01-08 03:50:45.332,2022-01-07 13:08:26.813,j9zBUHWfhn,com.sec.android.app.shealth,1e230263-18dc-6db6-a6de-ed9c7d17ee62,1641513600000,
250880,2021-03-31 21:34:21.276,2021-03-31 12:37:20.379,j9zBUHWfhn,com.sec.android.app.shealth,711e5b49-1e2c-bbf4-363e-fd9030737f7f,1617148800000,
2195456,2020-12-21 02:02:29.892,2020-12-20 14:37:03.515,j9zBUHWfhn,com.sec.android.app.shealth,919f71fc-f01d-bce0-371d-f17ac59a5204,1608422400000,
2195456,2020-10-09 01:39:14.270,2020-10-08 16:14:22.012,j9zBUHWfhn,com.sec.android.app.shealth,6c1484e8-e6ea-1607-7c61-70cf8340ff35,1602115200000,
2958336,2022-02-04 02:00:11.226,2022-02-03 13:05:42.700,j9zBUHWfhn,com.sec.android.app.shealth,9f64e273-8621-67ec-71c1-81f00ce28afa,1643846400000,
83968,2021-06-21 20:47:40.521,2021-06-21 12:08:05.745,j9zBUHWfhn,com.sec.android.app.shealth,61d6bbae-3c85-6319-5ad8-23fad48c0bc7,1624233600000,
2686976,2021-09-12 01:59:13.297,2021-09-11 14:49:43.627,j9zBUHWfhn,com.sec.android.app.shealth,4ee00560-505a-8d2a-ffef-e5d354b3da2b,1631318400000,
299008,2022-02-19 23:25:52.234,2022-02-19 13:30:10.294,j9zBUHWfhn,com.sec.android.app.shealth,885de9bd-c497-3220-fda5-d0ddc687258b,1645228800000,
183296,2021-07-08 21:52:01.241,2021-07-08 12:34:02.687,j9zBUHWfhn,com.sec.android.app.shealth,56cf5e2b-d016-eebb-6323-bae49f39dc50,1625702400000,
103424,2021-11-18 21:24:40.695,2021-11-18 13:21:32.140,j9zBUHWfhn,com.sec.android.app.shealth,c0c9ed61-6e95-c2a5-64c8-6c81e67dbcd5,1637193600000,
4528128,2021-11-27 03:02:26.277,2021-11-26 13:32:59.427,j9zBUHWfhn,com.sec.android.app.shealth,5b72db3d-1e9d-d138-4d42-095fe7a3a94b,1637884800000,
2772992,2021-12-21 02:44:14.298,2021-12-20 13:12:21.248,j9zBUHWfhn,com.sec.android.app.shealth,f70a455e-307c-10b2-02e5-eb0b02ce0e32,1639958400000,
4376576,2021-11-20 03:11:21.238,2021-11-19 13:16:20.465,j9zBUHWfhn,com.sec.android.app.shealth,3b701860-9714-09fc-34a2-37b3165b4402,1637280000000,
5242880,2021-12-05 03:41:58.289,2021-12-04 12:07:09.166,j9zBUHWfhn,com.sec.android.app.shealth,c714643b-f75c-46c1-27b4-1627a0105766,1638576000000,
0,2021-02-09 13:24:37.462,2021-02-09 13:24:37.462,j9zBUHWfhn,com.sec.android.app.shealth,032731d0-c459-7fd4-6a54-128314dda361,1612828800000,
2151424,2020-11-18 02:35:16.265,2020-11-17 13:54:48.464,j9zBUHWfhn,com.sec.android.app.shealth,36584902-e3f3-1d38-6892-8e6b65294324,1605571200000,
5373952,2021-05-02 02:38:29.250,2021-05-01 12:30:58.078,j9zBUHWfhn,com.sec.android.app.shealth,48647278-28aa-6bd2-5747-0794c021a385,1619827200000,
216064,2021-07-06 21:44:28.290,2021-07-06 12:00:59.559,j9zBUHWfhn,com.sec.android.app.shealth,ef64db35-0dbf-3a10-f47b-d03375e7d5eb,1625529600000,
1196032,2021-01-04 01:32:27.345,2021-01-03 14:55:03.019,j9zBUHWfhn,com.sec.android.app.shealth,ac18445f-bb93-c164-e317-91017a293846,1609632000000,
1398784,2021-10-29 00:21:22.237,2021-10-28 12:01:49.228,j9zBUHWfhn,com.sec.android.app.shealth,45bfcd23-deaa-189f-f14c-cdd7ff8713f8,1635379200000,
2445312,2021-11-04 01:20:34.287,2021-11-03 12:11:23.604,j9zBUHWfhn,com.sec.android.app.shealth,a74832af-f8a3-f9b8-463c-b8c71e5a6c91,1635897600000,
709632,2022-03-01 00:26:37.290,2022-02-28 13:04:32.353,j9zBUHWfhn,com.sec.android.app.shealth,ee328f14-56c6-da5d-792b-5d4d55385a86,1646006400000,
2265088,2021-02-11 02:20:56.256,2021-02-10 13:19:43.715,j9zBUHWfhn,com.sec.android.app.shealth,bdeb36fe-16c8-2e33-952d-763bb906f8fd,1612915200000,
262144,2022-03-06 11:23:11.217,2022-03-06 02:01:41.034,j9zBUHWfhn,com.sec.android.app.shealth,66295d36-a280-990c-a49c-acc312ee8440,1646524800000,
3179520,2022-01-31 02:31:18.252,2022-01-30 13:06:26.949,j9zBUHWfhn,com.sec.android.app.shealth,5abab2f7-5a18-3ad0-14ed-bfcf3cc0665e,1643500800000,
196608,2022-03-12 10:22:32.237,2022-03-12 01:06:42.032,j9zBUHWfhn,com.sec.android.app.shealth,ccf80a16-2391-5c4d-4257-3529a97fc5b6,1647043200000,
2048,2022-03-01 16:03:00.880,2022-03-01 11:32:57.253,j9zBUHWfhn,com.sec.android.app.shealth,51968cbf-f9b3-3e75-681f-a6d4518ac245,1646092800000,
6455296,2022-03-19 02:50:30.235,2022-03-17 15:00:07.705,j9zBUHWfhn,com.sec.android.app.shealth,9ae34b65-47d0-abac-b0ea-7d6f1f01a1f9,1647561600000,
33024,2022-03-07 08:04:12.629,2022-03-06 21:41:21.305,j9zBUHWfhn,com.sec.android.app.shealth,3018390c-e8b0-db14-abd8-4a4afd9e51e1,1646611200000,
476160,2022-03-24 22:42:31.231,2022-03-24 11:35:07.611,j9zBUHWfhn,com.sec.android.app.shealth,18fe43a7-b3e8-6bb5-65f4-7dac55679874,1648080000000,
270848,2022-03-13 11:39:56.286,2022-03-12 23:29:11.776,j9zBUHWfhn,com.sec.android.app.shealth,e49bcf5c-c051-c845-0fb9-674dfbcfe5ab,1647129600000,
2117632,2020-11-17 02:55:50.230,2020-11-16 15:50:02.665,j9zBUHWfhn,com.sec.android.app.shealth,c7fe473c-66ab-4d27-2f18-2d86181df715,1605484800000,
147456,2022-03-19 21:23:31.282,2022-03-19 13:38:46.908,j9zBUHWfhn,com.sec.android.app.shealth,294df29d-eaf4-923f-bf33-cace1a41fb3f,1647648000000,
5341185,2021-07-12 02:35:02.288,2021-07-11 04:00:05.804,j9zBUHWfhn,com.sec.android.app.shealth,20cfcb82-1b46-9eb5-8494-5e63c827eafa,1625961600000,
4362240,2022-03-26 02:19:59.426,2022-03-25 11:43:00.582,j9zBUHWfhn,com.sec.android.app.shealth,617310a2-c030-f1d7-75bb-f0e6d650c2c0,1648166400000,
1048576,2020-11-08 01:58:57.233,2020-11-07 14:03:56.785,j9zBUHWfhn,com.sec.android.app.shealth,2d87ef1f-3474-cccb-fcc8-d82c74c76aff,1604707200000,
100352,2021-08-07 20:52:09.253,2021-08-07 12:46:10.167,j9zBUHWfhn,com.sec.android.app.shealth,2ce52249-af8d-045c-295c-df35a8e2e6b9,1628294400000,
1724416,2021-02-23 01:00:07.233,2021-02-22 13:18:10.941,j9zBUHWfhn,com.sec.android.app.shealth,e889b333-b159-b4a4-3f53-f1f9b0cd85af,1613952000000,
4497408,2022-01-02 03:20:27.269,2022-01-01 05:00:05.816,j9zBUHWfhn,com.sec.android.app.shealth,5d562953-e410-6117-6845-5f3754a25f40,1640995200000,
168960,2020-10-27 21:23:16.221,2020-10-27 12:53:22.410,j9zBUHWfhn,com.sec.android.app.shealth,c5f11533-8b78-cf2a-2fd9-6bf5631f7f85,1603756800000,
4360704,2020-11-14 03:39:51.219,2020-11-13 12:34:04.407,j9zBUHWfhn,com.sec.android.app.shealth,7fcdee70-4bb0-8906-e00a-5ddadcf88c54,1605225600000,
0,2021-01-18 13:38:57.707,2021-01-18 13:38:57.707,j9zBUHWfhn,com.sec.android.app.shealth,9ccd3ede-0bea-36d9-4cc8-280269b28028,1610928000000,
10693632,2022-02-12 04:25:31.267,2022-02-11 13:06:02.817,j9zBUHWfhn,com.sec.android.app.shealth,d30422e8-89b2-a3f4-b092-8e9f0f52f386,1644537600000,
54272,2020-12-07 20:33:01.530,2020-12-07 13:16:34.179,j9zBUHWfhn,com.sec.android.app.shealth,f026350c-35fa-e677-9014-2e6ae07abc6f,1607299200000,
151552,2021-11-05 21:34:36.230,2021-11-05 12:21:24.693,j9zBUHWfhn,com.sec.android.app.shealth,49fb0e2b-db42-de31-3a1b-ff5aa3c6206a,1636070400000,
438272,2021-01-24 23:32:09.258,2021-01-24 15:01:29.079,j9zBUHWfhn,com.sec.android.app.shealth,2f2dcd61-fed6-a20f-a0b9-e3757c1dfb5e,1611446400000,
2497024,2021-04-18 01:10:27.205,2021-04-17 12:00:21.917,j9zBUHWfhn,com.sec.android.app.shealth,78ddb39c-cddd-f0a5-22b8-7d8b464c3253,1618617600000,
0,2021-02-01 13:18:08.879,2021-02-01 13:18:08.879,j9zBUHWfhn,com.sec.android.app.shealth,7be0804b-9faa-6881-7862-5d473c738307,1612137600000,
2280448,2021-06-19 01:58:46.253,2021-06-18 12:34:53.766,j9zBUHWfhn,com.sec.android.app.shealth,f0138030-97bb-d926-9d65-6648bf2a7cf5,1623974400000,
262144,2020-10-03 22:30:34.286,2020-10-03 13:16:36.089,j9zBUHWfhn,com.sec.android.app.shealth,18b82b96-13d6-42c9-a95e-a6f285e52675,1601683200000,
648192,2021-02-05 00:00:54.212,2021-02-04 13:36:28.931,j9zBUHWfhn,com.sec.android.app.shealth,13ff9e82-cd4f-7726-5fa7-a7bd52154e16,1612396800000,
1254400,2021-10-20 00:03:05.254,2021-10-19 12:06:37.358,j9zBUHWfhn,com.sec.android.app.shealth,cf25b82f-5b48-f73b-3976-dfaf56fd09f2,1634601600000,
151552,2021-01-08 22:03:37.437,2021-01-08 12:51:51.024,j9zBUHWfhn,com.sec.android.app.shealth,fcdbc88a-af67-d032-73ae-a42eb355cfdf,1610064000000,
5919744,2021-01-27 03:11:40.220,2021-01-26 13:34:43.730,j9zBUHWfhn,com.sec.android.app.shealth,7497a80d-618b-c222-16ad-7210e07da46a,1611619200000,
6852608,2020-10-01 02:34:39.865,2020-09-30 12:22:54.434,j9zBUHWfhn,com.sec.android.app.shealth,625f8b58-00c2-e623-c493-37c4af35f04e,1601424000000,
4277248,2021-05-26 02:22:03.293,2021-05-25 12:35:34.954,j9zBUHWfhn,com.sec.android.app.shealth,e120d727-e137-de90-3455-aa276f157b5e,1621900800000,
663552,2021-02-15 00:59:54.226,2021-02-14 13:56:45.769,j9zBUHWfhn,com.sec.android.app.shealth,cd166b38-6461-26e0-7eb2-2ac59e8f1b8a,1613260800000,
671744,2021-01-02 00:27:52.234,2021-01-01 15:33:41.887,j9zBUHWfhn,com.sec.android.app.shealth,36e93a81-962c-0ab9-3132-5741677f1e8f,1609459200000,
2229248,2021-05-12 01:03:06.254,2021-05-11 12:33:51.048,j9zBUHWfhn,com.sec.android.app.shealth,f2a487be-dfdf-1e52-cb65-8e6697af85d8,1620691200000,
2359296,2022-01-04 02:08:57.257,2022-01-03 15:43:56.142,j9zBUHWfhn,com.sec.android.app.shealth,fc29a028-acee-2d49-dfac-91b8abe32bfe,1641168000000,
2165760,2020-10-21 01:03:37.241,2020-10-20 12:48:08.937,j9zBUHWfhn,com.sec.android.app.shealth,b6330957-1da2-6d5a-7c8b-571a5874e79f,1603152000000,
167936,2020-11-04 22:21:54.223,2020-11-04 13:43:41.741,j9zBUHWfhn,com.sec.android.app.shealth,c1e0ddfa-7e25-a1ca-2080-755d956af570,1604448000000,
70656,2021-05-20 20:40:10.614,2021-05-20 12:26:21.359,j9zBUHWfhn,com.sec.android.app.shealth,39c64dea-9571-f36f-e057-7df85e07a590,1621468800000,
610304,2021-01-29 00:09:20.202,2021-01-28 05:00:05.653,j9zBUHWfhn,com.sec.android.app.shealth,e9d2d05d-b682-ff60-4149-03645549af90,1611792000000,
3296256,2022-02-11 02:11:04.215,2022-02-10 13:21:12.369,j9zBUHWfhn,com.sec.android.app.shealth,0ec63c09-ba6b-5dfe-408f-fe1d24cceaca,1644451200000,
0,2020-12-30 13:38:13.984,2020-12-30 13:38:13.983,j9zBUHWfhn,com.sec.android.app.shealth,e26b7a17-112d-1b68-b68d-59887c919a00,1609286400000,
75776,2021-04-16 20:43:36.621,2021-04-16 12:08:57.182,j9zBUHWfhn,com.sec.android.app.shealth,4fb507ff-b26c-2117-3446-b8ae972e7579,1618531200000,
2228224,2021-01-03 02:12:39.248,2021-01-02 14:32:18.333,j9zBUHWfhn,com.sec.android.app.shealth,9ff646fb-14f7-c119-00c1-6767c3929996,1609545600000,
1186816,2021-10-21 00:23:44.231,2021-10-20 11:18:31.167,j9zBUHWfhn,com.sec.android.app.shealth,61e9cfe0-56ad-1fed-de0c-eb9fcea16b8b,1634688000000,
1394688,2021-08-25 00:42:17.413,2021-08-24 12:34:39.505,j9zBUHWfhn,com.sec.android.app.shealth,8831d7da-bf85-e31f-f60c-441004b5dd7a,1629763200000,
294912,2021-07-10 22:08:48.198,2021-07-10 13:34:32.350,j9zBUHWfhn,com.sec.android.app.shealth,279037bb-a9c7-07b2-2722-aaa632409f03,1625875200000,
1348096,2020-12-23 01:51:44.219,2020-12-22 13:09:26.606,j9zBUHWfhn,com.sec.android.app.shealth,58d009e6-d6bb-4f9e-e974-56954e29a20c,1608595200000,
1214976,2021-12-03 01:28:07.245,2021-12-02 13:01:53.458,j9zBUHWfhn,com.sec.android.app.shealth,817d82b5-fdb5-c51b-3d5f-53c974cdaba1,1638403200000,
1318914,2021-06-07 00:36:29.188,2021-06-06 04:00:05.092,j9zBUHWfhn,com.sec.android.app.shealth,1a748f5b-1749-cdff-f9ef-c926ba31dc06,1622937600000,
3183616,2020-12-04 02:12:37.340,2020-12-03 13:26:46.186,j9zBUHWfhn,com.sec.android.app.shealth,c8b378c8-0130-b9d0-1f8a-ec2bdfa8cede,1606953600000,
32768,2020-11-03 20:31:37.563,2020-11-03 13:35:47.900,j9zBUHWfhn,com.sec.android.app.shealth,ca01bda4-d2f0-118a-fa33-dde9f610e6c2,1604361600000,
2266112,2021-05-25 01:00:32.260,2021-05-24 12:35:52.869,j9zBUHWfhn,com.sec.android.app.shealth,76f62505-089f-367c-f52d-4f9c2d597943,1621814400000,
2267136,2021-01-20 02:15:41.238,2021-01-19 13:04:03.972,j9zBUHWfhn,com.sec.android.app.shealth,e5575c36-97a7-6eee-6ce5-928c201c9078,1611014400000,
282624,2021-04-13 22:35:38.251,2021-04-13 12:28:21.668,j9zBUHWfhn,com.sec.android.app.shealth,eade7397-6a84-4909-9438-ca7c9c2b38f0,1618272000000,
1081344,2020-11-02 01:33:43.215,2020-11-01 14:34:53.294,j9zBUHWfhn,com.sec.android.app.shealth,9c21c107-03c7-d5df-2002-7cc2e20cf17a,1604188800000,
102400,2020-12-18 21:30:24.578,2020-12-18 13:12:24.918,j9zBUHWfhn,com.sec.android.app.shealth,85bbcacf-0111-e928-8def-15760896e5a3,1608249600000,
1597952,2021-12-24 01:19:26.312,2021-12-23 13:06:54.729,j9zBUHWfhn,com.sec.android.app.shealth,0e0762a7-d9dc-0b23-cb10-ec9714cb9256,1640217600000,
5242880,2021-06-15 02:26:53.225,2021-06-14 12:31:27.399,j9zBUHWfhn,com.sec.android.app.shealth,32145482-48b8-b0c2-b96a-ae2414a0fe41,1623628800000,
8593408,2021-12-25 04:00:03.202,2021-12-24 16:50:50.895,j9zBUHWfhn,com.sec.android.app.shealth,ee835450-8ec6-fe13-b3c5-af56b74eb89c,1640304000000,
4728832,2022-02-13 03:06:51.257,2022-02-12 13:48:55.776,j9zBUHWfhn,com.sec.android.app.shealth,260b77ec-282c-750c-21c6-254e660a7d06,1644624000000,
8397824,2021-07-04 03:19:07.226,2021-07-03 12:15:24.393,j9zBUHWfhn,com.sec.android.app.shealth,4502883f-7396-bba6-670a-56a3b4d8f5e7,1625270400000,
8586752,2020-12-30 04:01:43.259,2020-12-29 13:19:47.084,j9zBUHWfhn,com.sec.android.app.shealth,20445bc6-49d7-11b4-4560-a0568e3ce076,1609200000000,
5476352,2021-08-21 02:01:49.380,2021-08-20 11:50:18.283,j9zBUHWfhn,com.sec.android.app.shealth,50ff9dd4-5854-0b9e-a6e0-3990b11bd23d,1629417600000,
2048,2021-10-08 15:12:28.574,2021-10-08 12:39:24.150,j9zBUHWfhn,com.sec.android.app.shealth,3e5d9240-42df-c83f-1936-6c8b39331cd4,1633651200000,
1201152,2021-04-08 00:44:44.197,2021-04-07 12:24:36.050,j9zBUHWfhn,com.sec.android.app.shealth,06df9c07-c470-af99-8e04-010142e421e0,1617753600000,
5449728,2021-02-20 03:08:52.295,2021-02-19 13:18:48.535,j9zBUHWfhn,com.sec.android.app.shealth,1350d7a5-ee85-481d-6f22-6c6aa92ab41a,1613692800000,
1232896,2021-12-17 01:50:58.260,2021-12-16 13:21:49.415,j9zBUHWfhn,com.sec.android.app.shealth,0851bec1-e5c3-cb1c-d09f-58ec253eb5e9,1639612800000,
1380352,2021-01-01 01:48:19.321,2020-12-31 14:15:32.820,j9zBUHWfhn,com.sec.android.app.shealth,53badb60-2a8a-a5f1-84dd-19859185bd8a,1609372800000,
2267136,2021-12-22 02:28:03.217,2021-12-21 13:19:30.748,j9zBUHWfhn,com.sec.android.app.shealth,b948ce36-8a3a-d683-3025-cee7e538b08d,1640044800000,
4476928,2022-02-19 03:10:27.234,2022-02-18 13:39:08.963,j9zBUHWfhn,com.sec.android.app.shealth,33e83612-64c4-fd7f-2f90-5c39040ae9f5,1645142400000,
2166784,2021-04-10 01:27:49.286,2021-04-09 13:02:25.904,j9zBUHWfhn,com.sec.android.app.shealth,5059778f-3472-ec14-9c33-699bd8085ab5,1617926400000,
1315840,2021-03-05 01:51:39.245,2021-03-04 13:25:09.712,j9zBUHWfhn,com.sec.android.app.shealth,19bf0d7e-b06e-99a5-db5c-010b97a4d5a8,1614816000000,
131072,2021-10-09 15:33:15.202,2021-10-09 04:00:05.371,j9zBUHWfhn,com.sec.android.app.shealth,c70882c4-3058-37ad-7be3-c332fc3614d9,1633737600000,
344064,2020-11-10 23:23:54.226,2020-11-10 17:11:18.908,j9zBUHWfhn,com.sec.android.app.shealth,4ed602bf-ccf3-4770-491e-d4abd1cf73ec,1604966400000,
3444736,2021-05-11 01:31:15.254,2021-05-10 12:33:23.227,j9zBUHWfhn,com.sec.android.app.shealth,51e63f38-3a02-0187-a301-a539283319c3,1620604800000,
6588416,2021-11-26 03:15:22.271,2021-11-25 13:28:12.172,j9zBUHWfhn,com.sec.android.app.shealth,8cb1c105-6571-eff3-ade5-5dd798ceb73c,1637798400000,
3040256,2021-11-22 02:27:54.232,2021-11-21 13:23:08.123,j9zBUHWfhn,com.sec.android.app.shealth,72034e5a-f6e9-2a0a-5fcc-e0fc69e5e093,1637452800000,
2883586,2021-11-08 02:42:06.226,2021-11-07 04:00:05.061,j9zBUHWfhn,com.sec.android.app.shealth,027d6a09-d769-6bc0-63a9-4e6fc498f7d3,1636243200000,
559104,2021-06-09 23:25:06.222,2021-06-09 12:38:33.191,j9zBUHWfhn,com.sec.android.app.shealth,b6d70131-7b18-65d6-caf1-5f11a4a17176,1623196800000,
331776,2021-04-12 22:05:56.277,2021-04-12 12:22:38.658,j9zBUHWfhn,com.sec.android.app.shealth,4dbea293-a15f-995b-3898-62ae88089345,1618185600000,
4263936,2021-06-29 02:53:40.239,2021-06-28 13:50:42.201,j9zBUHWfhn,com.sec.android.app.shealth,0946afbe-0dc8-b93e-d5a6-3706a3f84552,1624838400000,
659968,2021-07-13 23:23:10.226,2021-07-13 11:58:44.318,j9zBUHWfhn,com.sec.android.app.shealth,3120adfd-c57a-cc24-6b78-d2a368ba7572,1626134400000,
8393728,2021-08-01 03:26:59.245,2021-07-31 12:59:23.444,j9zBUHWfhn,com.sec.android.app.shealth,aad1b7dd-0a66-45bb-e50c-21878a08dd0b,1627689600000,
294912,2020-12-16 23:04:14.286,2020-12-16 19:09:39.499,j9zBUHWfhn,com.sec.android.app.shealth,da05da3c-161a-59a6-53b1-64375d0f9a55,1608076800000,
1348096,2022-02-09 01:16:07.260,2022-02-08 12:49:53.506,j9zBUHWfhn,com.sec.android.app.shealth,ce73a436-00de-4f5b-47c3-786c8ada8c95,1644278400000,
526336,2021-04-18 23:41:48.375,2021-04-18 11:32:48.586,j9zBUHWfhn,com.sec.android.app.shealth,51e523bf-7c44-96c8-d040-10dc700bcbe4,1618704000000,
872448,2022-01-07 00:45:05.226,2022-01-06 13:31:44.361,j9zBUHWfhn,com.sec.android.app.shealth,eb26bddd-0921-9eab-dd10-4549d0b031fa,1641427200000,
2446336,2021-08-12 01:47:15.243,2021-08-11 12:45:04.302,j9zBUHWfhn,com.sec.android.app.shealth,752b2cff-58dc-33d4-09b0-d1c4717572d9,1628640000000,
65536,2021-07-18 20:26:51.256,2021-07-18 13:13:58.601,j9zBUHWfhn,com.sec.android.app.shealth,43679b27-8438-e4fd-df5c-ab58e17034eb,1626566400000,
0,2020-12-02 12:47:52.249,2020-12-02 12:47:52.249,j9zBUHWfhn,com.sec.android.app.shealth,97a93883-e886-2508-f8d1-e123299635f7,1606867200000,
4227072,2021-12-28 03:09:27.195,2021-12-27 14:05:47.464,j9zBUHWfhn,com.sec.android.app.shealth,9c788e91-83e3-bfbc-4907-0288f404b7e1,1640563200000,
4231168,2021-07-02 02:09:36.242,2021-07-01 13:19:57.460,j9zBUHWfhn,com.sec.android.app.shealth,53c2a8ba-2728-3ad7-0ed7-3b285fd60709,1625097600000,
1216512,2021-08-26 00:24:35.292,2021-08-25 12:05:44.653,j9zBUHWfhn,com.sec.android.app.shealth,86455b82-0bd3-6d33-142c-91c631aad493,1629849600000,
347136,2021-06-30 22:02:02.234,2021-06-30 12:24:56.812,j9zBUHWfhn,com.sec.android.app.shealth,64aa599c-bc7b-074b-1430-fb263f241fb6,1625011200000,
6379520,2021-01-10 03:15:24.281,2021-01-09 13:51:26.296,j9zBUHWfhn,com.sec.android.app.shealth,5780ce8a-cac8-dac8-35b8-865fee1026c8,1610150400000,
4530176,2021-12-18 03:52:13.280,2021-12-17 13:32:18.579,j9zBUHWfhn,com.sec.android.app.shealth,330637ba-b535-50cc-a90c-7862872da8f7,1639699200000,
9503744,2021-04-04 03:07:32.754,2021-04-03 13:01:36.918,j9zBUHWfhn,com.sec.android.app.shealth,668c9aec-3b1e-1eb7-6cbd-9b9cda109d3f,1617408000000,
4740096,2021-02-14 03:48:21.221,2021-02-13 14:13:49.835,j9zBUHWfhn,com.sec.android.app.shealth,e7a4c31e-8d76-6aff-3f43-6b95a022bfdf,1613174400000,
69632,2021-07-29 20:25:41.602,2021-07-29 04:00:05.348,j9zBUHWfhn,com.sec.android.app.shealth,b27bb690-9124-3591-a9ea-c53802037ae0,1627516800000,
2166784,2020-12-28 02:12:06.206,2020-12-27 14:31:53.292,j9zBUHWfhn,com.sec.android.app.shealth,7d23d90a-6eb6-a493-033e-dedd9ff8e480,1609027200000,
70656,2021-07-22 20:41:39.605,2021-07-22 12:21:19.179,j9zBUHWfhn,com.sec.android.app.shealth,738f6acf-cb85-2b2b-85e0-76c11d6a4a48,1626912000000,
2804736,2021-11-11 02:27:40.427,2021-11-10 12:24:14.470,j9zBUHWfhn,com.sec.android.app.shealth,b25a0515-73a6-5441-0e16-59d5666a6b19,1636502400000,
315392,2021-06-10 22:41:34.262,2021-06-10 12:34:50.537,j9zBUHWfhn,com.sec.android.app.shealth,12d5b6dd-b5bf-ed31-3766-1739d6993656,1623283200000,
86016,2021-11-09 21:25:38.634,2021-11-09 12:24:29.144,j9zBUHWfhn,com.sec.android.app.shealth,83f15241-a213-5932-ae15-d8610dc1fc99,1636416000000,
5390336,2021-06-02 02:41:34.275,2021-06-01 12:37:35.554,j9zBUHWfhn,com.sec.android.app.shealth,61de4f0c-150d-3512-5f94-cc7bf68d0992,1622505600000,
1114112,2021-01-30 01:51:18.206,2021-01-29 13:38:44.381,j9zBUHWfhn,com.sec.android.app.shealth,b6ca922b-87de-c157-9806-8cdabe7c7144,1611878400000,
1132544,2021-04-15 00:31:49.303,2021-04-14 12:17:11.466,j9zBUHWfhn,com.sec.android.app.shealth,6dd12cba-5356-7972-f179-2992fd1d2c2d,1618358400000,
4936704,2022-01-28 03:32:51.253,2022-01-27 13:09:54.431,j9zBUHWfhn,com.sec.android.app.shealth,391aa82c-d6ad-081d-a61e-8186aca252ba,1643241600000,
737280,2021-01-18 00:51:04.257,2021-01-17 13:23:33.863,j9zBUHWfhn,com.sec.android.app.shealth,89809ed5-a6c9-bd2d-2566-48c06ca2dd7d,1610841600000,
