com.samsung.health.floors_climbed,6211031,5
start_time,custom,update_time,create_time,floor,time_offset,deviceuuid,pkg_name,end_time,datauuid
2021-07-06 22:15:32.155,,2021-07-06 22:40:37.577,2021-07-06 22:15:45.158,3.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-06 22:17:43.460,8a9e61cf-6baa-423c-b252-c1309474e673,
2021-07-16 12:31:09.822,,2021-07-16 12:32:07.893,2021-07-16 12:32:07.824,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-16 12:31:32.824,db0bd100-d3b9-7654-22b6-47e210499f46,
2021-09-20 22:31:19.338,,2021-09-20 22:32:56.387,2021-09-20 22:32:56.341,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-20 22:31:33.340,2ec81f9c-85e1-dfcb-fc40-67c7e9c26aa8,
2021-12-03 03:24:30.957,,2021-12-03 03:26:49.106,2021-12-03 03:26:48.961,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-03 03:24:48.959,7c3fedae-8cef-ba00-dcd8-fc6fe8bcae31,
2020-10-03 18:59:39.845,,2020-10-03 19:01:07.913,2020-10-03 19:01:07.850,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2020-10-03 19:00:05.848,ee344288-96d3-3a67-de7d-1f050d9d3bca,
2021-12-02 20:34:42.013,,2021-12-02 20:35:05.151,2021-12-02 20:35:05.063,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-02 20:34:56.018,d10708f3-9903-fd63-8efa-c7d3072f30b1,
2021-10-09 12:55:53.717,,2021-10-09 13:00:58.112,2021-10-09 13:00:58.037,1.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-09 12:56:15.720,50af46b6-4a29-e601-84ce-8b5c0108832e,
2021-11-27 14:55:38.663,,2021-11-27 14:57:03.751,2021-11-27 14:57:03.693,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-27 14:55:50.665,4f7d540c-4d92-3ef4-496d-a0b4940e50f6,
2021-12-30 20:06:50.399,,2021-12-30 20:09:36.553,2021-12-30 20:09:36.468,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-30 20:07:31.401,8ce5e1ef-631c-4484-fb7d-24f76e6af2bd,
2021-10-12 09:48:15.163,,2021-10-12 09:52:17.360,2021-10-12 09:52:17.226,1.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-12 09:48:29.165,3454d72e-195a-0afa-2799-111c8413aef7,
2021-05-16 03:20:53.600,,2021-05-16 03:21:30.652,2021-05-16 03:21:30.605,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-16 03:21:13.603,263b7aae-da67-fd8d-be74-c4660b37adb9,
2022-02-08 03:05:11.116,,2022-02-08 03:05:28.389,2022-02-08 03:05:28.127,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-08 03:05:25.121,27ed85b2-dca0-be50-977c-1b17d2e74e46,
2021-02-08 01:27:25.319,,2021-02-08 01:27:41.360,2021-02-08 01:27:41.331,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-02-08 01:27:38.322,8d6d7d88-25b0-5361-2555-b67ecb4a77d1,
2022-01-16 17:20:09.342,,2022-01-16 17:24:11.501,2022-01-16 17:24:11.439,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-16 17:20:21.344,f9b42a7f-b631-dd2d-c467-7c6e7ceefb93,
2021-05-01 02:43:21.785,,2021-05-01 02:45:52.886,2021-05-01 02:45:52.787,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-01 02:43:36.787,257e8df0-1cb2-fa5e-24c0-d92b614d1eea,
2021-06-19 16:51:15.463,,2021-06-19 16:59:07.495,2021-06-19 16:59:07.466,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-19 16:51:24.464,bcec45b4-ecd6-6e93-bd16-88b114dee7ca,
2022-02-07 17:55:27.575,,2022-02-07 17:55:50.607,2022-02-07 17:55:50.577,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-07 17:55:39.577,8467ba21-d860-fae5-dc80-96dffae72437,
2021-05-30 01:30:57.775,,2021-05-30 01:31:35.860,2021-05-30 01:31:35.820,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-30 01:31:05.777,a633fc61-6a9d-bde5-91e7-1fdf791bc269,
2021-08-20 22:23:38.769,,2021-08-20 22:25:21.819,2021-08-20 22:25:21.775,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-08-20 22:23:55.774,ee1f23bc-1522-891d-15af-8b37bd6d5d42,
2021-06-23 17:31:28.341,,2021-06-23 17:36:03.374,2021-06-23 17:36:03.344,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-23 17:31:42.343,392c0825-6914-7fdc-a169-22b7895f8839,
2021-06-14 20:40:35.672,,2021-06-14 20:45:50.692,2021-06-14 20:45:50.675,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-14 20:40:48.673,50367969-1a30-39bf-3c80-46f91ab5f02d,
2021-08-28 23:32:52.481,,2021-08-28 23:34:29.526,2021-08-28 23:34:29.487,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-08-28 23:33:06.483,85b02a0f-7275-9e83-da85-28ccc0b0c0e8,
2021-05-02 22:26:04.746,,2021-05-02 22:27:21.799,2021-05-02 22:27:21.771,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-02 22:26:23.748,57a4470b-1388-a615-84fc-d16fd8e451cd,
2021-11-09 13:50:45.838,,2021-11-09 13:52:22.885,2021-11-09 13:52:22.856,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-09 13:51:00.840,8851ff05-f295-3c15-1499-5b59e445953c,
2021-05-27 23:27:30.413,,2021-05-27 23:35:16.474,2021-05-27 23:35:16.415,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-27 23:27:39.415,a393e469-8052-443f-2a68-5f2d69aabe2e,
2021-08-31 22:35:19.415,,2021-08-31 22:36:42.472,2021-08-31 22:36:42.427,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-08-31 22:35:33.417,8782c0f3-b927-32c5-3f17-5c8272d7134a,
2022-02-05 00:37:05.176,,2022-02-05 00:45:59.280,2022-02-05 00:45:59.235,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-05 00:37:23.177,6df207cc-cd8b-8eff-2e1f-7d9e3a6864a9,
2021-12-04 01:43:02.510,,2021-12-04 01:43:26.569,2021-12-04 01:43:26.514,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-04 01:43:14.512,144a785f-28ea-4e3f-9ff1-091309b36445,
2021-10-30 15:52:00.246,,2021-10-30 16:05:00.393,2021-10-30 16:05:00.248,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-30 15:52:14.248,3ac22f43-3d5e-3d62-70d1-ebdbe41350be,
2021-05-23 01:43:02.096,,2021-05-23 01:43:36.778,2021-05-23 01:43:15.101,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-23 01:43:18.740,9513e5ae-9676-d0ed-140e-84dfe020d7c6,
2021-09-20 00:43:03.389,,2021-09-20 00:44:02.451,2021-09-20 00:44:02.395,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-20 00:43:16.394,2718aae4-9038-31cd-a85e-ea84cd97cf72,
2022-02-05 17:55:58.471,,2022-02-05 17:56:20.527,2022-02-05 17:56:20.473,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-05 17:56:15.473,3584cceb-bb0b-7794-585a-10a359a1f5f0,
2020-11-27 21:54:49.376,,2020-11-27 21:57:54.404,2020-11-27 21:57:54.379,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-11-27 21:55:05.378,c31d6c8a-6259-f960-904f-ebee57b49639,
2021-12-27 03:20:36.746,,2021-12-27 03:21:38.796,2021-12-27 03:21:38.750,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-27 03:20:56.748,6fcbdf3a-acef-ed94-7338-6c796f5419cf,
2022-01-19 21:54:56.162,,2022-01-19 21:55:30.313,2022-01-19 21:55:30.186,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-19 21:55:09.164,d83dfc8d-b44a-532a-0a78-32a2504fd40a,
2021-12-11 19:50:33.690,,2021-12-11 19:56:51.897,2021-12-11 19:56:51.744,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-11 19:50:55.692,45bfa027-b37d-c993-3626-eda5900c5b1f,
2021-12-06 00:58:55.333,,2021-12-06 01:04:09.739,2021-12-06 00:59:11.336,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-06 00:59:12.653,6cfe4cf9-d9dd-dbd9-f71f-c3fe9fbcf4a3,
2021-07-23 21:17:42.736,,2021-07-23 21:18:19.844,2021-07-23 21:18:19.745,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-23 21:18:01.738,1a896d03-50e7-0849-a06a-2a00d99da414,
2021-07-11 16:38:44.936,,2021-07-11 16:40:48.975,2021-07-11 16:40:48.942,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-11 16:39:02.938,3ed50604-4ece-c364-e9c2-93b33d7b3582,
2021-05-01 18:10:31.101,,2021-05-01 18:10:57.313,2021-05-01 18:10:57.110,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-01 18:10:45.105,cf9b1e4e-759b-fe32-6b8d-940f4b98f321,
2021-10-29 21:00:56.778,,2021-10-29 21:12:57.804,2021-10-29 21:12:57.781,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-29 21:01:11.780,6f44ff67-443a-98f0-e84a-ef155901a318,
2022-02-09 01:29:26.800,,2022-02-09 01:40:59.880,2022-02-09 01:40:59.807,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-09 01:29:40.806,21eb1f92-88bb-835a-4c7d-074a3370e1ea,
2021-08-15 03:11:32.881,,2021-08-15 03:12:26.942,2021-08-15 03:12:26.914,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-08-15 03:11:47.883,1b54ba8b-039d-4847-1cad-88917ffd5e99,
2021-08-15 16:50:31.017,,2021-08-15 16:52:29.161,2021-08-15 16:52:29.025,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-08-15 16:50:46.024,c929c8f3-a758-fbb7-bb0a-2c30b0e27f1b,
2021-11-15 19:10:09.897,,2021-11-15 19:24:23.924,2021-11-15 19:24:23.901,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-15 19:10:30.898,49abfbc8-7594-e737-0711-8cdd1b9e1273,
2021-12-27 17:52:15.313,,2021-12-27 17:53:15.401,2021-12-27 17:53:15.334,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-27 17:52:30.318,bb7ae62f-8670-5727-9ba4-3443669a219b,
2021-03-02 01:35:40.584,,2021-03-02 01:35:57.697,2021-03-02 01:35:57.639,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-03-02 01:35:49.595,a8ca9d98-cfd3-277c-88f4-9c1f9d669111,
2021-09-05 16:02:53.577,,2021-09-05 16:11:18.265,2021-09-05 16:03:03.580,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-05 16:03:04.156,09b7ef07-4e83-fb69-c59f-a34d202b0154,
2021-07-10 14:08:21.714,,2021-07-10 14:11:26.745,2021-07-10 14:11:26.716,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-10 14:08:29.716,02248411-2203-b0e1-843b-430d6d376d57,
2021-10-09 12:48:06.715,,2021-10-09 13:00:58.009,2021-10-09 13:00:57.952,1.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-09 12:48:28.717,f1250e13-6538-f058-ec9d-87fd142bc4fe,
2021-08-14 16:50:54.940,,2021-08-14 16:57:00.079,2021-08-14 16:56:59.989,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-08-14 16:51:14.942,08472108-c19c-4d05-beeb-2adf6ed1d3e3,
2020-10-04 15:11:04.143,,2020-10-04 15:13:14.304,2020-10-04 15:13:14.145,2.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2020-10-04 15:11:25.144,6144c21f-e017-cfad-be58-6c95fcec1180,
2021-12-12 06:23:29.645,,2021-12-12 06:24:31.709,2021-12-12 06:24:31.661,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-12 06:23:50.648,2e6a9fcf-b825-db94-f14a-13a088698efa,
2020-12-26 17:59:54.668,,2020-12-26 18:09:53.723,2020-12-26 18:09:53.672,2.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-12-26 18:00:12.670,417d228f-a3b4-f5f7-51e8-591054de9ddd,
2020-11-28 03:00:50.150,,2020-11-28 03:01:26.249,2020-11-28 03:01:26.159,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-11-28 03:01:05.153,973e6f11-0962-42bc-cfce-a69120e6e246,
2020-10-03 18:30:43.566,,2020-10-03 18:34:00.401,2020-10-03 18:33:19.595,7.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2020-10-03 18:33:45.178,5bb7cee4-5356-7a9e-1ddf-82e737827790,
2021-07-17 21:54:34.470,,2021-07-17 22:05:21.529,2021-07-17 22:05:21.484,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-17 21:54:45.471,64205f77-2c3c-cf9b-208c-5aff04c0178b,
2021-08-22 02:13:20.455,,2021-08-22 02:16:27.560,2021-08-22 02:16:27.482,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-08-22 02:13:33.457,7d58a7eb-530d-119a-6fa9-67f5e60195b8,
2022-01-29 15:48:21.975,,2022-01-29 15:51:19.058,2022-01-29 15:51:19.025,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-29 15:48:34.977,abbc76a3-2206-0370-5e3a-72020103f43b,
2021-06-20 02:43:53.476,,2021-06-20 02:45:46.521,2021-06-20 02:45:46.480,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-20 02:44:10.478,ea755aab-9515-e422-5e31-a985f0ca538d,
2021-12-03 13:39:37.461,,2021-12-03 13:42:17.565,2021-12-03 13:39:55.469,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-03 13:39:56.494,bf8a326d-00c6-9712-a8ec-18b0193c279e,
2021-06-24 00:51:33.551,,2021-06-24 00:58:41.635,2021-06-24 00:58:41.604,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-24 00:51:55.553,919a9b78-db7c-5698-fc3a-086dcdd6d3c0,
2021-07-25 16:49:33.096,,2021-07-25 16:56:39.329,2021-07-25 16:56:39.126,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-25 16:49:48.099,b1e6bbe1-3b6f-abd1-fbb4-6496a39aaabc,
2021-10-11 14:20:40.007,,2021-10-11 14:32:03.087,2021-10-11 14:32:03.039,1.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-11 14:20:59.008,0494d7f5-1e70-9eae-b079-c27b42d443db,
2021-12-23 13:51:11.218,,2021-12-23 13:55:09.345,2021-12-23 13:55:09.222,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-23 13:51:25.221,e60424f3-b521-7607-8a38-05121c163d61,
2021-11-07 22:02:10.676,,2021-11-07 22:03:19.704,2021-11-07 22:03:19.680,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-07 22:02:26.678,62f95510-d9fd-59b5-4abc-4a7a74e5dba3,
2021-08-07 15:00:37.176,,2021-08-07 15:05:14.334,2021-08-07 15:05:14.179,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-08-07 15:00:52.178,02ddbd91-40e1-f13f-6703-b447afe6571f,
2021-11-25 23:51:16.308,,2021-11-25 23:59:12.357,2021-11-25 23:59:12.316,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-25 23:51:31.312,32d3c2a3-57b2-03af-47b5-68b90a02b9bb,
2021-11-27 00:12:11.424,,2021-11-27 00:13:15.476,2021-11-27 00:13:15.441,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-27 00:12:27.426,cce6233e-b17b-13cb-0c20-3533c97a51ff,
2020-12-27 17:04:19.158,,2020-12-27 17:30:57.409,2020-12-27 17:30:57.178,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-12-27 17:04:24.160,28e0bd74-e869-6fd1-f943-57cc689129ac,
2021-10-20 17:46:31.816,,2021-10-20 17:47:15.846,2021-10-20 17:47:15.818,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-20 17:46:49.817,f7232f1e-2eda-7454-ae69-63cfddbacd4b,
2021-10-12 12:21:33.741,,2021-10-12 12:24:12.873,2021-10-12 12:24:12.748,4.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-12 12:22:25.745,e0e3acee-62c0-1c76-b14a-c61d69bba819,
2020-10-03 18:21:41.390,,2020-10-03 18:22:56.466,2020-10-03 18:22:56.409,2.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2020-10-03 18:22:28.392,0ea522ea-9cc5-96ab-3618-cdba9ecf2d28,
2022-02-18 20:50:14.524,,2022-02-18 20:51:12.565,2022-02-18 20:51:12.526,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-18 20:50:27.526,0f2cf97f-8c4c-6c13-2f6b-691aebcdcdad,
2021-07-26 14:59:26.632,,2021-07-26 15:00:10.692,2021-07-26 15:00:10.643,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-26 14:59:41.634,ada4a982-8732-9413-2ce3-64d34af347fa,
2021-12-18 19:44:29.468,,2021-12-18 20:05:09.901,2021-12-18 19:44:51.473,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-18 19:44:50.866,692b80e0-4b44-5d4a-2b68-dad22fafcf5f,
2021-12-28 21:31:36.456,,2021-12-28 21:36:48.500,2021-12-28 21:36:48.460,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-28 21:31:51.459,9b7e66fa-6afb-6a06-e02b-d5d5d9c552fa,
2021-11-02 22:50:07.402,,2021-11-02 22:50:31.446,2021-11-02 22:50:31.408,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-02 22:50:21.404,ebd2f12e-9bad-fda9-f807-9cc38053089c,
2020-12-13 23:18:22.331,,2020-12-13 23:18:50.434,2020-12-13 23:18:50.373,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-12-13 23:18:37.355,41ffec76-aace-2c54-5b7d-9543578b7366,
2022-02-14 15:05:51.215,,2022-02-14 15:09:36.278,2022-02-14 15:09:36.225,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-14 15:06:06.219,403fbb1d-e836-7d12-c8bb-d0c26041f273,
2020-11-02 17:57:03.492,,2020-11-02 17:58:51.565,2020-11-02 17:58:51.505,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-11-02 17:57:16.495,6b5a5a4b-82bf-fc72-bf95-db69e3510d75,
2021-09-15 13:13:19.243,,2021-09-15 13:15:14.260,2021-09-15 13:15:14.244,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-15 13:13:32.244,4ceff893-07bc-b7c2-c82b-c2f2216031fd,
2020-10-03 17:57:02.495,,2020-10-03 18:09:08.411,2020-10-03 17:58:18.502,32.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2020-10-03 18:08:40.386,f7b6d0eb-3baf-ae82-c64d-2521ce12ee16,
2021-04-01 19:08:30.991,,2021-04-01 19:09:10.028,2021-04-01 19:09:09.996,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-04-01 19:08:52.993,9b8498c5-9719-9eac-9d2b-685524ff8814,
2020-10-03 18:27:55.173,,2020-10-03 18:28:20.331,2020-10-03 18:28:20.176,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2020-10-03 18:28:10.175,58e49bd7-03e2-9562-6dfc-ef893dc556b4,
2022-01-16 00:51:45.342,,2022-01-16 00:56:09.380,2022-01-16 00:56:09.345,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-16 00:52:01.344,1df81670-7298-71df-4723-4d978a0dd19d,
2021-04-17 17:41:53.867,,2021-04-17 17:44:45.901,2021-04-17 17:44:45.870,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-04-17 17:42:11.869,b155553e-a064-d05c-f618-be4460281ca8,
2021-07-24 21:23:51.450,,2021-07-24 21:34:48.793,2021-07-24 21:24:17.453,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-24 21:24:17.756,c4eb3df9-148d-54f1-58e9-47800d35752c,
2021-11-05 23:04:02.171,,2021-11-05 23:06:30.225,2021-11-05 23:06:30.194,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-05 23:04:17.173,fa78ad21-4ea1-814d-1687-7ce46f2bcd46,
2022-01-17 18:37:08.408,,2022-01-17 18:37:37.496,2022-01-17 18:37:37.416,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-17 18:37:23.411,097b8548-fec6-2cb6-79d1-83e1f6815b59,
2021-06-06 01:51:47.548,,2021-06-06 01:52:59.559,2021-06-06 01:52:10.554,2.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-06 01:52:55.500,64afb2a7-e45b-6b8c-612d-cdc441af2e63,
2021-09-17 23:28:14.580,,2021-09-17 23:30:53.606,2021-09-17 23:30:53.585,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-17 23:28:24.582,086f78fb-391a-a630-dd08-f817ffa097b1,
2021-12-12 05:50:45.793,,2021-12-12 05:58:06.858,2021-12-12 05:58:06.807,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-12 05:50:59.796,a4d5ae67-6301-3bd8-7a1f-d5f80219a401,
2021-12-12 19:23:57.455,,2021-12-12 19:24:31.526,2021-12-12 19:24:31.488,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-12 19:24:12.457,d2d2cc97-613a-b5f9-837b-302d52d017ec,
2021-09-21 02:24:19.819,,2021-09-21 02:25:01.881,2021-09-21 02:25:01.850,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-21 02:24:36.820,75cf1339-7954-93c2-e0bd-bf4a8db4d5ee,
2020-10-03 18:13:27.368,,2020-10-03 18:15:42.395,2020-10-03 18:15:42.370,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2020-10-03 18:13:46.370,69493020-4f3b-3e29-41cd-7e10f4210c99,
2022-01-30 16:40:36.889,,2022-01-30 17:02:12.920,2022-01-30 17:02:12.893,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-30 16:40:52.891,e9b9ab3b-0059-d483-9109-7d4a6021c2a8,
2022-01-30 17:05:56.819,,2022-01-30 17:13:19.876,2022-01-30 17:13:19.844,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-30 17:06:31.821,74753d80-f946-f768-9ce3-84bdd1c06c1c,
2021-10-26 01:29:35.129,,2021-10-26 01:32:30.270,2021-10-26 01:32:30.182,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-26 01:29:51.132,49577338-b147-e4be-7d96-7c72ff3ba815,
2021-10-08 16:53:58.016,,2021-10-08 17:18:22.076,2021-10-08 17:18:22.024,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-08 16:54:09.018,46371efe-31a1-becf-130f-d3a138f560b9,
2022-01-09 19:23:22.441,,2022-01-09 19:38:29.482,2022-01-09 19:38:29.448,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-09 19:23:36.444,392f62bf-cef6-8ac4-4b59-f4e661178362,
2021-07-24 19:37:21.974,,2021-07-24 19:38:36.598,2021-07-24 19:37:27.980,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-24 19:37:32.561,6cd74702-06c7-1a0c-5995-1622e60db2ac,
2022-02-17 03:23:16.489,,2022-02-17 03:24:00.521,2022-02-17 03:24:00.497,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-17 03:23:27.491,133575d1-ba7a-04a0-6668-3ae5d4596825,
2022-01-19 14:09:48.387,,2022-01-19 14:10:09.417,2022-01-19 14:10:09.389,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-19 14:10:04.389,05f4b8ab-8502-7ebd-e851-69e7179feee4,
2021-07-24 03:10:16.871,,2021-07-24 03:13:14.915,2021-07-24 03:13:14.875,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-24 03:10:31.873,b03dd88d-62b0-f6b4-e5b7-707024abdb33,
2021-10-13 15:52:17.887,,2021-10-13 16:04:01.931,2021-10-13 16:04:01.893,1.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-13 15:52:35.889,144feb25-e9bf-4884-6051-7bde9ea359fc,
2021-12-13 18:32:29.665,,2021-12-13 18:45:16.794,2021-12-13 18:45:16.668,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-13 18:32:42.667,aadd1bca-b867-a6f8-1aec-ed3bc764b3db,
2021-11-03 22:26:41.348,,2021-11-03 22:27:04.398,2021-11-03 22:27:04.365,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-03 22:26:53.356,05a2dfae-7d8a-ba77-148e-8ea0f7976129,
2022-02-13 21:10:34.525,,2022-02-13 21:20:54.595,2022-02-13 21:20:54.528,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 21:10:59.527,19e4da1a-83ba-9d46-6398-b0f0518b8730,
2021-07-11 15:58:32.059,,2021-07-11 15:59:09.178,2021-07-11 15:59:09.065,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-11 15:58:53.062,81f8a6c6-b585-e39c-45a1-4cc821e59280,
2021-06-14 20:35:02.393,,2021-06-14 20:36:38.491,2021-06-14 20:36:38.405,2.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-14 20:35:41.398,648150e3-8555-0b84-6c34-8e50a53bdfe8,
2022-01-18 17:58:21.930,,2022-01-18 17:58:47.067,2022-01-18 17:58:46.938,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-18 17:58:34.937,4812eaf2-e3b7-75da-1c71-24ded4bd56ee,
