com.samsung.shealth.tracker.heart_rate,6211031,3
source,tag_id,com.samsung.health.heart_rate.heart_beat_count,com.samsung.health.heart_rate.start_time,com.samsung.health.heart_rate.custom,com.samsung.health.heart_rate.binning_data,com.samsung.health.heart_rate.update_time,com.samsung.health.heart_rate.create_time,com.samsung.health.heart_rate.max,com.samsung.health.heart_rate.min,com.samsung.health.heart_rate.time_offset,com.samsung.health.heart_rate.deviceuuid,com.samsung.health.heart_rate.comment,com.samsung.health.heart_rate.pkg_name,com.samsung.health.heart_rate.end_time,com.samsung.health.heart_rate.datauuid,com.samsung.health.heart_rate.heart_rate
,21312,1,2021-09-11 17:50:36.341,,,2021-09-11 17:55:07.327,2021-09-11 17:55:07.327,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-09-11 17:50:36.341,65bce628-4bca-fd88-f6f3-96f59805e943,74.0,
,21312,1,2021-07-02 16:10:36.181,,,2021-07-02 16:13:03.530,2021-07-02 16:13:03.530,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-02 16:10:36.181,07b8e608-b8f6-9f56-28f0-b735a8ee8cce,76.0,
,21312,1,2021-09-02 13:42:53.981,,,2021-09-02 13:43:22.275,2021-09-02 13:27:21.359,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-09-02 13:42:53.981,742111ae-6821-8f7a-5977-82853cc67ebb,62.0,
,21312,1,2021-08-24 01:10:59.001,,,2021-08-24 01:12:32.292,2021-08-24 01:12:32.292,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-24 01:10:59.001,05fad787-9ea4-6064-9d1e-3712b0b20ef6,61.0,
,21312,1,2021-08-22 14:50:52.540,,,2021-08-22 14:51:07.435,2021-08-22 14:05:03.838,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-22 14:50:52.540,6b93fa0b-928c-11cf-666b-743c6fd0fcf3,66.0,
,21312,1,2021-09-04 20:50:59.400,,,2021-09-04 20:55:07.463,2021-09-04 20:55:07.463,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-09-04 20:50:59.400,1733b631-fd36-d998-8b3e-55f96b3ff580,79.0,
,21312,1,2021-09-04 22:21:04.681,,,2021-09-04 22:35:27.080,2021-09-04 22:35:27.080,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-09-04 22:21:04.681,d2368190-efa4-5985-3706-c6bbc5cc1598,62.0,
,21312,1,2021-08-23 01:30:51.760,,,2021-08-23 01:35:16.440,2021-08-23 01:35:16.440,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-23 01:30:51.760,8a0c56b4-06f9-9445-174c-e038e1a800f8,64.0,
,21312,1,2021-08-22 15:30:51.441,,,2021-08-22 15:32:22.295,2021-08-22 15:32:22.295,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-22 15:30:51.441,092e452f-3828-0043-a1a9-dbf59779411f,72.0,
,21312,1,2021-08-20 19:30:29.380,,,2021-08-20 19:34:32.255,2021-08-20 19:34:32.255,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-20 19:30:29.380,ffa5a412-7110-f9c7-a5d4-67fcda51bdd1,66.0,
,21312,1,2021-07-06 15:50:49.780,,,2021-07-06 15:51:26.281,2021-07-06 15:51:26.281,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-06 15:50:49.780,8bfa4bc1-ce89-5050-55b8-fc8d6878a955,63.0,
,21312,1,2021-05-03 23:40:56.560,,,2021-05-03 23:50:53.265,2021-05-03 23:15:12.275,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-05-03 23:40:56.560,7ad7877b-6d47-99c8-715d-df18716f5868,62.0,
,21312,1,2021-07-07 23:00:29.381,,,2021-07-07 23:01:54.701,2021-07-07 23:01:54.701,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-07 23:00:29.381,df5d07ca-d28c-2846-ed04-437047ab8dcd,102.0,
,21312,1,2021-08-26 02:11:07.381,,,2021-08-26 02:13:53.463,2021-08-26 02:13:53.463,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-26 02:11:07.381,1d2c0f35-10a9-ac28-11ba-2e3c0eafb353,65.0,
,21312,1,2021-07-08 13:20:58.381,,,2021-07-08 13:22:01.372,2021-07-08 13:22:01.372,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-08 13:20:58.381,a845b90b-dfd6-8593-adcb-6bf52ca5dad4,68.0,
,21312,1,2021-08-24 13:40:54.721,,,2021-08-24 13:48:37.266,2021-08-24 13:48:37.266,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-24 13:40:54.721,0548056f-ee8c-245c-09f5-c9b4c1b0d982,70.0,
,21312,1,2021-07-16 01:00:29.361,,,2021-07-16 01:01:47.433,2021-07-16 01:01:47.433,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-16 01:00:29.361,b7f9b83f-f8b4-6ebc-d958-b60f00ff9275,87.0,
,21312,1,2021-06-27 01:50:58.641,,,2021-06-27 01:55:04.329,2021-06-27 01:55:04.329,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-06-27 01:50:58.641,a4587f51-e44d-9ae9-2a80-6eac87cb172e,60.0,
,21312,1,2021-07-29 18:40:55.221,,,2021-07-29 18:41:52.327,2021-07-29 18:23:50.877,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-29 18:40:55.221,85b1e274-d166-d1f2-de13-4b2ed3169d39,75.0,
,21312,1,2021-08-22 22:31:09.540,,,2021-08-22 22:35:05.385,2021-08-22 22:35:05.385,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-22 22:31:09.540,f5f95bf7-41f2-5139-f497-2ed22cc7b5af,59.0,
,21312,1,2021-08-20 18:50:29.361,,,2021-08-20 18:54:54.323,2021-08-20 18:54:54.323,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-20 18:50:29.361,362b320d-2fcb-ea70-4264-2bd6ab617deb,75.0,
,21312,1,2021-07-18 00:10:53.741,,,2021-07-18 00:15:11.390,2021-07-18 00:15:11.390,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-18 00:10:53.741,462e944f-3b23-8176-ce8a-1f198188a12e,77.0,
,21312,1,2021-07-13 12:00:45.800,,,2021-07-13 12:03:59.510,2021-07-13 12:03:59.510,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-13 12:00:45.800,542d0cbc-79fe-dd89-dba3-0a76746de178,69.0,
,21312,1,2021-07-27 19:50:29.301,,,2021-07-27 19:55:10.276,2021-07-27 19:55:10.276,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-27 19:50:29.301,2621e02a-2dc5-c0e8-5a48-e8b6354bcffc,77.0,
,21312,1,2021-08-18 13:51:08.461,,,2021-08-18 13:54:06.336,2021-08-18 13:54:06.336,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-18 13:51:08.461,80291fd1-460d-4ea3-c8d5-b2b177fabe63,70.0,
,21312,1,2021-05-14 22:40:49.740,,,2021-05-14 22:43:53.749,2021-05-14 22:00:57.445,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-05-14 22:40:49.740,80ca0a83-0437-ff0a-9d68-726022044a9d,79.0,
,21312,1,2021-07-26 21:30:49.560,,,2021-07-26 21:33:58.906,2021-07-26 21:33:58.906,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-26 21:30:49.560,2f54f2f4-39f3-7e65-932f-9f68044b44eb,76.0,
,21312,1,2021-09-02 19:40:55.020,,,2021-09-02 19:41:04.466,2021-09-02 19:23:32.497,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-09-02 19:40:55.020,d08d268d-fc1d-5dbe-2bb8-0d4ba032cc55,64.0,
,21312,1,2021-07-08 14:10:29.300,,,2021-07-08 14:15:07.285,2021-07-08 14:15:07.285,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-08 14:10:29.300,4e7205d0-72ba-62b6-2121-390bedc515bf,65.0,
,21312,1,2021-07-07 18:10:50.781,,,2021-07-07 18:13:44.468,2021-07-07 18:13:44.468,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-07 18:10:50.781,6016cd8e-6c90-8ea2-4832-eb89caee9dec,80.0,
,21312,1,2021-08-14 17:50:31.740,,,2021-08-14 17:52:16.291,2021-08-14 17:15:10.468,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-14 17:50:31.740,6b584493-5f88-53e0-25be-335efa2024bb,77.0,
,21312,1,2021-07-27 23:40:29.300,,,2021-07-27 23:41:02.351,2021-07-27 23:32:08.133,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-27 23:40:29.300,300a757d-fda4-826b-1e25-6186033afd42,79.0,
,21312,1,2021-05-10 15:50:46.620,,,2021-05-10 15:53:27.505,2021-05-10 15:53:27.505,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-05-10 15:50:46.620,03f542a9-8e96-b711-2012-d18d08e8e3b1,60.0,
,21312,1,2021-08-10 18:40:58.781,,,2021-08-10 18:46:27.449,2021-08-10 18:46:27.449,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-10 18:40:58.781,57a3e76a-faab-edac-cbd2-87172bef91b6,84.0,
,21312,1,2021-08-28 03:00:55.141,,,2021-08-28 03:11:08.172,2021-08-28 03:11:08.172,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-28 03:00:55.141,7c2b0381-b913-01c9-a5e1-8d9acffe1637,59.0,
,21312,1,2021-08-22 00:50:49.740,,,2021-08-22 00:55:06.392,2021-08-22 00:55:06.392,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-22 00:50:49.740,f731ed7f-23cf-3025-e8b5-c5a3b283bd5d,63.0,
,21312,1,2021-08-01 18:52:49.861,,,2021-08-01 18:53:03.413,2021-08-01 18:53:03.413,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-01 18:52:49.861,663abd3a-906a-ea2d-e269-5994275ccaf3,64.0,
,21312,1,2021-08-13 01:20:33.641,,,2021-08-13 01:23:03.525,2021-08-13 01:23:03.525,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-13 01:20:33.641,56d51bdb-24c4-63ed-8fc3-de1b37ca3e6a,74.0,
,21312,1,2021-07-14 16:50:54.021,,,2021-07-14 16:55:05.307,2021-07-14 16:25:02.737,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-14 16:50:54.021,9bf0c696-ddd0-cf60-0fbc-8eefa062c5c3,79.0,
,21312,1,2021-06-23 23:41:01.141,,,2021-06-23 23:51:23.365,2021-06-23 23:51:23.365,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-06-23 23:41:01.141,dce5f673-8afa-3e65-b6b9-6b3995325809,69.0,
,21312,1,2021-07-19 23:21:24.921,,,2021-07-19 23:27:21.573,2021-07-19 23:27:21.573,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-19 23:21:24.921,8383bb6d-f64c-bfa1-dc58-55295c3c83d6,68.0,
,21312,1,2021-07-11 04:41:22.261,,,2021-07-11 04:41:57.832,2021-07-11 04:41:57.832,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-11 04:41:22.261,013cce01-cd9b-509b-57bb-3f07fa1e3f5b,90.0,
,21312,1,2021-09-02 18:10:29.321,,,2021-09-02 18:10:35.998,2021-09-02 18:02:30.392,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-09-02 18:10:29.321,801e6f48-2637-64b6-b6cd-466defbc385d,76.0,
,21312,1,2021-07-10 01:00:49.860,,,2021-07-10 01:13:43.442,2021-07-10 01:13:43.442,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-10 01:00:49.860,e7af5db5-97a3-4cf9-6012-f61374346dbb,69.0,
,21312,1,2021-07-07 21:20:43.781,,,2021-07-07 21:28:15.328,2021-07-07 21:28:15.328,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-07 21:20:43.781,fcd6415a-ab5b-7d99-8a53-7b2ecaf346e9,83.0,
,21312,1,2021-08-03 17:10:45.121,,,2021-08-03 17:11:30.486,2021-08-03 17:11:30.486,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-03 17:10:45.121,ebfa8bcd-8c88-5505-c379-5c84e0f217cb,78.0,
,21312,1,2021-05-15 00:21:07.720,,,2021-05-15 00:29:25.494,2021-05-15 00:11:55.512,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-05-15 00:21:07.720,54c19b50-5d7d-d8c6-a893-39aeb1e7e8c2,79.0,
,21312,1,2021-07-28 20:20:43.141,,,2021-07-28 20:25:41.366,2021-07-28 20:25:41.366,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-28 20:20:43.141,2a3d8778-de64-0019-849c-b118a7d520ff,76.0,
,21312,1,2021-08-10 01:30:55.300,,,2021-08-10 01:31:16.996,2021-08-10 01:02:14.347,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-10 01:30:55.300,512818de-000e-8415-0651-c62a0467fadc,66.0,
,21312,1,2021-08-28 01:10:54.760,,,2021-08-28 01:13:39.375,2021-08-28 01:02:32.370,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-28 01:10:54.760,14b777a5-ab57-439f-d59d-29cbf3b9739e,72.0,
,21312,1,2021-08-31 23:50:58.380,,,2021-08-31 23:52:15.837,2021-08-31 23:52:15.837,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-31 23:50:58.380,a6a45910-3cce-23f8-07dc-29f361c58a9e,67.0,
,21312,1,2021-07-22 21:40:55.380,,,2021-07-22 21:46:59.983,2021-07-22 21:46:59.983,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-22 21:40:55.380,497e5616-a92b-28d4-aecd-5c05c82de592,73.0,
,21312,1,2021-07-24 02:40:29.300,,,2021-07-24 02:42:13.235,2021-07-24 02:42:13.235,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-24 02:40:29.300,0e049e1c-0ea1-fc3b-750b-446435083b65,76.0,
,21312,1,2021-06-29 21:51:11.801,,,2021-06-29 21:52:04.294,2021-06-29 21:22:53.296,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-06-29 21:51:11.801,daab8ff9-6592-0c3f-3e0e-f01f8658790e,73.0,
,21312,1,2021-08-21 15:40:59.521,,,2021-08-21 15:43:53.361,2021-08-21 15:43:53.361,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-21 15:40:59.521,05036b7b-6f34-9e0c-1a0b-3518efd1d7a3,74.0,
,21312,1,2021-08-18 17:50:51.700,,,2021-08-18 17:55:07.298,2021-08-18 17:55:07.298,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-18 17:50:51.700,f09c926e-da8a-0505-03ec-c5fda28b35ff,72.0,
,21312,1,2021-07-29 20:20:58.721,,,2021-07-29 20:23:10.287,2021-07-29 20:23:10.287,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-29 20:20:58.721,f4eaa7dc-27f8-47dd-2343-7dda4290bb87,72.0,
,21312,1,2021-08-19 00:01:01.860,,,2021-08-19 00:01:49.330,2021-08-19 00:01:49.330,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-19 00:01:01.860,24f9c76d-561f-aa7b-14a7-953234ead4ec,68.0,
,21312,1,2021-07-21 00:50:29.381,,,2021-07-21 00:52:52.374,2021-07-21 00:52:52.374,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-21 00:50:29.381,762502c5-0e51-75eb-e126-9d48d1922902,76.0,
,21312,1,2021-08-06 23:01:06.920,,,2021-08-06 23:02:07.190,2021-08-06 23:02:07.190,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-06 23:01:06.920,cfcfac48-2606-0f0e-0324-75b51536bc8c,80.0,
,21312,1,2021-08-24 17:40:50.921,,,2021-08-24 17:43:58.338,2021-08-24 17:15:19.418,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-24 17:40:50.921,385c5f00-9580-cba6-69ba-703620c19964,77.0,
,21312,1,2021-05-05 15:30:59.521,,,2021-05-05 15:35:07.262,2021-05-05 15:35:07.262,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-05-05 15:30:59.521,234c3d57-0499-84fc-eed3-f9c916c81af3,68.0,
,21312,1,2021-08-22 20:50:55.241,,,2021-08-22 20:55:06.281,2021-08-22 20:35:10.261,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-22 20:50:55.241,2e87effb-8ef6-e1de-6702-86215adb5519,112.0,
,21312,1,2021-08-13 02:10:34.040,,,2021-08-13 02:15:11.409,2021-08-13 02:15:11.409,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-13 02:10:34.040,a0824ff8-08e2-dbac-0c20-99b74c5d19bf,67.0,
,21312,1,2021-07-24 22:52:37.681,,,2021-07-24 22:55:04.476,2021-07-24 22:55:04.476,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-24 22:52:37.681,20da9f91-88fe-1463-dd16-8a01551b5459,131.0,
,21312,1,2021-08-30 01:10:29.320,,,2021-08-30 01:15:08.293,2021-08-30 01:15:08.293,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-30 01:10:29.320,10b3c643-1c64-2368-d4d3-10d621dfafbb,60.0,
,21312,1,2021-08-14 19:40:29.341,,,2021-08-14 19:45:05.257,2021-08-14 19:15:04.248,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-14 19:40:29.341,d0c890c9-d254-06e6-9448-d12c208de6b9,71.0,
,21312,1,2021-07-04 00:40:29.361,,,2021-07-04 00:41:19.340,2021-07-04 00:41:19.340,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-04 00:40:29.361,dcd8b548-ca03-1eac-d972-619f0e3296ee,67.0,
,21312,1,2021-05-27 17:51:01.641,,,2021-05-27 17:51:06.253,2021-05-27 17:35:04.343,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-05-27 17:51:01.641,8a0c340b-818b-98e2-73ee-801af1b61a72,79.0,
,21312,1,2021-08-01 02:40:46.740,,,2021-08-01 02:41:02.259,2021-08-01 02:24:06.594,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-01 02:40:46.740,f878a47f-7e8b-1ffd-28dd-b6829528f236,67.0,
,21312,1,2021-07-02 21:20:54.140,,,2021-07-02 21:21:40.440,2021-07-02 21:21:40.440,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-02 21:20:54.140,b5e54a14-38d8-e17f-9c26-0fcb14062943,64.0,
,21312,1,2021-07-13 14:50:55.641,,,2021-07-13 14:51:00.700,2021-07-13 14:51:00.700,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-13 14:50:55.641,8ad3d88f-42ea-ca22-e38f-7b3a33241cab,61.0,
,21312,1,2021-07-13 02:20:45.181,,,2021-07-13 02:21:24.388,2021-07-13 02:21:24.388,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-13 02:20:45.181,a3104502-c93b-3eea-57b9-9fd323229f02,83.0,
,21312,1,2021-08-07 17:40:55.060,,,2021-08-07 17:55:20.290,2021-08-07 17:20:56.311,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-07 17:40:55.060,06ecfefb-5fad-2c57-0633-9e7c7cedce62,61.0,
,21312,1,2021-04-30 14:40:40.360,,,2021-04-30 14:47:53.328,2021-04-30 14:47:53.328,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-04-30 14:40:40.360,26052cdd-c982-686c-68ac-afe009785db4,68.0,
,21312,1,2021-09-02 21:41:04.581,,,2021-09-02 21:53:00.494,2021-09-02 21:53:00.494,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-09-02 21:41:04.581,6674619a-961e-e20d-3883-2e8cd0b6709b,77.0,
,21312,1,2021-07-14 02:10:41.160,,,2021-07-14 02:11:27.354,2021-07-14 02:11:27.354,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-14 02:10:41.160,bcb7bb2d-0af2-c929-43be-8bf08796d3c5,73.0,
,21312,1,2021-07-27 21:40:59.560,,,2021-07-27 21:55:08.302,2021-07-27 21:55:08.302,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-27 21:40:59.560,4c7dfcc8-f2f3-36c0-c3a8-2e818a896950,60.0,
,21312,1,2021-05-13 18:30:34.381,,,2021-05-13 18:34:08.356,2021-05-13 18:34:08.356,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-05-13 18:30:34.381,09ebe0cc-cadf-4201-99ab-e4fa72ef020e,79.0,
,21312,1,2021-07-06 13:40:51.500,,,2021-07-06 13:43:30.506,2021-07-06 13:03:31.468,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-06 13:40:51.500,01dd46ed-da0d-7868-560f-284aaaa5cd3a,71.0,
,21312,1,2021-08-29 15:40:54.040,,,2021-08-29 15:44:17.259,2021-08-29 15:15:13.759,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-29 15:40:54.040,287c87bf-f843-2d40-8089-c6c30e3c1bc1,85.0,
,21312,1,2021-08-21 17:30:55.321,,,2021-08-21 17:35:04.377,2021-08-21 17:11:27.302,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-21 17:30:55.321,5dedeac1-1077-fd46-0c67-7d4cb99b707a,72.0,
,21312,1,2021-05-15 23:00:42.740,,,2021-05-15 23:01:37.503,2021-05-15 23:01:37.503,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-05-15 23:00:42.740,32b42d26-c5ac-b35c-5597-15d55f3dd2cb,104.0,
,21312,1,2021-07-03 19:43:00.300,,,2021-07-03 19:43:08.689,2021-07-03 19:15:14.593,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-03 19:43:00.300,2eadc927-acb4-af68-e01a-4817c4c20450,65.0,
,21312,1,2021-08-11 14:00:36.981,,,2021-08-11 14:08:30.364,2021-08-11 14:08:30.364,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-11 14:00:36.981,a6a5b476-6ebf-1dae-7ea1-1f93f3ba3d90,70.0,
,21312,1,2021-07-03 21:20:29.341,,,2021-07-03 21:21:24.492,2021-07-03 21:21:24.492,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-03 21:20:29.341,1f930058-bb1b-557f-584a-c98abbe35707,61.0,
,21312,1,2021-07-28 01:40:42.521,,,2021-07-28 01:54:03.685,2021-07-28 01:54:03.685,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-28 01:40:42.521,75a10b2d-4af2-5098-81e9-22613d4a5c49,78.0,
,21312,1,2021-07-02 13:50:49.340,,,2021-07-02 13:53:34.464,2021-07-02 13:53:34.464,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-02 13:50:49.340,27406cf7-8bd2-6368-88ce-1592501f4455,75.0,
,21312,1,2021-08-23 22:01:38.081,,,2021-08-23 22:02:39.183,2021-08-23 22:02:39.183,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-23 22:01:38.081,ec0c4a4e-4345-c5fe-8662-4b78f7011c3a,84.0,
,21312,1,2021-06-30 22:51:09.941,,,2021-06-30 22:53:22.788,2021-06-30 22:53:22.788,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-06-30 22:51:09.941,f77630a6-0a1a-9b80-9532-7ab4a94b225a,98.0,
,21312,1,2021-07-04 19:00:53.540,,,2021-07-04 19:05:07.354,2021-07-04 19:05:07.354,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-04 19:00:53.540,0a18ed89-48be-0cba-9766-7543f92c302e,91.0,
,21312,1,2021-08-14 20:10:58.721,,,2021-08-14 20:14:52.521,2021-08-14 20:14:52.521,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-14 20:10:58.721,9ddef460-844d-f382-5395-3e83c3e2255b,63.0,
,21312,1,2021-07-14 17:42:59.681,,,2021-07-14 17:45:28.461,2021-07-14 17:45:28.461,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-14 17:42:59.681,5acec73a-84dd-1ad9-2eac-53687ec7fcc7,82.0,
,21312,1,2021-07-04 14:50:31.601,,,2021-07-04 14:51:36.985,2021-07-04 14:12:13.368,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-07-04 14:50:31.601,f054612a-9917-620f-85ce-cc0aaedac96e,73.0,
,21312,1,2021-06-08 22:31:12.101,,,2021-06-08 22:32:24.818,2021-06-08 22:32:24.818,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-06-08 22:31:12.101,bfc7ac57-a900-5e9f-ccc1-d1e61688fdbd,75.0,
,21312,1,2021-08-26 00:00:54.700,,,2021-08-26 00:11:41.332,2021-08-26 00:11:41.332,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-26 00:00:54.700,685e41a6-2af5-4102-285a-af9ec447e53e,76.0,
,21312,1,2021-08-30 16:20:50.701,,,2021-08-30 16:35:11.284,2021-08-30 16:13:56.344,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2021-08-30 16:20:50.701,a97a2542-92b7-c508-8ac2-985b6f126b89,62.0,
